depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.5977,0,0,10.6,292.8,0.6016,0.6096,-0.218,0,0,0,,,,,,,,,,
0.3762,1,0,388.2,262.6,0.3801,-0.0746,-0.0007,1,1,1,5e-05,1.1632,0.1277,-0.007617,0.073315,0.127696,0.115981,-0.001867,0.070913,0.053281
0.4878,2,0,548.7,12.1,0.4918,-0.2634,0.2608,1,1,1,9e-05,1.3288,0.8054,-0.805425,-0.249216,-0.346077,0.28234,0.086753,0.285663,-0.074312
0.3749,3,0,112.4,310.7,0.3788,0.2397,-0.0645,0,0,0,,,,,,,,,,
0.4383,4,0,79.5,241.4,0.4423,0.3092,-0.0105,0,0,0,,,,,,,,,,
0.6483,5,0,393.8,138.1,0.6523,-0.1338,0.0801,0,0,0,,,,,,,,,,
0.4403,6,0,627.7,246.8,0.4442,-0.4004,-0.0196,1,1,0,0.0171,0.6943,1.4001,-0.835691,-0.52579,-0.564441,1.400146,0.047073,0.067682,-0.00385
0.1311,7,0,440.6,140.0,0.135,-0.021,0.1881,1,1,1,5e-05,0.3941,0.9112,0.911246,-0.311585,0.392146,-0.65306,0.092371,-0.794659,0.574149
0.2361,8,0,461.8,189.1,0.2401,-0.0759,0.1388,1,1,1,4e-05,0.5448,0.6736,0.673572,-0.039201,0.2871,-0.502359,0.018104,-0.468093,0.259911
0.6104,9,0,310.9,320.2,0.6144,0.0189,-0.2975,0,1,0,,,,,,,,,,
0.2431,10,0,229.0,205.8,0.2471,0.0518,0.126,1,1,1,7e-05,0.7412,0.5159,0.358039,0.003192,0.515922,-0.305968,0.03764,-0.262287,0.422425
0.285,11,0,380.4,121.6,0.2889,-0.0392,0.1671,1,1,1,7e-05,0.6657,0.3815,0.314345,0.010032,0.306515,-0.381538,0.009866,-0.343427,0.244263
0.4239,12,0,569.8,81.8,0.4279,-0.2598,0.1865,1,1,1,6e-05,1.0605,0.3451,-0.345079,-0.155282,-0.265019,0.013344,0.038755,0.05726,-0.085011
0.5223,13,0,53.8,299.8,0.5262,0.4526,-0.1719,0,0,0,,,,,,,,,,
0.0851,14,0,153.2,315.5,0.0891,0.0059,0.1917,1,1,1,8e-05,0.3763,0.8591,0.859145,-0.452286,0.437332,-0.670888,0.138394,-0.844399,0.760924
0.3202,15,0,215.1,54.1,0.3242,0.0745,0.2093,1,1,1,3e-05,0.8801,0.4505,-0.152311,0.135019,0.450484,-0.167063,-0.04216,-0.116455,0.222051
0.0812,16,0,509.6,83.0,0.0852,-0.0029,0.1998,1,1,1,5e-05,0.3673,0.9205,0.88122,-0.472158,0.396823,-0.679851,0.141152,-0.920483,0.748228
0.1045,17,0,258.9,71.5,0.1084,0.0051,0.1997,1,1,1,6e-05,0.3869,0.8117,0.794299,-0.380743,0.452604,-0.660332,0.107729,-0.81171,0.690078
0.4532,18,0,371.4,107.5,0.4572,-0.0595,0.1568,1,1,1,7e-05,1.1857,0.458,-0.458038,0.055799,0.066903,0.138473,-0.017607,0.132493,-0.003617
0.2691,19,0,127.7,339.2,0.273,0.1488,0.002,1,1,1,5e-05,1.2416,0.6026,0.076995,0.256929,0.602554,0.194422,-0.051623,0.111459,0.221427
0.6063,20,0,67.5,226.5,0.6103,0.467,-0.0767,0,0,0,,,,,,,,,,
0.3499,21,0,281.8,343.7,0.3539,0.0421,-0.0874,1,1,1,8e-05,1.3582,0.5211,-0.202583,0.230024,0.275533,0.521079,-0.052053,0.249115,0.021527
0.6471,22,0,272.1,223.3,0.651,0.095,-0.0908,0,0,0,,,,,,,,,,
0.5046,23,0,607.3,165.6,0.5086,-0.4014,0.0713,1,1,0,0.03348,0.6983,1.3961,-1.032717,-0.554377,-0.687525,1.396133,0.04942,0.066883,0.000205
0.5215,24,0,318.4,190.6,0.5254,0.0025,0.0274,1,1,0,0.02087,0.6773,1.4171,-1.146458,0.101291,-0.055813,1.417105,-0.065563,0.070844,-0.00416
0.4767,25,0,265.4,264.4,0.4806,0.0798,-0.0709,0,1,0,,,,,,,,,,
0.4874,26,0,596.5,41.4,0.4914,-0.327,0.2297,1,1,1,8e-05,1.2737,0.8372,-0.837238,-0.362471,-0.442531,0.441309,0.111629,0.340752,-0.061636
0.6243,27,0,552.7,353.2,0.6283,-0.5212,-0.403,0,0,0,,,,,,,,,,
0.584,28,0,95.2,350.1,0.5879,0.4645,-0.3502,0,0,0,,,,,,,,,,
0.1894,29,0,526.3,172.8,0.1934,-0.0768,0.1632,1,1,1,5e-05,0.4359,0.8947,0.894658,-0.120639,0.299144,-0.611308,0.022857,-0.653698,0.319768
0.2097,30,0,513.2,332.5,0.2136,-0.1026,0.0674,1,1,1,5e-05,0.5431,0.9189,0.918902,-0.015951,0.269838,-0.504058,0.028979,-0.378844,0.222704
0.6086,31,0,344.9,159.4,0.6126,-0.043,0.0513,0,1,0,,,,,,,,,,
0.4186,32,0,25.9,263.5,0.4226,0.3671,-0.0304,0,0,0,,,,,,,,,,
0.6075,33,0,485.1,184.6,0.6114,-0.2919,0.0054,0,1,0,,,,,,,,,,
0.09,34,0,42.3,302.9,0.094,0.0148,0.1882,1,1,1,6e-05,0.3893,0.8124,0.81239,-0.423283,0.477414,-0.657912,0.129626,-0.782909,0.76243
0.6296,35,0,220.4,154.9,0.6336,0.1778,0.0537,0,1,0,,,,,,,,,,
0.195,36,0,359.8,93.2,0.199,-0.0143,0.1914,1,1,1,7e-05,0.4886,0.6001,0.600059,-0.133006,0.417821,-0.558622,0.037335,-0.582459,0.440431
0.1247,37,0,568.4,81.3,0.1287,-0.0361,0.1982,1,1,1,8e-05,0.3792,0.9737,0.973689,-0.327307,0.342227,-0.667984,0.088636,-0.89168,0.541182
0.3825,38,0,184.5,211.0,0.3864,0.1423,0.0583,1,1,1,7e-05,1.2543,0.4707,-0.470669,0.333883,0.413094,0.443256,-0.112585,0.258167,0.02813
0.2231,39,0,518.2,201.8,0.227,-0.0988,0.137,1,1,1,6e-05,0.5037,0.7832,0.783157,-0.042437,0.254444,-0.543513,0.005443,-0.516518,0.220346
0.4259,40,0,264.3,294.5,0.4299,0.0738,-0.0831,1,1,0,0.02039,0.6715,1.4229,-0.913417,0.281754,0.109559,1.422897,-0.097083,0.069858,-0.002823
0.3816,41,0,613.8,133.0,0.3855,-0.2827,0.141,1,1,1,5e-05,0.9828,0.2693,-0.11263,-0.140492,-0.269276,-0.064394,0.017428,-0.026829,-0.108542
0.1373,42,0,380.1,305.4,0.1412,-0.0141,0.1473,1,1,1,7e-05,0.4279,0.9834,0.983449,-0.28137,0.424136,-0.619331,0.115637,-0.644667,0.595508
0.5479,43,0,526.5,149.5,0.5518,-0.3122,0.0836,1,1,0,0.03428,0.6953,1.3991,-1.120018,-0.414945,-0.589067,1.399076,0.028211,0.067718,-0.001708
0.0972,44,0,6.4,131.4,0.1011,0.0208,0.196,1,1,1,4e-05,0.3978,0.7596,0.730302,-0.383615,0.50625,-0.649446,0.108573,-0.759602,0.738883
0.4716,45,0,417.7,98.6,0.4756,-0.1175,0.1653,1,1,1,4e-05,1.2288,0.5275,-0.527547,-0.017638,-0.045443,0.181562,0.001463,0.168672,-0.034411
0.5689,46,0,604.0,45.7,0.5728,-0.4041,0.23,0,1,0,,,,,,,,,,
0.3079,47,0,38.1,137.1,0.3118,0.2067,0.1522,0,0,0,,,,,,,,,,
0.5154,48,0,312.9,351.5,0.5194,0.0128,-0.2792,0,1,0,,,,,,,,,,
0.5679,49,0,197.7,97.1,0.5718,0.1827,0.1589,0,1,0,,,,,,,,,,
0.2566,50,0,564.0,183.9,0.2605,-0.1465,0.1344,1,1,1,4e-05,0.567,0.6164,0.616422,0.009515,0.133941,-0.480171,-0.023716,-0.432958,0.068535
0.1596,51,0,636.7,113.7,0.1636,-0.0817,0.1889,1,1,1,5e-05,0.3868,1.0142,1.014175,-0.181764,0.271531,-0.660396,0.023969,-0.831546,0.335689
0.4507,52,0,563.3,292.4,0.4547,-0.3441,-0.0997,1,1,0,0.04549,0.6962,1.3982,-0.767305,-0.375354,-0.607554,1.398189,-0.000646,0.061913,0.00312
0.4989,53,0,613.4,333.3,0.5029,-0.4935,-0.2212,0,1,0,,,,,,,,,,
0.1347,54,0,550.8,89.0,0.1387,-0.0408,0.1965,1,1,1,7e-05,0.383,0.9605,0.960465,-0.292518,0.340625,-0.664201,0.075635,-0.86108,0.50604
0.1502,55,0,428.8,257.3,0.1542,-0.0292,0.1521,1,1,1,7e-05,0.4241,0.9806,0.980565,-0.243225,0.393814,-0.623125,0.092825,-0.66196,0.527794
0.3868,56,0,253.2,327.7,0.3908,0.082,-0.1008,1,1,0,0.00676,0.6788,1.4156,-0.841477,0.314425,0.209139,1.415637,-0.09496,0.081281,0.000766
0.3656,57,0,370.1,69.9,0.3696,-0.0429,0.1985,1,1,1,7e-05,0.8504,0.1968,-0.111393,0.064818,0.196824,-0.196803,-0.009821,-0.140034,0.105721
0.6392,58,0,335.0,32.0,0.6431,-0.0241,0.2545,0,1,0,,,,,,,,,,
0.5136,59,0,365.7,2.3,0.5175,-0.0554,0.2752,1,1,1,7e-05,1.2632,1.0178,-1.017752,-0.003926,-0.050615,0.414218,-0.008545,0.351184,-0.063684
0.2418,60,0,626.1,212.4,0.2458,-0.1742,0.1225,1,1,1,5e-05,0.5467,0.7071,0.707116,0.021808,0.09478,-0.500524,-0.044063,-0.444695,0.004683
0.1671,61,0,120.0,242.1,0.171,0.0647,0.1469,1,1,1,4e-05,0.6082,0.6108,0.521789,-0.139028,0.610846,-0.439047,0.073229,-0.399614,0.608757
0.6275,62,0,369.7,216.8,0.6314,-0.0946,-0.0672,0,1,0,,,,,,,,,,
0.4965,63,0,46.2,180.0,0.5004,0.381,0.0529,0,0,0,,,,,,,,,,
0.0877,64,0,113.4,139.7,0.0917,0.0077,0.1975,1,1,1,8e-05,0.3763,0.8442,0.8166,-0.435812,0.447918,-0.670872,0.127235,-0.844177,0.748545
0.2871,65,0,464.6,31.6,0.291,-0.0869,0.2207,1,1,1,7e-05,0.6004,0.4468,0.233929,0.003242,0.192611,-0.446753,-0.008487,-0.412046,0.145022
0.5976,66,0,559.1,170.0,0.6015,-0.4083,0.0355,0,1,0,,,,,,,,,,
0.1264,67,0,490.2,329.5,0.1304,-0.034,0.1508,1,1,1,5e-05,0.3925,1.1263,1.126254,-0.314936,0.367691,-0.654661,0.119261,-0.736562,0.571732
0.5713,68,0,47.1,25.3,0.5753,0.3828,0.2565,0,0,0,,,,,,,,,,
0.1481,69,0,405.8,178.8,0.1521,-0.0205,0.1751,1,1,1,8e-05,0.4186,0.8832,0.883163,-0.257642,0.407146,-0.628579,0.083324,-0.706601,0.543023
0.4765,70,0,431.2,114.5,0.4805,-0.1376,0.1457,1,1,1,7e-05,1.2767,0.5308,-0.530838,-0.042978,-0.077538,0.229549,0.006514,0.19144,-0.039492
0.5238,71,0,294.6,182.7,0.5278,0.0377,0.039,1,1,0,0.02822,0.6771,1.4173,-1.181961,0.153984,-0.051263,1.417322,-0.080463,0.07034,-0.004827
0.1683,72,0,59.4,208.4,0.1723,0.0822,0.1582,1,1,1,3e-05,0.6353,0.6518,0.418259,-0.110906,0.651805,-0.411925,0.0523,-0.376597,0.600694
0.6432,73,0,517.2,176.0,0.6472,-0.3687,0.0094,0,1,0,,,,,,,,,,
0.5306,74,0,117.1,346.7,0.5345,0.3734,-0.2841,0,0,0,,,,,,,,,,
0.4117,75,0,308.0,292.9,0.4157,0.0152,-0.0691,1,1,1,9e-05,1.2922,0.7768,-0.544088,0.182479,0.172192,0.776816,-0.057412,0.322266,-0.013593
0.0892,76,0,419.3,328.9,0.0931,-0.0052,0.1872,1,1,1,4e-05,0.3759,0.9478,0.947783,-0.454964,0.397698,-0.67131,0.146023,-0.870065,0.731597
0.2453,77,0,534.4,137.5,0.2493,-0.1148,0.1649,1,1,1,5e-05,0.5244,0.6172,0.617175,-0.017963,0.196382,-0.522828,-0.012952,-0.507769,0.149773
0.3413,78,0,636.2,281.2,0.3453,-0.3123,0.0012,1,1,1,7e-05,1.1534,0.2689,0.060879,-0.160254,-0.268902,0.106207,0.00546,0.062105,-0.094722
0.1021,79,0,270.5,315.9,0.106,0.005,0.1763,1,1,1,5e-05,0.397,0.9025,0.902517,-0.399817,0.449678,-0.650202,0.134557,-0.759254,0.719301
0.5295,80,0,453.4,284.1,0.5335,-0.226,-0.1456,0,1,0,,,,,,,,,,
0.1852,81,0,206.3,286.8,0.1892,0.0465,0.1155,1,1,1,3e-05,0.6357,0.6041,0.604106,-0.108374,0.552834,-0.411491,0.087381,-0.349591,0.559512
0.3748,82,0,231.9,150.3,0.3788,0.0844,0.1256,1,1,1,4e-05,1.1424,0.3861,-0.264674,0.206919,0.386139,0.095155,-0.057602,0.079159,0.118254
0.1334,83,0,476.4,306.7,0.1373,-0.0345,0.1504,1,1,1,4e-05,0.3991,1.0948,1.094823,-0.291944,0.372665,-0.648111,0.11034,-0.71669,0.553768
0.6391,84,0,450.4,295.6,0.6431,-0.2783,-0.2584,0,1,0,,,,,,,,,,
0.6378,85,0,540.0,152.7,0.6418,-0.3974,0.0557,0,1,0,,,,,,,,,,
0.5021,86,0,623.4,181.3,0.506,-0.4285,0.0489,0,1,0,,,,,,,,,,
0.5683,87,0,584.9,171.4,0.5722,-0.4276,0.0424,0,1,0,,,,,,,,,,
0.5106,88,0,449.0,105.8,0.5146,-0.1717,0.1525,1,1,1,0.0001,1.3043,0.7515,-0.751478,-0.122667,-0.167752,0.445261,0.025096,0.310175,-0.051536
0.2848,89,0,365.2,33.8,0.2888,-0.027,0.2192,1,1,1,6e-05,0.6448,0.4024,0.16559,0.014075,0.315588,-0.402396,-0.00403,-0.364234,0.237198
0.3071,90,0,47.2,171.4,0.3111,0.2068,0.126,0,0,0,,,,,,,,,,
0.1236,91,0,271.2,211.1,0.1276,0.008,0.178,1,1,1,8e-05,0.421,0.8198,0.819763,-0.323107,0.473542,-0.626198,0.107199,-0.698538,0.660174
0.5443,92,0,597.6,246.3,0.5482,-0.464,-0.0812,0,1,0,,,,,,,,,,
0.5456,93,0,455.4,204.8,0.5495,-0.2163,-0.0064,1,1,0,0.04455,0.6922,1.4022,-1.024071,-0.221204,-0.484459,1.40221,-0.018694,0.065563,-0.001509
0.6482,94,0,340.6,292.8,0.6522,-0.0445,-0.2584,0,0,0,,,,,,,,,,
0.285,95,0,224.4,61.6,0.289,0.0586,0.2037,1,1,1,5e-05,0.7726,0.4756,0.023972,0.072197,0.475592,-0.274558,-0.018881,-0.230068,0.301977
0.403,96,0,482.0,158.1,0.407,-0.1712,0.1101,1,1,1,3e-05,1.016,0.1145,-0.114479,-0.030136,-0.057139,-0.031188,0.002902,-0.012419,-0.025569
0.218,97,0,81.5,261.4,0.222,0.1231,0.1058,1,1,1,7e-05,0.8673,0.6698,0.251719,0.053991,0.669811,-0.17988,0.012961,-0.147039,0.46156
0.3886,98,0,122.0,310.7,0.3926,0.2391,-0.0766,0,0,0,,,,,,,,,,
0.1016,99,0,310.1,323.6,0.1056,0.001,0.1758,1,1,1,6e-05,0.393,0.9309,0.930943,-0.405795,0.435233,-0.654158,0.137455,-0.774248,0.713829
0.1552,100,0,445.5,118.1,0.1592,-0.0308,0.1884,1,1,1,8e-05,0.4113,0.8512,0.851223,-0.235084,0.381168,-0.635923,0.063775,-0.73901,0.493546
0.2479,101,0,431.9,130.6,0.2519,-0.0604,0.1681,1,1,1,4e-05,0.5603,0.5276,0.527561,-0.035306,0.300028,-0.486948,0.012838,-0.467078,0.268214
0.3573,102,0,604.0,71.7,0.3613,-0.2364,0.1971,1,1,1,6e-05,0.8096,0.2376,-0.047414,-0.072709,-0.184749,-0.237557,0.005799,-0.165133,-0.097794
0.5801,103,0,15.4,58.8,0.584,0.4489,0.2128,0,0,0,,,,,,,,,,
0.1835,104,0,505.1,200.5,0.1874,-0.0674,0.1545,1,1,1,5e-05,0.4372,0.9263,0.92628,-0.137974,0.321578,-0.610042,0.037631,-0.640565,0.359205
0.4778,105,0,357.0,4.4,0.4818,-0.0412,0.267,1,1,1,9e-05,1.2443,0.7972,-0.797178,0.048981,0.020936,0.197123,-0.020159,0.232777,-0.047143
0.4168,106,0,458.7,232.6,0.4208,-0.1661,0.0141,1,1,1,7e-05,1.2674,0.2202,-0.19095,-0.035402,-0.056719,0.220193,0.00251,0.136552,-0.020233
0.3946,107,0,47.2,88.7,0.3986,0.2616,0.1813,0,0,0,,,,,,,,,,
0.6042,108,0,252.3,357.1,0.6082,0.1469,-0.3919,0,0,0,,,,,,,,,,
0.4677,109,0,97.3,212.4,0.4717,0.2994,0.0168,0,0,0,,,,,,,,,,
0.4796,110,0,87.4,112.5,0.4835,0.2894,0.1477,0,0,0,,,,,,,,,,
0.1934,111,0,576.7,123.0,0.1973,-0.0939,0.181,1,1,1,5e-05,0.4252,0.8594,0.8594,-0.0998,0.25676,-0.621996,0.000104,-0.694142,0.256801
0.336,112,0,525.9,210.6,0.3399,-0.1834,0.0802,1,1,1,4e-05,0.8461,0.2301,0.230053,-0.001792,-0.014281,-0.201103,-0.010597,-0.150617,-0.022927
0.6353,113,0,371.2,68.8,0.6393,-0.0845,0.1988,0,1,0,,,,,,,,,,
0.2868,114,0,68.8,162.8,0.2908,0.172,0.1388,1,1,1,4e-05,1.0895,0.6512,-0.162624,0.251301,0.651183,0.042286,-0.094269,0.032952,0.236563
0.4362,115,0,148.7,269.6,0.4402,0.2265,-0.0515,0,0,0,,,,,,,,,,
0.2616,116,0,464.5,29.8,0.2656,-0.0763,0.219,1,1,1,3e-05,0.5496,0.4976,0.346718,-0.018161,0.238171,-0.497635,-0.007361,-0.484245,0.195637
0.1475,117,0,124.2,340.2,0.1515,0.0562,0.1263,1,1,1,5e-05,0.5843,0.6624,0.662365,-0.190717,0.598058,-0.462895,0.107829,-0.403584,0.660688
0.2848,118,0,545.3,296.0,0.2887,-0.1783,0.0297,1,1,1,6e-05,0.784,0.4919,0.491883,0.028587,0.046636,-0.263222,-0.01508,-0.174181,-0.006463
0.4584,119,0,298.7,296.6,0.4624,0.0308,-0.1132,1,1,0,0.04857,0.6793,1.4151,-0.881916,0.211714,-0.118497,1.415139,-0.093832,0.063151,-0.006848
0.4648,120,0,535.6,272.7,0.4687,-0.3089,-0.0768,1,1,0,0.0315,0.6925,1.4019,-0.820917,-0.340302,-0.500607,1.401855,0.005247,0.065271,-0.001116
0.1574,121,0,584.3,296.2,0.1614,-0.0816,0.1335,1,1,1,8e-05,0.3976,1.168,1.168016,-0.168514,0.30514,-0.649587,0.048736,-0.679022,0.361142
0.3055,122,0,478.9,31.2,0.3095,-0.1038,0.2227,1,1,1,6e-05,0.6358,0.4114,0.155564,0.010609,0.13822,-0.411406,-0.008593,-0.36343,0.096724
0.6127,123,0,253.9,72.8,0.6167,0.1051,0.1928,0,1,0,,,,,,,,,,
0.2438,124,0,60.7,1.8,0.2477,0.1205,0.2291,1,1,1,4e-05,0.7915,0.6309,-0.089363,0.107108,0.630886,-0.255726,-0.05824,-0.205006,0.350062
0.5484,125,0,634.1,95.3,0.5524,-0.4496,0.1631,0,1,0,,,,,,,,,,
0.625,126,0,110.8,211.1,0.629,0.3937,-0.0541,0,0,0,,,,,,,,,,
0.3947,127,0,458.6,353.0,0.3987,-0.1803,-0.15,1,1,0,0.00271,0.7411,1.3533,-0.67323,-0.114055,-0.142232,1.353318,-0.008375,0.122913,-0.005431
0.5169,128,0,629.3,301.3,0.5209,-0.5207,-0.1707,0,1,0,,,,,,,,,,
0.2638,129,0,568.6,227.3,0.2678,-0.163,0.1014,1,1,1,3e-05,0.6183,0.6058,0.605783,0.023089,0.100902,-0.428902,-0.025498,-0.355104,0.028644
0.5165,130,0,338.1,81.5,0.5205,-0.0238,0.1832,1,1,1,8e-05,1.2542,0.9516,-0.95157,0.048649,0.021191,0.563627,-0.032932,0.360198,-0.044935
0.3715,131,0,108.9,207.8,0.3755,0.2131,0.0669,0,0,0,,,,,,,,,,
0.1159,132,0,430.0,273.8,0.1199,-0.0162,0.1714,1,1,1,6e-05,0.3917,1.0072,1.007235,-0.363884,0.395887,-0.655538,0.125343,-0.782589,0.637761
0.4185,133,0,400.0,149.0,0.4225,-0.0877,0.1161,1,1,1,4e-05,1.0776,0.2153,-0.21534,0.041055,0.07093,0.030408,-0.006815,0.03525,0.022715
0.4897,134,0,444.2,210.8,0.4937,-0.176,0.009,1,1,1,9e-05,1.2661,0.7883,-0.727099,-0.128197,-0.145096,0.788335,0.010167,0.348305,-0.026731
0.2221,135,0,332.8,166.6,0.226,-0.0061,0.1556,1,1,1,4e-05,0.5758,0.5529,0.552863,-0.074284,0.425888,-0.471354,0.043641,-0.44544,0.414068
0.4674,136,0,146.7,250.3,0.4714,0.2433,-0.0416,0,0,0,,,,,,,,,,
0.4527,137,0,125.1,349.9,0.4567,0.2985,-0.2075,0,0,0,,,,,,,,,,
0.3419,138,0,340.0,302.8,0.3459,-0.0203,-0.0254,1,1,1,8e-05,1.1657,0.2402,0.092254,0.124518,0.24016,0.118474,0.002581,0.071407,0.110047
0.1437,139,0,304.6,93.0,0.1476,0.0031,0.1952,1,1,1,6e-05,0.4293,0.7158,0.715828,-0.259469,0.465001,-0.617893,0.073149,-0.694339,0.584849
0.4567,140,0,455.4,303.9,0.4606,-0.1974,-0.1246,1,1,0,0.03234,0.6873,1.4071,-0.788906,-0.146237,-0.343008,1.407105,-0.025797,0.06492,-0.002711
0.388,141,0,236.0,207.3,0.392,0.0894,0.06,1,1,1,7e-05,1.33,0.3568,-0.321125,0.244015,0.356835,0.282841,-0.069398,0.18081,0.065067
0.1489,142,0,599.4,139.6,0.1528,-0.0645,0.1844,1,1,1,6e-05,0.3852,1.0362,1.036166,-0.231342,0.302761,-0.662001,0.051555,-0.834801,0.413331
0.079,143,0,561.2,322.1,0.0829,-0.0028,0.1973,1,1,1,5e-05,0.3673,0.9198,0.895532,-0.482461,0.394158,-0.679931,0.146948,-0.919842,0.759473
0.5233,144,0,126.9,229.1,0.5273,0.3022,-0.0379,0,0,0,,,,,,,,,,
0.1206,145,0,388.3,69.0,0.1245,-0.009,0.1999,1,1,1,6e-05,0.3895,0.8338,0.833842,-0.338452,0.417705,-0.657742,0.09427,-0.815059,0.617588
0.1802,146,0,323.8,293.6,0.1842,-0.0015,0.1161,1,1,1,6e-05,0.5407,0.8015,0.801454,-0.144085,0.457193,-0.50654,0.095066,-0.446195,0.519012
0.1651,147,0,48.1,198.4,0.1691,0.0818,0.163,1,1,1,3e-05,0.625,0.6547,0.414516,-0.117686,0.654732,-0.422171,0.050904,-0.389638,0.606551
0.5427,148,0,43.2,278.4,0.5467,0.4794,-0.1438,0,0,0,,,,,,,,,,
0.2163,149,0,254.9,105.9,0.2202,0.0279,0.1847,1,1,1,3e-05,0.5932,0.4959,0.398681,-0.069488,0.495909,-0.454038,0.029845,-0.435989,0.451506
0.3667,150,0,231.0,207.7,0.3707,0.0883,0.0692,1,1,1,7e-05,1.221,0.3956,-0.2004,0.223375,0.395614,0.173775,-0.05463,0.115737,0.115925
0.4555,151,0,227.4,229.5,0.4594,0.1229,-0.0024,1,1,0,0.02119,0.6703,1.4241,-1.102718,0.3304,0.144731,1.424143,-0.11557,0.071182,-0.002373
0.4243,152,0,357.3,139.4,0.4283,-0.0412,0.1256,1,1,1,7e-05,1.1226,0.2933,-0.293326,0.083787,0.13609,0.075438,-0.018813,0.071488,0.036434
0.2319,153,0,378.8,122.5,0.2359,-0.0286,0.175,1,1,1,4e-05,0.553,0.522,0.521978,-0.062454,0.372101,-0.494245,0.025283,-0.48185,0.351881
0.4165,154,0,349.3,220.4,0.4204,-0.0345,0.0303,1,1,1,9e-05,1.2867,0.2486,-0.248566,0.104472,0.147931,0.239485,-0.022426,0.151331,0.03026
0.6415,155,0,245.0,203.7,0.6454,0.1441,-0.0461,0,1,0,,,,,,,,,,
0.0988,156,0,273.9,303.5,0.1028,0.004,0.1806,1,1,1,6e-05,0.391,0.8982,0.898223,-0.411862,0.443033,-0.656216,0.134909,-0.784258,0.724384
0.2071,157,0,560.1,339.0,0.2111,-0.1262,0.0656,1,1,1,6e-05,0.5295,0.9497,0.9497,0.000305,0.233323,-0.517734,0.005988,-0.387013,0.157248
0.1596,158,0,7.7,173.9,0.1636,0.0858,0.1725,1,1,1,3e-05,0.6168,0.6707,0.383088,-0.120052,0.670705,-0.4304,0.043156,-0.40215,0.613375
0.6264,159,0,621.8,323.2,0.6304,-0.6521,-0.3203,0,1,0,,,,,,,,,,
0.5496,160,0,386.5,185.5,0.5536,-0.1049,0.0251,1,1,0,0.03097,0.6847,1.4097,-1.115278,-0.069532,-0.269309,1.409667,-0.036177,0.068728,-0.004605
0.6106,161,0,417.5,89.5,0.6145,-0.157,0.1674,0,1,0,,,,,,,,,,
0.3506,162,0,281.4,278.5,0.3545,0.0393,-0.0024,1,1,1,4e-05,1.2286,0.3275,-0.028171,0.180115,0.327458,0.181402,-0.021128,0.107633,0.118698
0.3946,163,0,117.3,106.5,0.3986,0.1979,0.1645,1,1,1,8e-05,1.1732,0.846,-0.845998,0.415047,0.416678,0.542294,-0.171922,0.326628,-0.017519
0.3103,164,0,91.5,4.9,0.3143,0.1488,0.2387,1,1,1,6e-05,0.998,0.5584,-0.381598,0.247183,0.558442,-0.049156,-0.108998,0.0071,0.171511
0.2445,165,0,487.8,221.1,0.2484,-0.098,0.1156,1,1,1,4e-05,0.5707,0.6868,0.68678,-0.012238,0.244361,-0.476492,0.010299,-0.418177,0.199236
0.6497,166,0,459.0,174.4,0.6537,-0.2625,0.0104,0,0,0,,,,,,,,,,
0.2057,167,0,496.7,299.0,0.2097,-0.0872,0.0924,1,1,1,6e-05,0.5148,0.9176,0.917646,-0.048651,0.296662,-0.532403,0.03565,-0.443686,0.274706
0.3094,168,0,97.5,71.7,0.3133,0.1537,0.1976,1,1,1,7e-05,1.0351,0.5808,-0.295099,0.245364,0.580809,-0.012101,-0.100419,0.015745,0.193959
0.518,169,0,327.8,70.1,0.5219,-0.0102,0.1975,1,1,1,8e-05,1.2424,1.0081,-1.008116,0.059766,0.030529,0.592906,-0.037861,0.372066,-0.045303
0.3548,170,0,555.8,113.8,0.3588,-0.203,0.1628,1,1,1,8e-05,0.8099,0.2373,0.046651,-0.034966,-0.093594,-0.237285,-0.004653,-0.178315,-0.058469
0.1385,171,0,380.4,260.1,0.1424,-0.0137,0.1589,1,1,1,8e-05,0.4229,0.9435,0.943494,-0.283363,0.423223,-0.624253,0.106636,-0.674335,0.589823
0.3909,172,0,179.8,263.1,0.3949,0.1608,-0.0111,1,1,1,0.0001,0.9543,1.1401,-0.907047,0.416242,0.347269,1.140129,-0.130509,0.261559,0.005922
0.294,173,0,576.0,161.2,0.2979,-0.181,0.1378,1,1,1,7e-05,0.6589,0.3952,0.395195,0.010461,0.020017,-0.388342,-0.026052,-0.33087,-0.020004
0.4405,174,0,196.2,83.3,0.4444,0.1351,0.1842,1,1,1,8e-05,1.2886,0.878,-0.878045,0.295966,0.295926,0.490143,-0.125314,0.325799,-0.025832
0.2124,175,0,169.4,310.4,0.2163,0.0793,0.0795,1,1,1,8e-05,0.7981,0.5858,0.449185,-0.003918,0.585828,-0.24908,0.063615,-0.189295,0.489874
0.4271,176,0,431.0,204.5,0.431,-0.1325,0.0461,1,1,1,5e-05,1.2289,0.23,-0.230001,-0.002867,-0.009925,0.181711,-0.002018,0.121714,-0.009284
0.1399,177,0,573.1,61.2,0.1438,-0.0473,0.2012,1,1,1,7e-05,0.3824,0.9467,0.946699,-0.270551,0.327252,-0.664767,0.063169,-0.868136,0.471672
0.3705,178,0,78.0,27.5,0.3745,0.2022,0.2319,0,0,0,,,,,,,,,,
