depth,row,col,tx,ty,tz,state,final_ok
0.65,9,4,0.5687,0.0629,-0.3085,IK fails,0
0.65,9,5,0.5687,-0.0629,-0.3085,IK fails,0
0.65,9,6,0.5519,-0.1823,-0.291,IK fails,0
0.65,9,7,0.5227,-0.285,-0.2607,IK fails,0
0.65,9,8,0.4874,-0.3672,-0.2239,IK fails,0
0.65,9,9,0.4508,-0.4298,-0.1859,IK fails,0
0.7,0,0,0.5351,0.3686,0.2604,outside workspace box,0
0.7,0,1,0.5697,0.3085,0.265,outside workspace box,0
0.7,0,2,0.6019,0.2349,0.2693,outside workspace box,0
0.7,0,3,0.6275,0.1478,0.2727,IK fails,0
0.7,0,4,0.6419,0.0506,0.2746,IK fails,0
0.7,0,5,0.6419,-0.0506,0.2746,IK fails,0
0.7,0,6,0.6275,-0.1478,0.2727,IK fails,0
0.7,0,7,0.6019,-0.2349,0.2693,model / self-contact,0
0.7,0,8,0.5697,-0.3085,0.265,model / self-contact,0
0.7,0,9,0.5351,-0.3686,0.2604,model / self-contact,0
0.7,1,0,0.5414,0.3867,0.2177,outside workspace box,0
0.7,1,1,0.5796,0.3256,0.2192,outside workspace box,0
0.7,1,2,0.6157,0.2494,0.2206,outside workspace box,0
0.7,1,3,0.6449,0.1578,0.2217,IK fails,0
0.7,1,4,0.6615,0.0541,0.2224,outside workspace box,0
0.7,1,5,0.6615,-0.0541,0.2224,outside workspace box,0
0.7,1,6,0.6449,-0.1578,0.2217,IK fails,0
0.7,1,7,0.6157,-0.2494,0.2206,IK fails,0
0.7,1,8,0.5796,-0.3256,0.2192,model / self-contact,0
0.7,1,9,0.5414,-0.3867,0.2177,model / self-contact,0
0.7,2,0,0.5455,0.4041,0.1709,outside workspace box,0
0.7,2,1,0.587,0.3423,0.1683,outside workspace box,0
0.7,2,2,0.6269,0.2637,0.1658,outside workspace box,0
0.7,2,3,0.6596,0.1677,0.1637,outside workspace box,0
0.7,2,4,0.6784,0.0577,0.1625,outside workspace box,0
0.7,2,5,0.6784,-0.0577,0.1625,outside workspace box,0
0.7,2,6,0.6596,-0.1677,0.1637,outside workspace box,0
0.7,2,7,0.6269,-0.2637,0.1658,IK fails,0
0.7,2,8,0.587,-0.3423,0.1683,IK fails,0
0.7,2,9,0.5455,-0.4041,0.1709,model / self-contact,0
0.7,3,0,0.5468,0.4203,0.1201,outside workspace box,0
0.7,3,1,0.591,0.3578,0.1125,outside workspace box,0
0.7,3,2,0.6341,0.2772,0.1052,outside workspace box,0
0.7,3,3,0.67,0.1771,0.099,outside workspace box,0
0.7,3,4,0.6908,0.0611,0.0955,outside workspace box,0
0.7,3,5,0.6908,-0.0611,0.0955,outside workspace box,0
0.7,3,6,0.67,-0.1771,0.099,outside workspace box,0
0.7,3,7,0.6341,-0.2772,0.1052,IK fails,0
0.7,3,8,0.591,-0.3578,0.1125,IK fails,0
0.7,3,9,0.5468,-0.4203,0.1201,IK fails,0
0.7,4,0,0.5448,0.4346,0.0661,outside workspace box,0
0.7,4,1,0.5909,0.3716,0.0528,outside workspace box,0
0.7,4,2,0.6363,0.289,0.0397,outside workspace box,0
0.7,4,3,0.6744,0.1853,0.0288,outside workspace box,0
0.7,4,4,0.6967,0.0641,0.0223,outside workspace box,0
0.7,4,5,0.6967,-0.0641,0.0223,outside workspace box,0
0.7,4,6,0.6744,-0.1853,0.0288,outside workspace box,0
0.7,4,7,0.6363,-0.289,0.0397,IK fails,0
0.7,4,8,0.5909,-0.3716,0.0528,IK fails,0
0.7,4,9,0.5448,-0.4346,0.0661,IK fails,0
0.7,5,0,0.539,0.4465,0.0098,outside workspace box,0
0.7,5,1,0.586,0.3828,-0.0097,outside workspace box,0
0.7,5,2,0.6325,0.2985,-0.029,outside workspace box,0
0.7,5,3,0.6717,0.1918,-0.0452,outside workspace box,0
0.7,5,4,0.6947,0.0664,-0.0547,outside workspace box,0
0.7,5,5,0.6947,-0.0664,-0.0547,outside workspace box,0
0.7,5,6,0.6717,-0.1918,-0.0452,outside workspace box,0
0.7,5,7,0.6325,-0.2985,-0.029,IK fails,0
0.7,5,8,0.586,-0.3828,-0.0097,IK fails,0
0.7,5,9,0.539,-0.4465,0.0098,IK fails,0
0.7,6,0,0.5294,0.4554,-0.0478,outside workspace box,0
0.7,6,1,0.576,0.3909,-0.0734,outside workspace box,0
0.7,6,2,0.6221,0.3052,-0.0989,outside workspace box,0
0.7,6,3,0.6611,0.1963,-0.1203,outside workspace box,0
0.7,6,4,0.6839,0.068,-0.1329,outside workspace box,0
0.7,6,5,0.6839,-0.068,-0.1329,outside workspace box,0
0.7,6,6,0.6611,-0.1963,-0.1203,outside workspace box,0
0.7,6,7,0.6221,-0.3052,-0.0989,IK fails,0
0.7,6,8,0.576,-0.3909,-0.0734,IK fails,0
0.7,6,9,0.5294,-0.4554,-0.0478,IK fails,0
0.7,7,0,0.516,0.4611,-0.1053,outside workspace box,0
0.7,7,1,0.561,0.3957,-0.1368,outside workspace box,0
0.7,7,2,0.6054,0.3087,-0.1679,outside workspace box,0
0.7,7,3,0.6427,0.1984,-0.194,IK fails,0
0.7,7,4,0.6645,0.0687,-0.2092,outside workspace box,0
0.7,7,5,0.6645,-0.0687,-0.2092,outside workspace box,0
0.7,7,6,0.6427,-0.1984,-0.194,IK fails,0
0.7,7,7,0.6054,-0.3087,-0.1679,IK fails,0
0.7,7,8,0.561,-0.3957,-0.1368,IK fails,0
0.7,7,9,0.516,-0.4611,-0.1053,IK fails,0
0.7,8,0,0.4991,0.4635,-0.1615,outside workspace box,0
0.7,8,1,0.5415,0.397,-0.1981,outside workspace box,0
0.7,8,2,0.5829,0.309,-0.2339,outside workspace box,0
0.7,8,3,0.6175,0.1981,-0.2636,IK fails,0
0.7,8,4,0.6375,0.0685,-0.2809,IK fails,0
0.7,8,5,0.6375,-0.0685,-0.2809,IK fails,0
0.7,8,6,0.6175,-0.1981,-0.2636,IK fails,0
0.7,8,7,0.5829,-0.309,-0.2339,IK fails,0
0.7,8,8,0.5415,-0.397,-0.1981,IK fails,0
0.7,8,9,0.4991,-0.4635,-0.1615,IK fails,0
0.7,9,0,0.4792,0.4626,-0.2154,outside workspace box,0
0.7,9,1,0.5182,0.3949,-0.256,outside workspace box,0
0.7,9,2,0.5559,0.3064,-0.2952,outside workspace box,0
0.7,9,3,0.5869,0.1958,-0.3275,IK fails,0
0.7,9,4,0.6047,0.0676,-0.346,IK fails,0
0.7,9,5,0.6047,-0.0676,-0.346,IK fails,0
0.7,9,6,0.5869,-0.1958,-0.3275,IK fails,0
0.7,9,7,0.5559,-0.3064,-0.2952,IK fails,0
0.7,9,8,0.5182,-0.3949,-0.256,IK fails,0
0.7,9,9,0.4792,-0.4626,-0.2154,IK fails,0
0.75,0,0,0.5753,0.4012,0.2657,outside workspace box,0
0.75,0,1,0.6134,0.336,0.2708,outside workspace box,0
0.75,0,2,0.6489,0.256,0.2755,outside workspace box,0
0.75,0,3,0.6771,0.1612,0.2793,outside workspace box,0
0.75,0,4,0.693,0.0552,0.2814,outside workspace box,0
0.75,0,5,0.693,-0.0552,0.2814,outside workspace box,0
0.75,0,6,0.6771,-0.1612,0.2793,outside workspace box,0
0.75,0,7,0.6489,-0.256,0.2755,IK fails,0
0.75,0,8,0.6134,-0.336,0.2708,IK fails,0
0.75,0,9,0.5753,-0.4012,0.2657,IK fails,0
0.75,1,0,0.5813,0.4201,0.2193,outside workspace box,0
0.75,1,1,0.6232,0.3541,0.2209,outside workspace box,0
0.75,1,2,0.6629,0.2714,0.2224,outside workspace box,0
0.75,1,3,0.695,0.1718,0.2236,outside workspace box,0
0.75,1,4,0.7132,0.059,0.2243,outside workspace box,0
0.75,1,5,0.7132,-0.059,0.2243,outside workspace box,0
0.75,1,6,0.695,-0.1718,0.2236,outside workspace box,0
0.75,1,7,0.6629,-0.2714,0.2224,outside workspace box,0
0.75,1,8,0.6232,-0.3541,0.2209,IK fails,0
0.75,1,9,0.5813,-0.4201,0.2193,IK fails,0
0.75,2,0,0.5849,0.4383,0.1684,outside workspace box,0
0.75,2,1,0.6302,0.3715,0.1656,outside workspace box,0
0.75,2,2,0.6738,0.2864,0.1628,outside workspace box,0
0.75,2,3,0.7096,0.1822,0.1606,outside workspace box,0
0.75,2,4,0.7302,0.0627,0.1593,outside workspace box,0
0.75,2,5,0.7302,-0.0627,0.1593,outside workspace box,0
0.75,2,6,0.7096,-0.1822,0.1606,outside workspace box,0
0.75,2,7,0.6738,-0.2864,0.1628,outside workspace box,0
0.75,2,8,0.6302,-0.3715,0.1656,IK fails,0
0.75,2,9,0.5849,-0.4383,0.1684,IK fails,0
0.75,3,0,0.5853,0.455,0.1135,outside workspace box,0
0.75,3,1,0.6334,0.3875,0.1053,outside workspace box,0
0.75,3,2,0.6803,0.3003,0.0973,outside workspace box,0
0.75,3,3,0.7194,0.1919,0.0906,outside workspace box,0
0.75,3,4,0.742,0.0662,0.0867,outside workspace box,0
0.75,3,5,0.742,-0.0662,0.0867,outside workspace box,0
0.75,3,6,0.7194,-0.1919,0.0906,outside workspace box,0
0.75,3,7,0.6803,-0.3003,0.0973,outside workspace box,0
0.75,3,8,0.6334,-0.3875,0.1053,IK fails,0
0.75,3,9,0.5853,-0.455,0.1135,IK fails,0
0.75,4,0,0.5822,0.4696,0.0553,outside workspace box,0
0.75,4,1,0.6321,0.4016,0.0409,outside workspace box,0
0.75,4,2,0.6813,0.3124,0.0268,outside workspace box,0
0.75,4,3,0.7226,0.2003,0.0149,outside workspace box,0
0.75,4,4,0.7468,0.0693,0.0079,outside workspace box,0
0.75,4,5,0.7468,-0.0693,0.0079,outside workspace box,0
0.75,4,6,0.7226,-0.2003,0.0149,outside workspace box,0
0.75,4,7,0.6813,-0.3124,0.0268,outside workspace box,0
0.75,4,8,0.6321,-0.4016,0.0409,IK fails,0
0.75,4,9,0.5822,-0.4696,0.0553,IK fails,0
0.75,5,0,0.575,0.4815,-0.0051,outside workspace box,0
0.75,5,1,0.6256,0.4128,-0.0261,outside workspace box,0
0.75,5,2,0.6758,0.3219,-0.0469,outside workspace box,0
0.75,5,3,0.718,0.2069,-0.0644,outside workspace box,0
0.75,5,4,0.7428,0.0716,-0.0747,outside workspace box,0
0.75,5,5,0.7428,-0.0716,-0.0747,outside workspace box,0
0.75,5,6,0.718,-0.2069,-0.0644,outside workspace box,0
0.75,5,7,0.6758,-0.3219,-0.0469,outside workspace box,0
0.75,5,8,0.6256,-0.4128,-0.0261,IK fails,0
0.75,5,9,0.575,-0.4815,-0.0051,IK fails,0
0.75,6,0,0.5637,0.4902,-0.0667,outside workspace box,0
0.75,6,1,0.6137,0.4207,-0.0942,outside workspace box,0
0.75,6,2,0.6633,0.3284,-0.1216,outside workspace box,0
0.75,6,3,0.705,0.2111,-0.1446,outside workspace box,0
0.75,6,4,0.7295,0.0731,-0.1581,outside workspace box,0
0.75,6,5,0.7295,-0.0731,-0.1581,outside workspace box,0
0.75,6,6,0.705,-0.2111,-0.1446,outside workspace box,0
0.75,6,7,0.6633,-0.3284,-0.1216,outside workspace box,0
0.75,6,8,0.6137,-0.4207,-0.0942,IK fails,0
0.75,6,9,0.5637,-0.4902,-0.0667,IK fails,0
0.75,7,0,0.5484,0.4954,-0.1279,outside workspace box,0
0.75,7,1,0.5965,0.4249,-0.1617,outside workspace box,0
0.75,7,2,0.644,0.3314,-0.1949,outside workspace box,0
0.75,7,3,0.6838,0.2129,-0.2228,outside workspace box,0
0.75,7,4,0.7071,0.0737,-0.239,outside workspace box,0
0.75,7,5,0.7071,-0.0737,-0.239,outside workspace box,0
0.75,7,6,0.6838,-0.2129,-0.2228,outside workspace box,0
0.75,7,7,0.644,-0.3314,-0.1949,IK fails,0
0.75,7,8,0.5965,-0.4249,-0.1617,IK fails,0
0.75,7,9,0.5484,-0.4954,-0.1279,IK fails,0
0.75,8,0,0.5294,0.497,-0.1877,outside workspace box,0
0.75,8,1,0.5746,0.4254,-0.2266,outside workspace box,0
0.75,8,2,0.6187,0.331,-0.2647,outside workspace box,0
0.75,8,3,0.6555,0.2121,-0.2964,outside workspace box,0
0.75,8,4,0.6768,0.0733,-0.3148,outside workspace box,0
0.75,8,5,0.6768,-0.0733,-0.3148,outside workspace box,0
0.75,8,6,0.6555,-0.2121,-0.2964,outside workspace box,0
0.75,8,7,0.6187,-0.331,-0.2647,IK fails,0
0.75,8,8,0.5746,-0.4254,-0.2266,IK fails,0
0.75,8,9,0.5294,-0.497,-0.1877,IK fails,0
0.75,9,0,0.5073,0.4952,-0.2447,outside workspace box,0
0.75,9,1,0.5488,0.4225,-0.2878,outside workspace box,0
0.75,9,2,0.5888,0.3276,-0.3295,outside workspace box,0
0.75,9,3,0.6217,0.2092,-0.3637,outside workspace box,0
0.75,9,4,0.6406,0.0722,-0.3834,outside workspace box,0
0.75,9,5,0.6406,-0.0722,-0.3834,outside workspace box,0
0.75,9,6,0.6217,-0.2092,-0.3637,outside workspace box,0
0.75,9,7,0.5888,-0.3276,-0.3295,IK fails,0
0.75,9,8,0.5488,-0.4225,-0.2878,IK fails,0
0.75,9,9,0.5073,-0.4952,-0.2447,IK fails,0
0.8,0,0,0.6153,0.4336,0.271,outside workspace box,0
0.8,0,1,0.6568,0.3634,0.2766,outside workspace box,0
0.8,0,2,0.6956,0.277,0.2817,outside workspace box,0
0.8,0,3,0.7265,0.1746,0.2858,outside workspace box,0
0.8,0,4,0.7439,0.0598,0.2881,outside workspace box,0
0.8,0,5,0.7439,-0.0598,0.2881,outside workspace box,0
0.8,0,6,0.7265,-0.1746,0.2858,outside workspace box,0
0.8,0,7,0.6956,-0.277,0.2817,outside workspace box,0
0.8,0,8,0.6568,-0.3634,0.2766,outside workspace box,0
0.8,0,9,0.6153,-0.4336,0.271,IK fails,0
0.8,1,0,0.621,0.4534,0.2208,outside workspace box,0
0.8,1,1,0.6666,0.3823,0.2226,outside workspace box,0
0.8,1,2,0.7098,0.2932,0.2242,outside workspace box,0
0.8,1,3,0.7447,0.1857,0.2256,outside workspace box,0
0.8,1,4,0.7647,0.0638,0.2263,outside workspace box,0
0.8,1,5,0.7647,-0.0638,0.2263,outside workspace box,0
0.8,1,6,0.7447,-0.1857,0.2256,outside workspace box,0
0.8,1,7,0.7098,-0.2932,0.2242,outside workspace box,0
0.8,1,8,0.6666,-0.3823,0.2226,outside workspace box,0
0.8,1,9,0.621,-0.4534,0.2208,IK fails,0
0.8,2,0,0.624,0.4723,0.1659,outside workspace box,0
0.8,2,1,0.6731,0.4005,0.1629,outside workspace box,0
0.8,2,2,0.7204,0.3089,0.1599,outside workspace box,0
0.8,2,3,0.7593,0.1966,0.1575,outside workspace box,0
0.8,2,4,0.7817,0.0677,0.1561,outside workspace box,0
0.8,2,5,0.7817,-0.0677,0.1561,outside workspace box,0
0.8,2,6,0.7593,-0.1966,0.1575,outside workspace box,0
0.8,2,7,0.7204,-0.3089,0.1599,outside workspace box,0
0.8,2,8,0.6731,-0.4005,0.1629,outside workspace box,0
0.8,2,9,0.624,-0.4723,0.1659,IK fails,0
0.8,3,0,0.6237,0.4895,0.107,outside workspace box,0
0.8,3,1,0.6756,0.4171,0.0981,outside workspace box,0
0.8,3,2,0.7263,0.3233,0.0894,outside workspace box,0
0.8,3,3,0.7685,0.2066,0.0822,outside workspace box,0
0.8,3,4,0.793,0.0713,0.078,outside workspace box,0
0.8,3,5,0.793,-0.0713,0.078,outside workspace box,0
0.8,3,6,0.7685,-0.2066,0.0822,outside workspace box,0
0.8,3,7,0.7263,-0.3233,0.0894,outside workspace box,0
0.8,3,8,0.6756,-0.4171,0.0981,outside workspace box,0
0.8,3,9,0.6237,-0.4895,0.107,IK fails,0
0.8,4,0,0.6194,0.5044,0.0446,outside workspace box,0
0.8,4,1,0.6731,0.4314,0.0291,outside workspace box,0
0.8,4,2,0.7261,0.3356,0.0139,outside workspace box,0
0.8,4,3,0.7705,0.2152,0.0011,outside workspace box,0
0.8,4,4,0.7965,0.0744,-0.0064,outside workspace box,0
0.8,4,5,0.7965,-0.0744,-0.0064,outside workspace box,0
0.8,4,6,0.7705,-0.2152,0.0011,outside workspace box,0
0.8,4,7,0.7261,-0.3356,0.0139,outside workspace box,0
0.8,4,8,0.6731,-0.4314,0.0291,outside workspace box,0
0.8,4,9,0.6194,-0.5044,0.0446,IK fails,0
0.8,5,0,0.6108,0.5163,-0.02,outside workspace box,0
0.8,5,1,0.6651,0.4426,-0.0425,outside workspace box,0
0.8,5,2,0.7188,0.3452,-0.0647,outside workspace box,0
0.8,5,3,0.7641,0.2218,-0.0835,outside workspace box,0
0.8,5,4,0.7907,0.0768,-0.0945,outside workspace box,0
0.8,5,5,0.7907,-0.0768,-0.0945,outside workspace box,0
0.8,5,6,0.7641,-0.2218,-0.0835,outside workspace box,0
0.8,5,7,0.7188,-0.3452,-0.0647,outside workspace box,0
0.8,5,8,0.6651,-0.4426,-0.0425,outside workspace box,0
0.8,5,9,0.6108,-0.5163,-0.02,IK fails,0
0.8,6,0,0.5978,0.5247,-0.0855,outside workspace box,0
0.8,6,1,0.6512,0.4502,-0.1149,outside workspace box,0
0.8,6,2,0.7041,0.3514,-0.1441,outside workspace box,0
0.8,6,3,0.7487,0.2259,-0.1687,outside workspace box,0
0.8,6,4,0.7748,0.0782,-0.1831,outside workspace box,0
0.8,6,5,0.7748,-0.0782,-0.1831,outside workspace box,0
0.8,6,6,0.7487,-0.2259,-0.1687,outside workspace box,0
0.8,6,7,0.7041,-0.3514,-0.1441,outside workspace box,0
0.8,6,8,0.6512,-0.4502,-0.1149,outside workspace box,0
0.8,6,9,0.5978,-0.5247,-0.0855,IK fails,0
0.8,7,0,0.5806,0.5294,-0.1505,outside workspace box,0
0.8,7,1,0.6318,0.4539,-0.1864,outside workspace box,0
0.8,7,2,0.6823,0.3539,-0.2217,outside workspace box,0
0.8,7,3,0.7247,0.2273,-0.2514,outside workspace box,0
0.8,7,4,0.7494,0.0787,-0.2687,outside workspace box,0
0.8,7,5,0.7494,-0.0787,-0.2687,outside workspace box,0
0.8,7,6,0.7247,-0.2273,-0.2514,outside workspace box,0
0.8,7,7,0.6823,-0.3539,-0.2217,outside workspace box,0
0.8,7,8,0.6318,-0.4539,-0.1864,IK fails,0
0.8,7,9,0.5806,-0.5294,-0.1505,IK fails,0
0.8,8,0,0.5595,0.5303,-0.2137,outside workspace box,0
0.8,8,1,0.6075,0.4538,-0.255,outside workspace box,0
0.8,8,2,0.6544,0.3529,-0.2955,outside workspace box,0
0.8,8,3,0.6933,0.2261,-0.329,outside workspace box,0
0.8,8,4,0.7158,0.0781,-0.3485,outside workspace box,0
0.8,8,5,0.7158,-0.0781,-0.3485,outside workspace box,0
0.8,8,6,0.6933,-0.2261,-0.329,outside workspace box,0
0.8,8,7,0.6544,-0.3529,-0.2955,outside workspace box,0
0.8,8,8,0.6075,-0.4538,-0.255,IK fails,0
0.8,8,9,0.5595,-0.5303,-0.2137,IK fails,0
0.8,9,0,0.5353,0.5277,-0.2738,outside workspace box,0
0.8,9,1,0.5792,0.45,-0.3195,outside workspace box,0
0.8,9,2,0.6215,0.3486,-0.3635,outside workspace box,0
0.8,9,3,0.6563,0.2226,-0.3997,outside workspace box,0
0.8,9,4,0.6762,0.0768,-0.4205,outside workspace box,0
0.8,9,5,0.6762,-0.0768,-0.4205,outside workspace box,0
0.8,9,6,0.6563,-0.2226,-0.3997,outside workspace box,0
0.8,9,7,0.6215,-0.3486,-0.3635,outside workspace box,0
0.8,9,8,0.5792,-0.45,-0.3195,IK fails,0
0.8,9,9,0.5353,-0.5277,-0.2738,IK fails,0
