depth,row,col,tx,ty,tz,ik_err_m,isaac_tip_x,isaac_tip_y,isaac_tip_z,isaac_vs_target_m,joint_deviation_rad,self_collision,penetration_m,pocket_hit,pocket_pts,collision_pairs
0.45,8,4,0.4351,0.0436,-0.1063,0.02784,0.4458,0.0397,-0.0384,0.0689,0.25751,1,5e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,8,5,0.4351,-0.0436,-0.1063,0.00602,0.4653,-0.0243,-0.0364,0.0786,0.3312,0,0.0,0,0,
0.45,8,6,0.4215,-0.1259,-0.0946,9e-05,0.4516,-0.1162,-0.0331,0.0691,0.29341,0,0.0,0,0,
0.45,8,7,0.3983,-0.1956,-0.0746,6e-05,0.4163,-0.1916,-0.0278,0.0503,0.21254,0,0.0,0,0,
0.45,8,8,0.3707,-0.25,-0.0508,7e-05,0.3782,-0.2504,-0.0261,0.0259,0.10603,0,0.0,0,0,
0.45,8,9,0.3427,-0.2905,-0.0266,4e-05,0.3427,-0.2908,-0.026,0.0006,0.00181,0,0.0,0,0,
0.45,9,4,0.4204,0.0438,-0.1543,0.04925,0.4478,0.0136,-0.0308,0.13,0.45989,1,0.0,1,14,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,9,5,0.4204,-0.0438,-0.1543,0.02791,0.4568,-0.0359,-0.0358,0.1243,0.49426,0,0.0,0,0,
0.45,9,6,0.408,-0.1267,-0.1413,0.00189,0.4677,-0.1157,-0.0354,0.1221,0.52397,0,0.0,0,0,
0.45,9,7,0.3865,-0.1973,-0.119,8e-05,0.4287,-0.1973,-0.0226,0.1052,0.4545,0,0.0,0,0,
0.45,9,8,0.3606,-0.2529,-0.092,6e-05,0.3865,-0.2491,-0.021,0.0757,0.32571,0,0.0,0,0,
0.45,9,9,0.3341,-0.2945,-0.0644,7e-05,0.3479,-0.2928,-0.0215,0.0451,0.19116,0,0.0,0,0,
0.5,0,1,0.3915,0.1962,0.2413,8e-05,0.4392,0.1318,0.2213,0.0826,0.20334,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,2,0.4104,0.1487,0.2439,6e-05,0.4322,0.1154,0.2321,0.0415,0.11309,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,3,0.4253,0.0932,0.2458,8e-05,0.4303,0.0839,0.2426,0.011,0.03455,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,4,0.4336,0.0318,0.2469,7e-05,0.4335,0.0318,0.2469,0.0001,0.0,1,0.0,1,20,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,5,0.4336,-0.0318,0.2469,8e-05,0.4335,-0.0318,0.2469,0.0001,0.0,0,0.0,1,20,
0.5,0,6,0.4253,-0.0932,0.2458,4e-05,0.4253,-0.0932,0.2458,0.0001,0.0,0,0.0,0,0,
0.5,0,7,0.4104,-0.1487,0.2439,5e-05,0.4104,-0.1487,0.2438,0.0001,0.0,0,0.0,0,0,
0.5,0,8,0.3915,-0.1962,0.2413,8e-05,0.3914,-0.1962,0.2413,0.0001,0.0,0,0.0,0,0,
0.5,0,9,0.3709,-0.2356,0.2386,8e-05,0.3709,-0.2356,0.2386,0.0001,0.0,0,0.0,0,0,
0.5,1,2,0.4231,0.1597,0.2132,8e-05,0.4521,0.1133,0.2016,0.056,0.13604,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,1,3,0.4406,0.1007,0.2139,5e-05,0.4473,0.0877,0.2103,0.0151,0.04109,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,1,4,0.4505,0.0345,0.2142,6e-05,0.4504,0.0345,0.2142,0.0001,0.0,1,0.0,1,4,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,1,5,0.4505,-0.0345,0.2142,5e-05,0.4504,-0.0345,0.2142,0.0001,0.0,0,0.0,1,14,
0.5,1,6,0.4406,-0.1007,0.2139,6e-05,0.4405,-0.1007,0.2139,0.0001,0.0,0,0.0,0,0,
0.5,1,7,0.4231,-0.1597,0.2132,8e-05,0.423,-0.1597,0.2132,0.0001,0.0,0,0.0,0,0,
0.5,1,8,0.4013,-0.2094,0.2124,8e-05,0.4012,-0.2094,0.2123,0.0001,0.0,0,0.0,0,0,
0.5,1,9,0.378,-0.2498,0.2115,5e-05,0.3781,-0.2498,0.2115,0.0001,0.0,0,0.0,0,0,
0.5,2,2,0.4349,0.1711,0.1778,8e-05,0.4748,0.1053,0.1694,0.0775,0.16623,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,2,3,0.455,0.1085,0.1765,9e-05,0.4653,0.088,0.1729,0.0233,0.05485,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,2,4,0.4666,0.0373,0.1758,9e-05,0.4665,0.0373,0.1758,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,2,5,0.4666,-0.0373,0.1758,5e-05,0.4665,-0.0373,0.1758,0.0001,0.0,0,0.0,1,8,
0.5,2,6,0.455,-0.1085,0.1765,4e-05,0.455,-0.1085,0.1765,0.0,0.0,0,0.0,0,0,
0.5,2,7,0.4349,-0.1711,0.1778,5e-05,0.4348,-0.1711,0.1778,0.0001,0.0,0,0.0,0,0,
0.5,2,8,0.4101,-0.2229,0.1793,5e-05,0.41,-0.2229,0.1793,0.0001,0.0,0,0.0,0,0,
0.5,2,9,0.3841,-0.264,0.181,2e-05,0.3841,-0.264,0.181,0.0001,0.0,0,0.0,0,0,
0.5,3,2,0.4447,0.1824,0.1376,0.0001,0.5071,0.0779,0.1431,0.1218,0.22979,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,3,3,0.4676,0.1163,0.1337,8e-05,0.4844,0.0824,0.1315,0.0379,0.07659,1,1e-05,0,0,right_shoulder_roll_link|torso_link
0.5,3,4,0.4808,0.0401,0.1314,0.0001,0.4807,0.0401,0.1314,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,3,5,0.4808,-0.0401,0.1314,8e-05,0.4807,-0.0401,0.1314,0.0001,0.0,0,0.0,1,6,
0.5,3,6,0.4676,-0.1163,0.1337,0.0001,0.4675,-0.1163,0.1337,0.0001,0.0,0,0.0,0,0,
0.5,3,7,0.4447,-0.1824,0.1376,9e-05,0.4446,-0.1824,0.1376,0.0001,0.0,0,0.0,0,0,
0.5,3,8,0.4171,-0.2361,0.1423,0.0001,0.417,-0.2361,0.1423,0.0001,0.0,0,0.0,0,0,
0.5,3,9,0.3887,-0.2779,0.1472,7e-05,0.3886,-0.2779,0.1472,0.0001,0.0,0,0.0,0,0,
0.5,4,2,0.4517,0.1931,0.0929,0.01664,0.521,0.0409,0.1116,0.1683,0.3001,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,4,3,0.4768,0.1237,0.0857,0.00216,0.5132,0.0475,0.0948,0.085,0.15464,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,4,4,0.4915,0.0428,0.0815,9e-05,0.4914,0.0427,0.0815,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,4,5,0.4915,-0.0428,0.0815,0.0001,0.4914,-0.0428,0.0815,0.0001,0.0,0,0.0,0,0,
0.5,4,6,0.4768,-0.1237,0.0857,6e-05,0.4768,-0.1237,0.0857,0.0,0.0,0,0.0,0,0,
0.5,4,7,0.4517,-0.1931,0.0929,8e-05,0.4517,-0.1931,0.0929,0.0,0.0,0,0.0,0,0,
0.5,4,8,0.4218,-0.2486,0.1015,7e-05,0.4217,-0.2486,0.1016,0.0001,0.0,0,0.0,0,0,
0.5,4,9,0.3913,-0.2911,0.1103,6e-05,0.3912,-0.2911,0.1103,0.0001,0.0,0,0.0,0,0,
0.5,5,3,0.4816,0.1302,0.0336,0.02709,0.5016,0.0353,0.0507,0.0985,0.16696,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,5,4,0.4972,0.0451,0.0271,0.00856,0.4929,0.0356,0.0313,0.0113,0.01356,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,5,5,0.4972,-0.0451,0.0271,9e-05,0.4971,-0.0451,0.0271,0.0001,0.0,0,0.0,0,0,
0.5,5,6,0.4816,-0.1302,0.0336,8e-05,0.4815,-0.1302,0.0336,0.0001,0.0,0,0.0,0,0,
0.5,5,7,0.4549,-0.2026,0.0446,5e-05,0.4549,-0.2026,0.0446,0.0,0.0,0,0.0,0,0,
0.5,5,8,0.4233,-0.2597,0.0577,6e-05,0.4233,-0.2597,0.0577,0.0001,0.0,0,0.0,0,0,
0.5,5,9,0.3914,-0.3029,0.0709,5e-05,0.3914,-0.3029,0.071,0.0001,0.0,0,0.0,0,0,
0.5,6,4,0.4969,0.0469,-0.0298,0.03449,0.4733,0.0262,-0.0127,0.0357,0.02068,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,6,5,0.4969,-0.0469,-0.0298,0.01153,0.4872,-0.0487,-0.0241,0.0114,0.0,0,0.0,0,0,
0.5,6,6,0.4809,-0.1354,-0.021,9e-05,0.4808,-0.1354,-0.021,0.0001,0.0,0,0.0,0,0,
0.5,6,7,0.4536,-0.2103,-0.006,0.0001,0.4535,-0.2103,-0.0059,0.0001,0.0,0,0.0,0,0,
0.5,6,8,0.4213,-0.269,0.0118,8e-05,0.4212,-0.269,0.0119,0.0001,0.0,0,0.0,0,0,
0.5,6,9,0.3888,-0.3129,0.0297,5e-05,0.3888,-0.3129,0.0298,0.0001,0.0,0,0.0,0,0,
0.5,7,5,0.49,-0.0482,-0.0871,0.03678,0.4771,-0.0534,-0.0399,0.0492,0.12512,0,0.0,0,0,
0.5,7,6,0.4742,-0.139,-0.076,0.01008,0.4847,-0.1276,-0.039,0.0401,0.15346,0,0.0,0,0,
0.5,7,7,0.4474,-0.2159,-0.0572,9e-05,0.4588,-0.2059,-0.0386,0.024,0.0881,0,0.00012,0,0,
0.5,7,8,0.4155,-0.276,-0.0349,6e-05,0.4154,-0.276,-0.0349,0.0001,0.0,0,0.0,0,0,
0.5,7,9,0.3833,-0.3208,-0.0124,6e-05,0.3833,-0.3208,-0.0123,0.0001,0.0,0,0.0,0,0,
0.5,8,6,0.462,-0.1408,-0.1295,0.03369,0.4781,-0.1408,-0.0359,0.095,0.35708,0,0.0,0,0,
0.5,8,7,0.4364,-0.219,-0.1075,0.0052,0.473,-0.2177,-0.0359,0.0804,0.33984,0,7e-05,0,0,
0.5,8,8,0.406,-0.2804,-0.0812,7e-05,0.4295,-0.2818,-0.0347,0.0522,0.22,0,0.0,0,0,
0.5,8,9,0.375,-0.3262,-0.0545,7e-05,0.3836,-0.3284,-0.0317,0.0244,0.0977,0,0.0,0,0,
0.5,9,7,0.4214,-0.2198,-0.1553,0.02681,0.4591,-0.2279,-0.0359,0.1255,0.50352,0,0.0,0,0,
0.5,9,8,0.3931,-0.2822,-0.1258,0.00034,0.4486,-0.2902,-0.0304,0.1107,0.47859,0,0.0,0,0,
0.5,9,9,0.364,-0.3292,-0.0956,0.0001,0.3961,-0.3316,-0.0274,0.0754,0.32123,0,0.0,0,0,
0.55,0,2,0.4591,0.1706,0.2503,9e-05,0.5073,0.0858,0.2617,0.0982,0.19447,1,4e-05,0,0,right_shoulder_roll_link|torso_link
0.55,0,3,0.4767,0.1071,0.2526,0.0001,0.4873,0.0858,0.2533,0.0238,0.05279,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,0,4,0.4865,0.0366,0.254,7e-05,0.4864,0.0366,0.2539,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,0,5,0.4865,-0.0366,0.254,5e-05,0.4864,-0.0366,0.2539,0.0001,0.0,0,0.0,0,0,
0.55,0,6,0.4767,-0.1071,0.2526,0.0001,0.4766,-0.1071,0.2526,0.0001,0.0,0,0.0,0,0,
0.55,0,7,0.4591,-0.1706,0.2503,4e-05,0.459,-0.1706,0.2503,0.0001,0.0,0,0.0,0,0,
0.55,0,8,0.4368,-0.2248,0.2474,7e-05,0.4367,-0.2248,0.2473,0.0001,0.0,0,0.0,0,0,
0.55,0,9,0.4127,-0.2695,0.2442,4e-05,0.4126,-0.2694,0.2441,0.0001,0.0,0,0.0,0,0,
0.55,1,2,0.4721,0.1826,0.2151,0.00387,0.5397,0.0466,0.253,0.1565,0.2846,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,1,3,0.4926,0.1152,0.2159,9e-05,0.512,0.0752,0.2207,0.0447,0.08775,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,1,4,0.5041,0.0395,0.2163,7e-05,0.5041,0.0395,0.2163,0.0,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,1,5,0.5041,-0.0395,0.2163,9e-05,0.504,-0.0395,0.2163,0.0001,0.0,0,0.0,0,0,
0.55,1,6,0.4926,-0.1152,0.2159,9e-05,0.4925,-0.1153,0.2159,0.0001,0.0,0,0.0,0,0,
0.55,1,7,0.4721,-0.1826,0.2151,8e-05,0.4721,-0.1826,0.2151,0.0001,0.0,0,0.0,0,0,
0.55,1,8,0.4467,-0.239,0.2141,4e-05,0.4467,-0.239,0.2141,0.0,0.0,0,0.0,0,0,
0.55,1,9,0.4196,-0.2846,0.2131,6e-05,0.4196,-0.2846,0.2131,0.0001,0.0,0,0.0,0,0,
0.55,2,2,0.4838,0.1947,0.1747,0.02511,0.5399,0.0335,0.1908,0.1715,0.29851,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,2,3,0.5072,0.1236,0.1733,0.0076,0.539,0.0347,0.1871,0.0954,0.17075,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,2,4,0.5205,0.0425,0.1724,0.0001,0.5205,0.0425,0.1724,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,2,5,0.5205,-0.0425,0.1724,8e-05,0.5205,-0.0425,0.1724,0.0001,0.0,0,0.0,0,0,
0.55,2,6,0.5072,-0.1236,0.1733,7e-05,0.5071,-0.1236,0.1733,0.0001,0.0,0,0.0,0,0,
0.55,2,7,0.4838,-0.1947,0.1747,7e-05,0.4837,-0.1947,0.1747,0.0001,0.0,0,0.0,0,0,
0.55,2,8,0.4552,-0.2533,0.1765,7e-05,0.4551,-0.2533,0.1765,0.0001,0.0,0,0.0,0,0,
0.55,2,9,0.4253,-0.2997,0.1784,9e-05,0.4252,-0.2997,0.1784,0.0001,0.0,0,0.0,0,0,
0.55,3,3,0.5192,0.1318,0.1248,0.03123,0.5327,0.0312,0.1445,0.1034,0.17239,1,2e-05,0,0,right_shoulder_roll_link|torso_link
0.55,3,4,0.5343,0.0454,0.1222,0.01096,0.5276,0.0337,0.1266,0.0141,0.01603,1,4e-05,0,0,right_shoulder_roll_link|torso_link
0.55,3,5,0.5343,-0.0454,0.1222,9e-05,0.5342,-0.0455,0.1223,0.0001,0.0,0,0.0,0,0,
0.55,3,6,0.5192,-0.1318,0.1248,7e-05,0.5191,-0.1318,0.1249,0.0001,0.0,0,0.0,0,0,
0.55,3,7,0.493,-0.2066,0.1293,6e-05,0.493,-0.2066,0.1293,0.0,0.0,0,0.0,0,0,
0.55,3,8,0.4615,-0.2672,0.1347,6e-05,0.4614,-0.2671,0.1347,0.0001,0.0,0,0.0,0,0,
0.55,3,9,0.429,-0.3143,0.1403,6e-05,0.429,-0.3142,0.1403,0.0001,0.0,0,0.0,0,0,
0.55,4,4,0.5438,0.0482,0.0664,0.03629,0.5149,0.029,0.0793,0.037,0.0152,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,4,5,0.5438,-0.0482,0.0664,0.01305,0.5318,-0.0502,0.0707,0.0129,0.0,0,0.0,0,0,
0.55,4,6,0.5273,-0.1394,0.0712,9e-05,0.5272,-0.1394,0.0712,0.0001,0.0,0,0.0,0,0,
0.55,4,7,0.4989,-0.2176,0.0793,9e-05,0.4988,-0.2176,0.0794,0.0001,0.0,0,0.0,0,0,
0.55,4,8,0.4649,-0.28,0.0891,5e-05,0.4649,-0.28,0.0891,0.0,0.0,0,0.0,0,0,
0.55,4,9,0.4305,-0.3277,0.099,6e-05,0.4304,-0.3277,0.0991,0.0001,0.0,0,0.0,0,0,
0.55,5,5,0.5476,-0.0505,0.0062,0.03895,0.5131,-0.0562,0.0224,0.0386,0.0,0,0.0,0,0,
0.55,5,6,0.5301,-0.1459,0.0135,0.01328,0.5182,-0.1457,0.019,0.0132,0.0,0,0.0,0,0,
0.55,5,7,0.5003,-0.2271,0.0258,0.0001,0.5002,-0.2271,0.0259,0.0002,0.0,0,0.0,0,0,
0.55,5,8,0.4649,-0.2912,0.0405,8e-05,0.4648,-0.2911,0.0405,0.0001,0.0,0,0.0,0,0,
0.55,5,9,0.4291,-0.3396,0.0553,0.0001,0.429,-0.3395,0.0554,0.0001,0.0,0,0.0,0,0,
0.55,6,6,0.5268,-0.1509,-0.0464,0.0385,0.494,-0.1503,-0.0271,0.038,0.0,0,0.0,0,0,
0.55,6,7,0.4966,-0.2345,-0.0297,0.01176,0.4867,-0.2326,-0.0239,0.0116,0.0,0,0.0,0,0,
0.55,6,8,0.4608,-0.3001,-0.0099,0.0001,0.4607,-0.3001,-0.0099,0.0001,0.0,0,0.0,0,0,
0.55,6,9,0.4247,-0.3493,0.01,8e-05,0.4246,-0.3493,0.01,0.0001,0.0,0,0.0,0,0,
0.55,7,7,0.4877,-0.2395,-0.0854,0.03542,0.4727,-0.248,-0.0388,0.0497,0.12834,0,7e-05,0,0,
0.55,7,8,0.4526,-0.3065,-0.0609,0.00908,0.4575,-0.3001,-0.0398,0.0225,0.07258,0,0.0,0,0,
0.55,7,9,0.4172,-0.3566,-0.0361,0.0001,0.4171,-0.3566,-0.036,0.0001,0.0,0,0.0,0,0,
0.55,8,8,0.4405,-0.3101,-0.111,0.03081,0.4461,-0.317,-0.0386,0.073,0.26352,0,0.0,0,0,
0.55,8,9,0.4066,-0.3612,-0.0817,0.00593,0.4291,-0.3588,-0.0389,0.0484,0.19458,0,0.0,0,0,
0.55,9,9,0.3934,-0.3631,-0.1261,0.0257,0.4152,-0.3725,-0.0344,0.0947,0.37258,0,0.0,0,0,
0.6,0,4,0.5387,0.0413,0.2609,0.00016,0.5386,0.0413,0.2612,0.0003,0.00057,1,6e-05,0,0,right_shoulder_roll_link|torso_link
0.6,0,5,0.5387,-0.0413,0.2609,8e-05,0.5387,-0.0413,0.2609,0.0,0.0,0,0.0,0,0,
0.6,0,6,0.5274,-0.1208,0.2594,8e-05,0.5273,-0.1208,0.2594,0.0001,0.0,0,0.0,0,0,
0.6,0,7,0.5071,-0.1922,0.2567,5e-05,0.5071,-0.1922,0.2567,0.0,0.0,0,0.0,0,0,
0.6,0,8,0.4815,-0.253,0.2533,9e-05,0.4814,-0.2529,0.2533,0.0001,0.0,0,0.0,0,0,
0.6,0,9,0.4539,-0.3028,0.2496,5e-05,0.4538,-0.3028,0.2496,0.0001,0.0,0,0.0,0,0,
0.6,1,3,0.5438,0.1296,0.2178,0.03799,0.5451,0.0306,0.2435,0.1023,0.16771,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.6,1,4,0.5571,0.0444,0.2183,0.01703,0.5447,0.0284,0.2225,0.0206,0.02078,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.6,1,5,0.5571,-0.0444,0.2183,0.0001,0.557,-0.0444,0.2184,0.0001,0.0,0,0.0,0,0,
0.6,1,6,0.5438,-0.1296,0.2178,8e-05,0.5438,-0.1296,0.2178,0.0001,0.0,0,0.0,0,0,
0.6,1,7,0.5205,-0.2051,0.2169,7e-05,0.5204,-0.2051,0.2169,0.0001,0.0,0,0.0,0,0,
0.6,1,8,0.4914,-0.2682,0.2158,5e-05,0.4914,-0.2682,0.2158,0.0,0.0,0,0.0,0,0,
0.6,1,9,0.4606,-0.319,0.2146,9e-05,0.4605,-0.319,0.2146,0.0001,0.0,0,0.0,0,0,
0.6,2,4,0.5737,0.0476,0.1691,0.03921,0.5419,0.0221,0.1782,0.0418,0.02579,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.6,2,5,0.5737,-0.0476,0.1691,0.01657,0.5576,-0.0502,0.1717,0.0165,0.0,0,0.0,0,0,
0.6,2,6,0.5585,-0.1385,0.1701,0.0001,0.5584,-0.1385,0.1701,0.0001,0.0,0,0.0,0,0,
0.6,2,7,0.532,-0.218,0.1717,0.0001,0.5319,-0.218,0.1717,0.0001,0.0,0,0.0,0,0,
0.6,2,8,0.4996,-0.2833,0.1737,7e-05,0.4995,-0.2833,0.1737,0.0001,0.0,0,0.0,0,0,
0.6,2,9,0.4658,-0.3349,0.1759,6e-05,0.4657,-0.3349,0.1759,0.0001,0.0,0,0.0,0,0,
0.6,3,5,0.587,-0.0507,0.1132,0.04009,0.5487,-0.0566,0.1229,0.0399,0.0,0,0.0,0,0,
0.6,3,6,0.57,-0.1471,0.1161,0.01643,0.5541,-0.1468,0.1201,0.0164,0.0,0,0.0,0,0,
0.6,3,7,0.5406,-0.2304,0.1212,0.0001,0.5405,-0.2304,0.1212,0.0001,0.0,0,0.0,0,0,
0.6,3,8,0.5051,-0.2977,0.1272,8e-05,0.5051,-0.2977,0.1273,0.0001,0.0,0,0.0,0,0,
0.6,3,9,0.4687,-0.35,0.1335,8e-05,0.4686,-0.35,0.1335,0.0001,0.0,0,0.0,0,0,
0.6,4,6,0.5769,-0.1549,0.0569,0.04039,0.539,-0.1539,0.0703,0.0402,0.0,0,0.0,0,0,
0.6,4,7,0.5452,-0.2417,0.066,0.01666,0.5299,-0.2387,0.0715,0.0166,0.0,0,0.0,0,0,
0.6,4,8,0.5074,-0.3109,0.0769,0.0001,0.5073,-0.3108,0.0769,0.0001,0.0,0,0.0,0,0,
0.6,4,9,0.469,-0.3638,0.0879,9e-05,0.4689,-0.3637,0.088,0.0001,0.0,0,0.0,0,0,
0.6,5,7,0.5448,-0.2512,0.0074,0.04008,0.5095,-0.2439,0.0239,0.0397,0.0,0,0.0,0,0,
0.6,5,8,0.5057,-0.3221,0.0236,0.01713,0.4912,-0.3167,0.0304,0.017,0.0,0,0.0,0,0,
0.6,5,9,0.4662,-0.3756,0.04,0.00018,0.466,-0.3755,0.04,0.0002,0.0,0,0.0,0,0,
0.6,6,8,0.4996,-0.3307,-0.0313,0.03931,0.468,-0.3186,-0.0126,0.0387,0.0,0,0.0,0,0,
0.6,6,9,0.46,-0.3851,-0.0095,0.01771,0.4465,-0.3777,-0.0015,0.0174,0.0,0,0.0,0,0,
0.6,7,9,0.4505,-0.3918,-0.0594,0.03829,0.4237,-0.3779,-0.0369,0.0376,0.00596,0,0.0,0,0,
0.65,0,5,0.5905,-0.0459,0.2678,0.02648,0.5644,-0.0501,0.2674,0.0264,0.0,0,0.0,0,0,
0.65,0,6,0.5776,-0.1344,0.2661,0.00643,0.5712,-0.1344,0.266,0.0064,0.0,0,0.0,0,0,
0.65,0,7,0.5547,-0.2136,0.263,9e-05,0.5546,-0.2136,0.263,0.0001,0.0,0,0.0,0,0,
0.65,0,8,0.5258,-0.2809,0.2592,0.0001,0.5257,-0.2808,0.2592,0.0001,0.0,0,0.0,0,0,
0.65,0,9,0.4946,-0.3359,0.255,7e-05,0.4946,-0.3358,0.255,0.0001,0.0,0,0.0,0,0,
0.65,1,5,0.6095,-0.0493,0.2204,0.04588,0.5643,-0.0561,0.2232,0.0458,0.0,0,0.0,0,0,
0.65,1,6,0.5946,-0.1437,0.2198,0.02456,0.5701,-0.1435,0.2214,0.0246,0.0,0,0.0,0,0,
0.65,1,7,0.5683,-0.2273,0.2188,0.00571,0.5627,-0.2264,0.2192,0.0057,0.0,0,0.0,0,0,
0.65,1,8,0.5357,-0.297,0.2175,0.0001,0.5356,-0.297,0.2175,0.0001,0.0,0,0.0,0,0,
0.65,1,9,0.5012,-0.353,0.2162,9e-05,0.5011,-0.3529,0.2162,0.0001,0.0,0,0.0,0,0,
0.65,2,6,0.6093,-0.1531,0.1669,0.04501,0.5648,-0.1521,0.1736,0.045,0.0,0,0.0,0,0,
0.65,2,7,0.5796,-0.241,0.1687,0.02459,0.5558,-0.2366,0.1725,0.0245,0.0,0,0.0,0,0,
0.65,2,8,0.5435,-0.3129,0.171,0.00729,0.5367,-0.3107,0.1721,0.0073,0.0,0,0.0,0,0,
0.65,2,9,0.5058,-0.3696,0.1734,0.0001,0.5057,-0.3696,0.1734,0.0001,0.0,0,0.0,0,0,
0.65,3,7,0.5876,-0.2539,0.1131,0.04549,0.5444,-0.2454,0.1241,0.0454,0.0,0,0.0,0,0,
0.65,3,8,0.5483,-0.3279,0.1199,0.02642,0.5242,-0.3195,0.1261,0.0263,0.0,0,0.0,0,0,
0.65,3,9,0.5079,-0.3853,0.1268,0.01065,0.4987,-0.3807,0.1292,0.0105,0.0,0,0.0,0,0,
0.65,4,8,0.5493,-0.3414,0.0648,0.04709,0.5079,-0.326,0.0799,0.0466,0.0,0,0.0,0,0,
0.65,4,9,0.507,-0.3993,0.077,0.02947,0.4825,-0.3866,0.0861,0.029,0.0,0,0.0,0,0,
0.65,5,9,0.5028,-0.4112,0.0248,0.04934,0.4635,-0.3898,0.0438,0.0486,0.0,0,0.0,0,0,
0.7,0,7,0.6019,-0.2349,0.2693,0.03882,0.5637,-0.2284,0.2687,0.0388,0.0,0,0.0,0,0,
0.7,0,8,0.5697,-0.3085,0.265,0.02449,0.5464,-0.3013,0.2649,0.0244,0.0,0,0.0,0,0,
0.7,0,9,0.5351,-0.3686,0.2604,0.01323,0.5231,-0.3633,0.2605,0.0132,0.0,0,0.0,0,0,
0.7,1,8,0.5796,-0.3256,0.2192,0.04029,0.5416,-0.313,0.2221,0.0401,0.0,0,0.0,0,0,
0.7,1,9,0.5414,-0.3867,0.2177,0.02785,0.5164,-0.3749,0.22,0.0277,0.0,0,0.0,0,0,
0.7,2,9,0.5455,-0.4041,0.1709,0.0441,0.5068,-0.3849,0.1777,0.0437,0.0,0,0.0,0,0,
