depth,row,col,tx,ty,tz,ik_err_m,isaac_tip_x,isaac_tip_y,isaac_tip_z,isaac_vs_target_m,joint_deviation_rad,self_collision,penetration_m,pocket_hit,pocket_pts,collision_pairs
0.35,3,9,0.354,-0.2467,0.1531,7e-05,0.354,-0.2467,0.1531,0.0,0.0,0,0.0,0,0,
0.35,4,1,0.354,0.1993,0.1211,9e-05,0.4003,0.1429,0.1272,0.0732,0.2523,1,0.0,1,30,left_hand_base_link|right_hand_Link2_1;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_base_link;right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,4,2,0.354,0.1423,0.1211,0.0001,0.3776,0.1028,0.1042,0.049,0.1945,1,0.0,1,66,right_shoulder_yaw_link|torso_link
0.35,4,3,0.354,0.0854,0.1211,5e-05,0.3595,0.0571,0.0916,0.0412,0.15206,1,0.0,1,158,right_shoulder_yaw_link|torso_link
0.35,4,4,0.354,0.0285,0.1211,3e-05,0.3544,0.0158,0.1065,0.0194,0.09111,1,0.0,1,146,right_shoulder_yaw_link|torso_link
0.35,4,5,0.354,-0.0285,0.1211,4e-05,0.3537,-0.032,0.117,0.0054,0.03424,1,0.0,1,64,right_shoulder_yaw_link|torso_link
0.35,4,6,0.354,-0.0854,0.1211,4e-05,0.354,-0.0854,0.1211,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,4,7,0.354,-0.1423,0.1211,3e-05,0.354,-0.1423,0.1211,0.0,0.0,0,0.0,0,0,
0.35,4,8,0.354,-0.1993,0.1211,9e-05,0.3541,-0.1993,0.1211,0.0001,0.0,0,0.0,0,0,
0.35,4,9,0.354,-0.2562,0.1211,7e-05,0.354,-0.2562,0.1211,0.0,0.0,0,0.0,0,0,
0.35,5,2,0.354,0.148,0.0865,9e-05,0.3867,0.0938,0.0717,0.065,0.21615,1,0.00353,1,72,left_hand_Link1_2|right_hand_Link2_2;left_hand_Link1_2|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.35,5,3,0.354,0.0888,0.0865,8e-05,0.3603,0.0521,0.0545,0.0491,0.17209,1,0.0,1,182,right_shoulder_yaw_link|torso_link
0.35,5,4,0.354,0.0296,0.0865,4e-05,0.3539,0.013,0.0702,0.0233,0.10025,1,0.0,1,190,right_shoulder_yaw_link|torso_link
0.35,5,5,0.354,-0.0296,0.0865,4e-05,0.3534,-0.0347,0.0817,0.007,0.04002,1,0.0,1,96,right_shoulder_yaw_link|torso_link
0.35,5,6,0.354,-0.0888,0.0865,4e-05,0.354,-0.0888,0.0865,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,5,7,0.354,-0.148,0.0865,3e-05,0.354,-0.148,0.0865,0.0001,0.0,0,0.0,0,0,
0.35,5,8,0.354,-0.2073,0.0865,9e-05,0.354,-0.2073,0.0865,0.0001,0.0,0,0.0,0,0,
0.35,5,9,0.354,-0.2665,0.0865,6e-05,0.354,-0.2665,0.0865,0.0,0.0,0,0.0,0,0,
0.35,6,2,0.354,0.1542,0.049,7e-05,0.3622,0.1243,0.062,0.0336,0.24355,1,0.02762,1,74,left_hand_Link1_1|right_hand_Link2_2;left_hand_Link1_1|right_hand_Link2_3;left_hand_Link1_2|right_hand_Link1_2;left_hand_Link1_2|right_hand_Link1_3;left_hand_Link2_1|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.35,6,3,0.354,0.0925,0.049,5e-05,0.3621,0.0443,0.015,0.0595,0.19244,1,0.0,1,204,right_shoulder_yaw_link|torso_link
0.35,6,4,0.354,0.0308,0.049,0.0001,0.3538,0.0079,0.0306,0.0294,0.11394,1,0.0,1,180,right_shoulder_yaw_link|torso_link
0.35,6,5,0.354,-0.0308,0.049,4e-05,0.3531,-0.0387,0.0432,0.0098,0.04882,1,0.0,1,52,right_shoulder_yaw_link|torso_link
0.35,6,6,0.354,-0.0925,0.049,4e-05,0.354,-0.0925,0.049,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,6,7,0.354,-0.1542,0.049,0.0001,0.3541,-0.1542,0.0489,0.0001,0.0,0,0.0,0,0,
0.35,6,8,0.354,-0.2159,0.049,7e-05,0.354,-0.2159,0.0489,0.0001,0.0,0,0.0,0,0,
0.35,6,9,0.354,-0.2776,0.049,4e-05,0.354,-0.2776,0.049,0.0001,0.0,0,0.0,0,0,
0.35,7,2,0.354,0.161,0.0082,7e-05,0.4146,0.087,0.0192,0.0963,0.24261,1,0.0,1,60,right_shoulder_yaw_link|torso_link
0.35,7,3,0.354,0.0966,0.0082,7e-05,0.3659,0.0331,-0.0266,0.0733,0.21152,1,0.0,1,182,right_shoulder_yaw_link|torso_link
0.35,7,4,0.354,0.0322,0.0082,4e-05,0.3541,-0.001,-0.0127,0.0393,0.13368,1,0.0,1,116,right_shoulder_yaw_link|torso_link
0.35,7,5,0.354,-0.0322,0.0082,0.0001,0.353,-0.0446,0.0014,0.0142,0.06014,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,7,6,0.354,-0.0966,0.0082,9e-05,0.354,-0.0967,0.008,0.0002,0.0005,1,6e-05,0,0,right_shoulder_yaw_link|torso_link
0.35,7,7,0.354,-0.161,0.0082,7e-05,0.354,-0.161,0.0082,0.0001,0.0,0,0.0,0,0,
0.35,7,8,0.354,-0.2254,0.0082,4e-05,0.354,-0.2254,0.0082,0.0,0.0,0,0.0,0,0,
0.35,7,9,0.354,-0.2898,0.0082,5e-05,0.3539,-0.2897,0.0082,0.0001,0.0,0,0.0,0,0,
0.35,8,2,0.354,0.1683,-0.0363,9e-05,0.3521,0.1322,-0.0376,0.0361,0.50451,1,0.0,1,44,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,8,3,0.354,0.101,-0.0363,9e-05,0.3852,0.0354,-0.0318,0.0728,0.21928,1,0.0,1,104,right_shoulder_yaw_link|torso_link
0.35,8,4,0.354,0.0337,-0.0363,9e-05,0.3677,-0.0048,-0.0294,0.0415,0.15701,1,0.0,1,36,right_shoulder_yaw_link|torso_link
0.35,8,5,0.354,-0.0337,-0.0363,3e-05,0.3574,-0.0501,-0.0255,0.0199,0.07714,1,1e-05,0,0,right_shoulder_yaw_link|torso_link
0.35,8,6,0.354,-0.101,-0.0363,9e-05,0.3568,-0.1015,-0.0258,0.0109,0.04272,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,8,7,0.354,-0.1683,-0.0363,8e-05,0.3566,-0.1686,-0.0263,0.0104,0.0386,0,0.0,0,0,
0.35,8,8,0.354,-0.2357,-0.0363,5e-05,0.3566,-0.2368,-0.0254,0.0113,0.04168,0,0.0,0,0,
0.35,8,9,0.354,-0.303,-0.0363,0.0001,0.3561,-0.3049,-0.0273,0.0095,0.03059,0,0.0,0,0,
0.35,9,2,0.354,0.1764,-0.0851,0.01923,0.4085,0.0994,-0.0361,0.1064,0.33138,1,0.00012,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,9,3,0.354,0.1058,-0.0851,0.0001,0.4161,0.053,-0.0335,0.0965,0.24897,1,0.0,1,68,right_shoulder_yaw_link|torso_link
0.35,9,4,0.354,0.0353,-0.0851,9e-05,0.3926,-0.001,-0.0261,0.0793,0.28279,1,0.0,1,64,right_shoulder_yaw_link|torso_link
0.35,9,5,0.354,-0.0353,-0.0851,0.0001,0.3762,-0.0581,-0.0216,0.0711,0.32064,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,9,6,0.354,-0.1058,-0.0851,5e-05,0.3734,-0.1061,-0.0208,0.0672,0.28791,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,9,7,0.354,-0.1764,-0.0851,5e-05,0.3736,-0.1721,-0.0206,0.0676,0.28974,0,0.0,0,0,
0.35,9,8,0.354,-0.2469,-0.0851,5e-05,0.3759,-0.2428,-0.0205,0.0683,0.29313,0,0.0,0,0,
0.35,9,9,0.354,-0.3175,-0.0851,7e-05,0.3795,-0.315,-0.0243,0.066,0.2819,0,0.0,0,0,
0.4,0,2,0.404,0.1458,0.243,8e-05,0.4246,0.1144,0.2302,0.0396,0.11381,1,3e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,0,3,0.404,0.0875,0.243,7e-05,0.4101,0.0763,0.2368,0.0142,0.05128,1,1e-05,1,34,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,0,4,0.404,0.0292,0.243,5e-05,0.4045,0.0278,0.2423,0.0016,0.00719,1,1e-05,1,74,right_shoulder_yaw_link|torso_link
0.4,0,5,0.404,-0.0292,0.243,6e-05,0.4039,-0.0292,0.243,0.0001,0.0,0,0.0,1,34,
0.4,0,6,0.404,-0.0875,0.243,3e-05,0.4039,-0.0875,0.243,0.0001,0.0,0,0.0,0,0,
0.4,0,7,0.404,-0.1458,0.243,9e-05,0.4039,-0.1458,0.243,0.0001,0.0,0,0.0,0,0,
0.4,0,8,0.404,-0.2041,0.243,4e-05,0.4039,-0.2041,0.243,0.0001,0.0,0,0.0,0,0,
0.4,0,9,0.404,-0.2624,0.243,8e-05,0.4039,-0.2624,0.243,0.0001,0.0,0,0.0,0,0,
0.4,1,2,0.404,0.1508,0.2125,5e-05,0.4284,0.1123,0.1982,0.0478,0.13639,1,1e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,1,3,0.404,0.0905,0.2125,7e-05,0.4114,0.0773,0.2108,0.0152,0.06756,1,1e-05,1,36,right_shoulder_yaw_link|torso_link
0.4,1,4,0.404,0.0302,0.2125,5e-05,0.4057,0.0255,0.2096,0.0058,0.02582,1,0.0,1,78,right_shoulder_yaw_link|torso_link
0.4,1,5,0.404,-0.0302,0.2125,4e-05,0.4039,-0.0302,0.2124,0.0001,0.0,1,0.0,1,24,right_shoulder_yaw_link|torso_link
0.4,1,6,0.404,-0.0905,0.2125,5e-05,0.4039,-0.0905,0.2124,0.0001,0.0,0,0.0,0,0,
0.4,1,7,0.404,-0.1508,0.2125,5e-05,0.4039,-0.1508,0.2124,0.0001,0.0,0,0.0,0,0,
0.4,1,8,0.404,-0.2112,0.2125,3e-05,0.4039,-0.2112,0.2125,0.0001,0.0,0,0.0,0,0,
0.4,1,9,0.404,-0.2715,0.2125,7e-05,0.4039,-0.2715,0.2124,0.0001,0.0,0,0.0,0,0,
0.4,2,2,0.404,0.1562,0.1797,8e-05,0.4323,0.1075,0.1582,0.0603,0.15742,1,3e-05,1,2,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,2,3,0.404,0.0937,0.1797,8e-05,0.414,0.0752,0.1764,0.0213,0.0877,1,2e-05,1,64,right_shoulder_yaw_link|torso_link
0.4,2,4,0.404,0.0312,0.1797,4e-05,0.4067,0.0225,0.1743,0.0106,0.0455,1,0.0,1,52,right_shoulder_yaw_link|torso_link
0.4,2,5,0.404,-0.0312,0.1797,9e-05,0.4039,-0.0313,0.1797,0.0001,0.0,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.4,2,6,0.404,-0.0937,0.1797,6e-05,0.4039,-0.0937,0.1797,0.0001,0.0,0,0.0,0,0,
0.4,2,7,0.404,-0.1562,0.1797,9e-05,0.4039,-0.1562,0.1797,0.0001,0.0,0,0.0,0,0,
0.4,2,8,0.404,-0.2187,0.1797,9e-05,0.4039,-0.2187,0.1797,0.0001,0.0,0,0.0,0,0,
0.4,2,9,0.404,-0.2812,0.1797,8e-05,0.4039,-0.2812,0.1797,0.0001,0.0,0,0.0,0,0,
0.4,3,2,0.404,0.162,0.1446,9e-05,0.4367,0.1025,0.1203,0.0721,0.17721,1,8e-05,1,6,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,3,3,0.404,0.0972,0.1446,4e-05,0.417,0.0731,0.1415,0.0276,0.10498,1,0.0,1,86,right_shoulder_yaw_link|torso_link
0.4,3,4,0.404,0.0324,0.1446,5e-05,0.4074,0.019,0.1367,0.016,0.0633,1,0.0,1,30,right_shoulder_yaw_link|torso_link
0.4,3,5,0.404,-0.0324,0.1446,9e-05,0.4041,-0.0339,0.1438,0.0017,0.00868,1,7e-05,1,22,right_shoulder_yaw_link|torso_link
0.4,3,6,0.404,-0.0972,0.1446,4e-05,0.4039,-0.0972,0.1446,0.0001,0.0,0,0.0,0,0,
0.4,3,7,0.404,-0.162,0.1446,0.0001,0.4039,-0.162,0.1446,0.0001,0.0,0,0.0,0,0,
0.4,3,8,0.404,-0.2269,0.1446,4e-05,0.4039,-0.2269,0.1446,0.0001,0.0,0,0.0,0,0,
0.4,3,9,0.404,-0.2917,0.1446,3e-05,0.4039,-0.2917,0.1446,0.0001,0.0,0,0.0,0,0,
0.4,4,2,0.404,0.1683,0.1067,8e-05,0.4424,0.0947,0.08,0.0872,0.1968,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,4,3,0.404,0.101,0.1067,8e-05,0.4213,0.0709,0.1067,0.0347,0.11994,1,0.0,1,90,right_shoulder_yaw_link|torso_link
0.4,4,4,0.404,0.0337,0.1067,7e-05,0.408,0.0148,0.0965,0.0219,0.07885,1,0.0,1,32,right_shoulder_yaw_link|torso_link
0.4,4,5,0.404,-0.0337,0.1067,5e-05,0.4044,-0.0384,0.1047,0.0051,0.02368,1,2e-05,1,32,right_shoulder_yaw_link|torso_link
0.4,4,6,0.404,-0.101,0.1067,5e-05,0.4039,-0.101,0.1067,0.0001,0.0,0,0.0,0,0,
0.4,4,7,0.404,-0.1683,0.1067,7e-05,0.4039,-0.1683,0.1067,0.0001,0.0,0,0.0,0,0,
0.4,4,8,0.404,-0.2356,0.1067,6e-05,0.4039,-0.2356,0.1067,0.0001,0.0,0,0.0,0,0,
0.4,4,9,0.404,-0.3029,0.1067,6e-05,0.4039,-0.3029,0.1067,0.0001,0.0,0,0.0,0,0,
0.4,5,2,0.404,0.1751,0.0657,9e-05,0.4495,0.0901,0.0439,0.0989,0.20236,1,3e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,5,3,0.404,0.105,0.0657,6e-05,0.4271,0.0672,0.069,0.0444,0.13194,1,0.0,1,80,right_shoulder_yaw_link|torso_link
0.4,5,4,0.404,0.035,0.0657,6e-05,0.4088,0.0096,0.054,0.0284,0.09181,1,0.0,1,38,right_shoulder_yaw_link|torso_link
0.4,5,5,0.404,-0.035,0.0657,0.0001,0.4046,-0.043,0.0629,0.0085,0.03398,1,0.0,1,26,right_shoulder_yaw_link|torso_link
0.4,5,6,0.404,-0.105,0.0657,5e-05,0.4039,-0.105,0.0658,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,5,7,0.404,-0.1751,0.0657,6e-05,0.4039,-0.1751,0.0658,0.0001,0.0,0,0.0,0,0,
0.4,5,8,0.404,-0.2451,0.0657,4e-05,0.4039,-0.2451,0.0658,0.0001,0.0,0,0.0,0,0,
0.4,5,9,0.404,-0.3151,0.0657,5e-05,0.4039,-0.3151,0.0658,0.0001,0.0,0,0.0,0,0,
0.4,6,2,0.404,0.1824,0.0214,0.00119,0.3826,0.152,0.0252,0.0373,0.70185,1,0.02942,0,0,left_hand_Link1_2|right_hand_Link1_1;left_hand_Link1_2|right_hand_Link2_1;left_hand_Link1_2|right_hand_Link2_2;left_hand_Link1_2|right_hand_base_link;left_hand_Link1_3|right_hand_Link1_1;left_hand_Link1_3|right_hand_Link2_1;left_hand_Link1_3|right_hand_Link2_2;left_hand_Link1_3|right_hand_base_link;left_hand_Link2_2|right_hand_Link2_2;left_hand_Link2_2|right_hand_Link2_3;left_hand_Link2_3|right_hand_Link2_2;left_hand_Link2_3|right_hand_Link2_3;right_shoulder_roll_link|torso_link
0.4,6,3,0.404,0.1094,0.0214,8e-05,0.4278,0.0534,0.0094,0.0621,0.14828,1,0.0,1,62,right_shoulder_yaw_link|torso_link
0.4,6,4,0.404,0.0365,0.0214,8e-05,0.4101,0.0035,0.0092,0.0357,0.10038,1,0.0,1,36,right_shoulder_yaw_link|torso_link
0.4,6,5,0.404,-0.0365,0.0214,4e-05,0.4048,-0.047,0.0184,0.0109,0.03706,1,0.0,1,16,right_shoulder_yaw_link|torso_link
0.4,6,6,0.404,-0.1094,0.0214,6e-05,0.4039,-0.1094,0.0214,0.0001,0.0,0,0.0,0,0,
0.4,6,7,0.404,-0.1824,0.0214,6e-05,0.4039,-0.1824,0.0214,0.0001,0.0,0,0.0,0,0,
0.4,6,8,0.404,-0.2553,0.0214,5e-05,0.4039,-0.2553,0.0214,0.0001,0.0,0,0.0,0,0,
0.4,6,9,0.404,-0.3283,0.0214,8e-05,0.4039,-0.3283,0.0214,0.0001,0.0,0,0.0,0,0,
0.4,7,2,0.404,0.1904,-0.0268,0.02751,0.464,0.0366,-0.0216,0.1652,0.29285,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.4,7,3,0.404,0.1142,-0.0268,0.0001,0.4302,0.0564,-0.0346,0.064,0.13957,1,1e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,7,4,0.404,0.0381,-0.0268,8e-05,0.4117,0.0009,-0.037,0.0393,0.09386,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.4,7,5,0.404,-0.0381,-0.0268,8e-05,0.4049,-0.0481,-0.0288,0.0102,0.02859,1,6e-05,1,26,right_shoulder_yaw_link|torso_link
0.4,7,6,0.404,-0.1142,-0.0268,9e-05,0.4039,-0.1142,-0.0268,0.0001,0.0,0,0.0,0,0,
0.4,7,7,0.404,-0.1904,-0.0268,0.0001,0.4039,-0.1903,-0.0268,0.0001,0.0,0,0.0,0,0,
0.4,7,8,0.404,-0.2665,-0.0268,5e-05,0.4039,-0.2665,-0.0268,0.0001,0.0,0,0.0,0,0,
0.4,7,9,0.404,-0.3426,-0.0268,6e-05,0.4039,-0.3426,-0.0268,0.0001,0.0,0,0.0,0,0,
0.4,8,3,0.404,0.1194,-0.0795,0.01894,0.4447,0.0539,-0.0336,0.0897,0.21608,1,0.00017,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,8,4,0.404,0.0398,-0.0795,0.0001,0.4321,0.0353,-0.0377,0.0506,0.18489,1,1e-05,1,40,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,8,5,0.404,-0.0398,-0.0795,8e-05,0.4227,-0.0318,-0.033,0.0508,0.21342,1,0.0,1,90,right_shoulder_yaw_link|torso_link
0.4,8,6,0.404,-0.1194,-0.0795,6e-05,0.4231,-0.1123,-0.0293,0.0542,0.22872,0,0.0,0,0,
0.4,8,7,0.404,-0.199,-0.0795,8e-05,0.4248,-0.1947,-0.0288,0.0549,0.23261,0,0.0,0,0,
0.4,8,8,0.404,-0.2787,-0.0795,8e-05,0.4262,-0.2805,-0.0336,0.051,0.21372,0,0.0,0,0,
0.4,8,9,0.404,-0.3583,-0.0795,0.00182,0.4306,-0.3567,-0.0384,0.049,0.19971,0,4e-05,0,0,
0.4,9,4,0.404,0.0417,-0.1371,0.02537,0.4407,0.035,-0.0305,0.1129,0.45525,1,0.0,1,10,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,9,5,0.404,-0.0417,-0.1371,0.00432,0.4555,-0.0217,-0.0317,0.119,0.51018,0,0.0,0,0,
0.4,9,6,0.404,-0.1251,-0.1371,0.0001,0.4638,-0.1137,-0.0354,0.1186,0.50645,0,0.0,0,0,
0.4,9,7,0.404,-0.2086,-0.1371,0.00081,0.4649,-0.2078,-0.033,0.1206,0.52087,0,0.0,0,0,
0.4,9,8,0.404,-0.292,-0.1371,0.01659,0.4437,-0.3021,-0.0311,0.1137,0.47144,0,0.0,0,0,
0.4,9,9,0.404,-0.3754,-0.1371,0.0451,0.409,-0.383,-0.0348,0.1027,0.3638,0,0.0,0,0,
0.45,0,2,0.454,0.1683,0.2496,8e-05,0.4975,0.0939,0.2558,0.0863,0.17709,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,0,3,0.454,0.101,0.2496,6e-05,0.4607,0.0879,0.2481,0.0148,0.0369,1,2e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,0,4,0.454,0.0337,0.2496,7e-05,0.4539,0.0336,0.2496,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,0,5,0.454,-0.0337,0.2496,7e-05,0.4539,-0.0337,0.2496,0.0001,0.0,0,0.0,1,4,
0.45,0,6,0.454,-0.101,0.2496,4e-05,0.4539,-0.101,0.2496,0.0001,0.0,0,0.0,0,0,
0.45,0,7,0.454,-0.1683,0.2496,4e-05,0.4539,-0.1683,0.2496,0.0001,0.0,0,0.0,0,0,
0.45,0,8,0.454,-0.2356,0.2496,5e-05,0.4539,-0.2356,0.2496,0.0001,0.0,0,0.0,0,0,
0.45,0,9,0.454,-0.3029,0.2496,5e-05,0.4539,-0.3029,0.2496,0.0001,0.0,0,0.0,0,0,
0.45,1,2,0.454,0.1741,0.2144,8e-05,0.503,0.0911,0.2202,0.0965,0.19199,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,1,3,0.454,0.1045,0.2144,8e-05,0.462,0.0887,0.2118,0.0179,0.04411,1,3e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,1,4,0.454,0.0348,0.2144,8e-05,0.4539,0.0348,0.2144,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,1,5,0.454,-0.0348,0.2144,6e-05,0.4539,-0.0348,0.2144,0.0001,0.0,0,0.0,1,12,
0.45,1,6,0.454,-0.1045,0.2144,4e-05,0.4539,-0.1045,0.2144,0.0001,0.0,0,0.0,0,0,
0.45,1,7,0.454,-0.1741,0.2144,0.0001,0.4539,-0.1741,0.2144,0.0001,0.0,0,0.0,0,0,
0.45,1,8,0.454,-0.2438,0.2144,5e-05,0.4539,-0.2437,0.2144,0.0001,0.0,0,0.0,0,0,
0.45,1,9,0.454,-0.3134,0.2144,6e-05,0.4539,-0.3134,0.2144,0.0001,0.0,0,0.0,0,0,
0.45,2,2,0.454,0.1803,0.1766,0.0001,0.5137,0.0787,0.187,0.1183,0.22452,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,2,3,0.454,0.1082,0.1766,8e-05,0.464,0.0879,0.1728,0.0229,0.05452,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,2,4,0.454,0.0361,0.1766,9e-05,0.4539,0.036,0.1766,0.0001,0.0,1,0.0,1,20,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,2,5,0.454,-0.0361,0.1766,7e-05,0.4539,-0.0361,0.1766,0.0001,0.0,0,0.0,1,24,
0.45,2,6,0.454,-0.1082,0.1766,4e-05,0.4539,-0.1082,0.1766,0.0001,0.0,0,0.0,0,0,
0.45,2,7,0.454,-0.1803,0.1766,4e-05,0.4539,-0.1803,0.1766,0.0001,0.0,0,0.0,0,0,
0.45,2,8,0.454,-0.2525,0.1766,6e-05,0.4539,-0.2525,0.1766,0.0001,0.0,0,0.0,0,0,
0.45,2,9,0.454,-0.3246,0.1766,9e-05,0.4539,-0.3246,0.1766,0.0001,0.0,0,0.0,0,0,
0.45,3,2,0.454,0.1871,0.136,0.00375,0.5295,0.0437,0.1505,0.1627,0.2922,1,1e-05,0,0,right_shoulder_roll_link|torso_link
0.45,3,3,0.454,0.1122,0.136,9e-05,0.4669,0.0854,0.1311,0.0302,0.06808,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,3,4,0.454,0.0374,0.136,7e-05,0.4539,0.0372,0.1359,0.0002,0.00151,1,0.0,1,34,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,3,5,0.454,-0.0374,0.136,9e-05,0.4539,-0.0374,0.136,0.0001,0.0,0,0.0,1,28,
0.45,3,6,0.454,-0.1122,0.136,5e-05,0.4539,-0.1122,0.136,0.0001,0.0,0,0.0,0,0,
0.45,3,7,0.454,-0.1871,0.136,5e-05,0.4539,-0.187,0.136,0.0001,0.0,0,0.0,0,0,
0.45,3,8,0.454,-0.2619,0.136,9e-05,0.4539,-0.2619,0.136,0.0001,0.0,0,0.0,0,0,
0.45,3,9,0.454,-0.3367,0.136,8e-05,0.4539,-0.3367,0.136,0.0001,0.0,0,0.0,0,0,
0.45,4,2,0.454,0.1943,0.0923,0.01923,0.5212,0.0403,0.1117,0.1691,0.30045,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,4,3,0.454,0.1166,0.0923,0.0001,0.4718,0.0793,0.0874,0.0417,0.085,1,3e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,4,4,0.454,0.0389,0.0923,8e-05,0.4554,0.0344,0.0914,0.0048,0.01202,1,2e-05,1,36,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,4,5,0.454,-0.0389,0.0923,6e-05,0.4539,-0.0389,0.0923,0.0001,0.0,0,0.0,1,40,
0.45,4,6,0.454,-0.1166,0.0923,8e-05,0.4539,-0.1166,0.0923,0.0001,0.0,0,0.0,0,0,
0.45,4,7,0.454,-0.1943,0.0923,9e-05,0.4539,-0.1943,0.0923,0.0001,0.0,0,0.0,0,0,
0.45,4,8,0.454,-0.272,0.0923,8e-05,0.4539,-0.272,0.0923,0.0001,0.0,0,0.0,0,0,
0.45,4,9,0.454,-0.3497,0.0923,6e-05,0.4539,-0.3497,0.0923,0.0001,0.0,0,0.0,0,0,
0.45,5,3,0.454,0.1212,0.045,0.0001,0.4852,0.0589,0.0448,0.0696,0.12746,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,5,4,0.454,0.0404,0.045,8e-05,0.4557,0.035,0.0443,0.0057,0.0126,1,2e-05,1,18,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,5,5,0.454,-0.0404,0.045,9e-05,0.4539,-0.0404,0.0451,0.0001,0.0,0,0.0,1,40,
0.45,5,6,0.454,-0.1212,0.045,8e-05,0.4539,-0.1213,0.0451,0.0001,0.0,0,0.0,0,0,
0.45,5,7,0.454,-0.2021,0.045,5e-05,0.4539,-0.2021,0.045,0.0001,0.0,0,0.0,0,0,
0.45,5,8,0.454,-0.2829,0.045,9e-05,0.4539,-0.2829,0.0451,0.0001,0.0,0,0.0,0,0,
0.45,5,9,0.454,-0.3637,0.045,8e-05,0.4539,-0.3637,0.0451,0.0001,0.0,0,0.0,0,0,
0.45,6,3,0.454,0.1263,-0.0062,0.02023,0.4793,0.0361,0.0047,0.0943,0.16583,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,6,4,0.454,0.0421,-0.0062,9e-05,0.4539,0.0421,-0.0061,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,6,5,0.454,-0.0421,-0.0062,7e-05,0.4539,-0.0421,-0.0061,0.0001,0.0,0,0.0,1,24,
0.45,6,6,0.454,-0.1263,-0.0062,7e-05,0.4539,-0.1263,-0.0061,0.0001,0.0,0,0.0,0,0,
0.45,6,7,0.454,-0.2105,-0.0062,6e-05,0.4539,-0.2105,-0.0061,0.0001,0.0,0,0.0,0,0,
0.45,6,8,0.454,-0.2948,-0.0062,0.0001,0.4539,-0.2947,-0.0061,0.0002,0.0,0,0.0,0,0,
