depth,row,col,tx,ty,tz,state,final_ok
0.65,1,9,0.654,-0.481,0.2221,outside workspace box,0
0.65,2,0,0.654,0.4982,0.1641,outside workspace box,0
0.65,2,1,0.654,0.3875,0.1641,outside workspace box,0
0.65,2,2,0.654,0.2768,0.1641,outside workspace box,0
0.65,2,3,0.654,0.1661,0.1641,outside workspace box,0
0.65,2,4,0.654,0.0554,0.1641,outside workspace box,0
0.65,2,5,0.654,-0.0554,0.1641,outside workspace box,0
0.65,2,6,0.654,-0.1661,0.1641,outside workspace box,0
0.65,2,7,0.654,-0.2768,0.1641,outside workspace box,0
0.65,2,8,0.654,-0.3875,0.1641,outside workspace box,0
0.65,2,9,0.654,-0.4982,0.1641,outside workspace box,0
0.65,3,0,0.654,0.5168,0.1018,outside workspace box,0
0.65,3,1,0.654,0.4019,0.1018,outside workspace box,0
0.65,3,2,0.654,0.2871,0.1018,outside workspace box,0
0.65,3,3,0.654,0.1723,0.1018,outside workspace box,0
0.65,3,4,0.654,0.0574,0.1018,outside workspace box,0
0.65,3,5,0.654,-0.0574,0.1018,outside workspace box,0
0.65,3,6,0.654,-0.1723,0.1018,outside workspace box,0
0.65,3,7,0.654,-0.2871,0.1018,outside workspace box,0
0.65,3,8,0.654,-0.4019,0.1018,outside workspace box,0
0.65,3,9,0.654,-0.5168,0.1018,outside workspace box,0
0.65,4,0,0.654,0.5367,0.0347,outside workspace box,0
0.65,4,1,0.654,0.4175,0.0347,outside workspace box,0
0.65,4,2,0.654,0.2982,0.0347,outside workspace box,0
0.65,4,3,0.654,0.1789,0.0347,outside workspace box,0
0.65,4,4,0.654,0.0596,0.0347,outside workspace box,0
0.65,4,5,0.654,-0.0596,0.0347,outside workspace box,0
0.65,4,6,0.654,-0.1789,0.0347,outside workspace box,0
0.65,4,7,0.654,-0.2982,0.0347,outside workspace box,0
0.65,4,8,0.654,-0.4175,0.0347,outside workspace box,0
0.65,4,9,0.654,-0.5367,0.0347,outside workspace box,0
0.65,5,0,0.654,0.5583,-0.0379,outside workspace box,0
0.65,5,1,0.654,0.4342,-0.0379,outside workspace box,0
0.65,5,2,0.654,0.3102,-0.0379,outside workspace box,0
0.65,5,3,0.654,0.1861,-0.0379,outside workspace box,0
0.65,5,4,0.654,0.062,-0.0379,outside workspace box,0
0.65,5,5,0.654,-0.062,-0.0379,outside workspace box,0
0.65,5,6,0.654,-0.1861,-0.0379,outside workspace box,0
0.65,5,7,0.654,-0.3102,-0.0379,outside workspace box,0
0.65,5,8,0.654,-0.4342,-0.0379,outside workspace box,0
0.65,5,9,0.654,-0.5583,-0.0379,outside workspace box,0
0.65,6,0,0.654,0.5816,-0.1164,outside workspace box,0
0.65,6,1,0.654,0.4524,-0.1164,outside workspace box,0
0.65,6,2,0.654,0.3231,-0.1164,outside workspace box,0
0.65,6,3,0.654,0.1939,-0.1164,outside workspace box,0
0.65,6,4,0.654,0.0646,-0.1164,outside workspace box,0
0.65,6,5,0.654,-0.0646,-0.1164,outside workspace box,0
0.65,6,6,0.654,-0.1939,-0.1164,outside workspace box,0
0.65,6,7,0.654,-0.3231,-0.1164,outside workspace box,0
0.65,6,8,0.654,-0.4524,-0.1164,outside workspace box,0
0.65,6,9,0.654,-0.5816,-0.1164,outside workspace box,0
0.65,7,0,0.654,0.607,-0.2019,outside workspace box,0
0.65,7,1,0.654,0.4721,-0.2019,outside workspace box,0
0.65,7,2,0.654,0.3372,-0.2019,outside workspace box,0
0.65,7,3,0.654,0.2023,-0.2019,outside workspace box,0
0.65,7,4,0.654,0.0674,-0.2019,outside workspace box,0
0.65,7,5,0.654,-0.0674,-0.2019,outside workspace box,0
0.65,7,6,0.654,-0.2023,-0.2019,outside workspace box,0
0.65,7,7,0.654,-0.3372,-0.2019,outside workspace box,0
0.65,7,8,0.654,-0.4721,-0.2019,outside workspace box,0
0.65,7,9,0.654,-0.607,-0.2019,outside workspace box,0
0.65,8,0,0.654,0.6348,-0.2951,outside workspace box,0
0.65,8,1,0.654,0.4937,-0.2951,outside workspace box,0
0.65,8,2,0.654,0.3526,-0.2951,outside workspace box,0
0.65,8,3,0.654,0.2116,-0.2951,outside workspace box,0
0.65,8,4,0.654,0.0705,-0.2951,outside workspace box,0
0.65,8,5,0.654,-0.0705,-0.2951,outside workspace box,0
0.65,8,6,0.654,-0.2116,-0.2951,outside workspace box,0
0.65,8,7,0.654,-0.3526,-0.2951,outside workspace box,0
0.65,8,8,0.654,-0.4937,-0.2951,outside workspace box,0
0.65,8,9,0.654,-0.6348,-0.2951,outside workspace box,0
0.65,9,0,0.654,0.6651,-0.3973,outside workspace box,0
0.65,9,1,0.654,0.5173,-0.3973,outside workspace box,0
0.65,9,2,0.654,0.3695,-0.3973,outside workspace box,0
0.65,9,3,0.654,0.2217,-0.3973,outside workspace box,0
0.65,9,4,0.654,0.0739,-0.3973,outside workspace box,0
0.65,9,5,0.654,-0.0739,-0.3973,outside workspace box,0
0.65,9,6,0.654,-0.2217,-0.3973,outside workspace box,0
0.65,9,7,0.654,-0.3695,-0.3973,outside workspace box,0
0.65,9,8,0.654,-0.5173,-0.3973,outside workspace box,0
0.65,9,9,0.654,-0.6651,-0.3973,outside workspace box,0
