depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.3993,481,0,421.8,19.2,0.4033,-0.0926,0.2419,1,1,1,9e-05,0.8955,0.3162,-0.316208,0.027373,0.049373,-0.151719,-0.001451,-0.067927,0.014845
0.6442,482,0,399.3,211.2,0.6481,-0.1544,-0.0633,0,1,0,,,,,,,,,,
0.6097,483,0,392.7,59.8,0.6136,-0.1136,0.2121,1,1,0,0.04451,0.6908,1.4318,-1.431822,-0.15965,-0.445444,1.403597,-0.014642,0.071377,-0.005452
0.3095,484,0,191.4,194.2,0.3135,0.101,0.1065,1,1,1,6e-05,1.0122,0.512,0.001842,0.163759,0.511963,-0.034998,-0.029042,-0.030258,0.255266
0.2706,485,0,516.3,30.2,0.2745,-0.1086,0.2197,1,1,1,3e-05,0.5522,0.495,0.334362,-0.006734,0.161836,-0.495027,-0.01452,-0.474952,0.121695
0.5947,486,0,283.3,215.1,0.5987,0.0655,-0.0479,0,1,0,,,,,,,,,,
0.4532,487,0,193.0,124.4,0.4572,0.1495,0.1373,1,1,1,9e-05,1.2534,1.0666,-1.066586,0.321321,0.27809,0.82859,-0.128594,0.361048,-0.01686
0.2418,488,0,133.7,183.6,0.2458,0.1026,0.1399,1,1,1,6e-05,0.8231,0.6101,0.185655,0.056318,0.610126,-0.224083,0.002608,-0.190897,0.41859
0.4615,489,0,399.2,209.0,0.4655,-0.1044,0.0246,1,1,1,9e-05,1.358,0.4712,-0.471192,0.006289,-0.005736,0.439152,-0.012139,0.256476,-0.022061
0.4596,490,0,240.0,98.7,0.4636,0.0933,0.1662,1,1,1,6e-05,1.2968,0.8307,-0.830687,0.233719,0.235385,0.47667,-0.097345,0.31767,-0.025797
0.4843,491,0,190.6,132.4,0.4883,0.1663,0.1219,1,1,0,0.02307,0.6706,1.4238,-1.3793,0.34499,0.133836,1.423838,-0.133045,0.073065,-0.002444
0.4021,492,0,431.5,57.9,0.406,-0.1061,0.2091,1,1,1,6e-05,0.9161,0.2506,-0.250617,0.018361,0.035858,-0.131053,-0.000473,-0.065306,0.012377
0.5596,493,0,597.0,327.4,0.5636,-0.5288,-0.2673,0,1,0,,,,,,,,,,
0.1698,494,0,180.5,345.5,0.1737,0.0529,0.1008,1,1,1,3e-05,0.6416,0.6577,0.657725,-0.128084,0.57191,-0.405587,0.105776,-0.326339,0.598622
0.3894,495,0,257.2,41.1,0.3933,0.0566,0.2229,1,1,1,5e-05,1.0388,0.4242,-0.4242,0.172551,0.309077,-0.008424,-0.057075,0.043413,0.081287
0.4948,496,0,628.8,111.6,0.4988,-0.3983,0.1469,1,1,0,0.00444,0.7259,1.3685,-1.13557,-0.611603,-0.576237,1.368506,0.092874,0.095506,-0.011744
0.3639,497,0,593.0,280.9,0.3679,-0.2925,-0.0153,1,1,1,8e-05,1.251,0.241,-0.036298,-0.160901,-0.241001,0.203831,0.014294,0.116624,-0.065183
0.2792,498,0,344.7,51.8,0.2832,-0.0146,0.209,1,1,1,6e-05,0.651,0.3962,0.194369,0.011377,0.348565,-0.396209,-0.0005,-0.360678,0.266905
0.4481,499,0,526.4,245.2,0.4521,-0.2738,-0.0219,1,1,1,8e-05,1.2881,0.7107,-0.55028,-0.242236,-0.261826,0.710743,0.035728,0.326296,-0.023673
0.6381,500,0,436.1,125.8,0.6421,-0.204,0.1041,0,1,0,,,,,,,,,,
0.4512,501,0,215.2,67.4,0.4552,0.1159,0.2007,1,1,1,0.0001,1.2909,0.8942,-0.894246,0.261409,0.259145,0.459888,-0.112923,0.323578,-0.03009
0.3953,502,0,108.3,351.1,0.3993,0.2753,-0.1475,0,0,0,,,,,,,,,,
0.4107,503,0,76.9,8.5,0.4147,0.2268,0.2524,0,0,0,,,,,,,,,,
0.2975,504,0,27.0,18.9,0.3014,0.1826,0.2289,1,1,1,9e-05,1.0633,0.6242,-0.415542,0.300548,0.62422,0.016128,-0.13956,0.054591,0.16131
0.1276,505,0,286.9,298.4,0.1316,0.0065,0.1573,1,1,1,6e-05,0.4373,0.8856,0.885643,-0.309081,0.472132,-0.609928,0.120541,-0.639631,0.658117
0.5618,506,0,555.7,145.8,0.5657,-0.3654,0.0862,0,1,0,,,,,,,,,,
0.3115,507,0,96.9,17.3,0.3155,0.1477,0.2317,1,1,1,3e-05,1.002,0.5581,-0.364388,0.244137,0.558146,-0.045216,-0.105892,0.006344,0.175588
0.5421,508,0,138.0,172.2,0.5461,0.2784,0.0496,0,0,0,,,,,,,,,,
0.2043,509,0,566.7,31.3,0.2082,-0.0901,0.2127,1,1,1,4e-05,0.4318,0.6921,0.68481,-0.084088,0.244757,-0.615431,-0.008932,-0.692085,0.238142
0.3302,510,0,195.1,62.8,0.3342,0.0932,0.2037,1,1,1,7e-05,0.9455,0.4637,-0.220952,0.170063,0.463719,-0.101746,-0.056712,-0.056688,0.196548
0.0891,511,0,34.3,71.0,0.093,0.011,0.1999,1,1,1,7e-05,0.3784,0.831,0.782247,-0.423483,0.463173,-0.668799,0.120071,-0.831011,0.746385
0.1419,512,0,292.4,338.4,0.1458,0.0073,0.1327,1,1,1,4e-05,0.477,0.8956,0.895575,-0.25209,0.479628,-0.570242,0.122889,-0.539963,0.626707
0.4983,513,0,567.8,113.7,0.5022,-0.323,0.1438,1,1,1,9e-05,1.2465,0.8397,-0.839652,-0.371999,-0.406688,0.671644,0.08635,0.367947,-0.042637
0.4816,514,0,539.3,217.8,0.4855,-0.3071,0.002,1,1,0,0.00443,0.7189,1.3755,-0.935604,-0.389295,-0.384654,1.375517,0.033944,0.096388,-0.008142
0.5172,515,0,404.6,335.0,0.5212,-0.1487,-0.2433,0,1,0,,,,,,,,,,
0.1441,516,0,269.0,104.7,0.1481,0.0106,0.1928,1,1,1,5e-05,0.4411,0.6876,0.6876,-0.253433,0.48604,-0.606142,0.07365,-0.666961,0.597512
0.1909,517,0,327.8,82.5,0.1949,-0.0027,0.1953,1,1,1,7e-05,0.4942,0.575,0.56428,-0.138247,0.44463,-0.553036,0.038638,-0.574998,0.465276
0.3737,518,0,564.5,251.9,0.3776,-0.2615,0.0143,1,1,1,9e-05,1.1597,0.191,-0.021436,-0.115938,-0.190953,0.112522,0.006532,0.069512,-0.067196
0.2867,519,0,539.6,189.1,0.2906,-0.1547,0.1195,1,1,1,8e-05,0.6549,0.4667,0.466713,0.017903,0.089855,-0.392265,-0.017794,-0.331208,0.036727
0.1751,520,0,438.7,219.2,0.1791,-0.0407,0.1511,1,1,1,4e-05,0.4494,0.8989,0.898878,-0.172147,0.374889,-0.597775,0.064379,-0.614276,0.446382
0.1812,521,0,203.9,202.0,0.1851,0.0414,0.1549,1,1,1,4e-05,0.5778,0.5602,0.551721,-0.133763,0.550084,-0.469383,0.06775,-0.441117,0.560234
0.5758,522,0,586.8,15.9,0.5798,-0.3743,0.2689,0,1,0,,,,,,,,,,
0.1771,523,0,627.1,221.5,0.1811,-0.1077,0.1492,1,1,1,7e-05,0.4084,1.065,1.06504,-0.102766,0.252781,-0.638774,0.000545,-0.691505,0.242144
0.4775,524,0,518.2,158.9,0.4814,-0.2575,0.0886,1,1,1,7e-05,1.3346,0.5698,-0.569804,-0.211049,-0.263053,0.439045,0.042846,0.279794,-0.046853
0.6225,525,0,206.5,79.7,0.6265,0.1851,0.182,0,1,0,,,,,,,,,,
0.5197,526,0,48.5,20.9,0.5236,0.3397,0.2556,0,0,0,,,,,,,,,,
0.2744,527,0,496.3,112.1,0.2784,-0.1078,0.1745,1,1,1,0.0001,0.5865,0.4607,0.432426,-0.001192,0.181219,-0.460689,-0.008616,-0.429772,0.135256
0.4391,528,0,440.3,215.9,0.443,-0.1505,0.0253,1,1,1,7e-05,1.3414,0.3098,-0.3098,-0.031984,-0.051417,0.294186,0.000549,0.182782,-0.021775
0.1388,529,0,278.6,352.9,0.1428,0.0106,0.1311,1,1,1,4e-05,0.4796,0.895,0.894998,-0.258217,0.487375,-0.567563,0.127099,-0.532853,0.640063
0.2509,530,0,404.3,74.2,0.2549,-0.0438,0.197,1,1,1,3e-05,0.5634,0.4838,0.408734,-0.03384,0.321776,-0.483754,0.007257,-0.470659,0.281877
0.398,531,0,190.4,297.0,0.4019,0.1584,-0.0643,1,1,0,0.02813,0.6682,1.4262,-0.948774,0.430118,0.198516,1.4262,-0.133989,0.068956,-0.003387
0.3267,532,0,211.7,192.8,0.3307,0.0912,0.1008,1,1,1,5e-05,1.0454,0.4708,-0.03854,0.17391,0.470812,-0.001849,-0.0319,-0.004156,0.218662
0.2744,533,0,348.2,85.5,0.2784,-0.0168,0.1902,1,1,1,7e-05,0.6488,0.3984,0.268289,0.003067,0.354408,-0.398363,0.006925,-0.365544,0.282971
0.5313,534,0,379.9,74.5,0.5353,-0.081,0.1917,1,1,1,0.0001,1.2394,0.9903,-0.990258,-0.038925,-0.073581,0.602854,-0.003774,0.374991,-0.049105
0.4279,535,0,16.0,80.4,0.4319,0.3193,0.1878,0,0,0,,,,,,,,,,
0.229,536,0,84.5,151.5,0.2329,0.1156,0.1613,1,1,1,6e-05,0.8046,0.651,0.138081,0.054478,0.651016,-0.242596,-0.011305,-0.209153,0.435083
0.6356,537,0,171.9,84.6,0.6395,0.2485,0.1738,0,0,0,,,,,,,,,,
0.5991,538,0,204.6,42.4,0.6031,0.1737,0.2363,0,1,0,,,,,,,,,,
0.4453,539,0,101.3,265.2,0.4493,0.2948,-0.051,0,0,0,,,,,,,,,,
0.1582,540,0,459.3,278.4,0.1621,-0.0425,0.1395,1,1,1,6e-05,0.4283,1.0223,1.022316,-0.207886,0.372904,-0.618905,0.083963,-0.631615,0.479174
0.3169,541,0,23.9,155.1,0.3209,0.2299,0.1362,0,0,0,,,,,,,,,,
0.1154,542,0,151.4,291.6,0.1194,0.025,0.1687,1,1,1,6e-05,0.4424,0.7813,0.78134,-0.330508,0.523953,-0.604841,0.117241,-0.638857,0.713329
0.3248,543,0,519.0,128.9,0.3288,-0.1552,0.1551,1,1,1,5e-05,0.7202,0.327,0.221422,0.007178,0.038808,-0.326988,-0.010867,-0.272352,0.014902
0.3215,544,0,102.9,143.7,0.3255,0.1697,0.1442,1,1,1,4e-05,1.1701,0.5829,-0.29228,0.294931,0.582892,0.122864,-0.110505,0.098413,0.157747
0.3065,545,0,385.5,12.8,0.3104,-0.0422,0.2336,1,1,1,5e-05,0.6748,0.3724,0.057842,0.030309,0.256793,-0.372413,-0.00857,-0.320037,0.176939
0.4074,546,0,313.0,342.9,0.4114,0.0094,-0.1464,1,1,0,0.02749,0.6755,1.4189,-0.772049,0.196587,-0.008015,1.418877,-0.079901,0.066773,-0.004248
0.3463,547,0,438.9,158.5,0.3502,-0.1039,0.1254,1,1,1,4e-05,0.8208,0.2264,0.146119,0.0325,0.124576,-0.226391,0.000198,-0.179966,0.07884
0.6462,548,0,628.8,149.4,0.6502,-0.5642,0.0596,0,0,0,,,,,,,,,,
0.3961,549,0,390.1,329.9,0.4001,-0.0888,-0.1133,1,1,1,9e-05,1.3103,0.7281,-0.400613,0.048855,0.036538,0.728108,-0.021096,0.304148,-0.014636
0.2814,550,0,525.9,296.0,0.2854,-0.1604,0.0324,1,1,1,7e-05,0.766,0.5193,0.519312,0.034795,0.086234,-0.281156,-0.007523,-0.187949,0.027649
0.2476,551,0,210.7,338.3,0.2516,0.0751,0.0248,1,1,1,9e-05,0.9537,0.5225,0.368774,0.089079,0.522484,-0.09345,0.043551,-0.058975,0.366053
0.3435,552,0,501.4,63.9,0.3474,-0.1425,0.2031,1,1,1,3e-05,0.7357,0.3115,0.04045,0.002803,0.027972,-0.311499,-0.004337,-0.24854,0.015957
0.1928,553,0,241.8,99.3,0.1968,0.0278,0.1895,1,1,1,4e-05,0.5467,0.5126,0.466513,-0.116952,0.512553,-0.50054,0.039424,-0.496866,0.501795
0.329,554,0,617.7,240.8,0.333,-0.2671,0.0537,1,1,1,0.0001,0.932,0.1958,0.195763,-0.07162,-0.178722,-0.115192,-0.018153,-0.080333,-0.113234
0.4561,555,0,366.6,304.4,0.4601,-0.0679,-0.125,1,1,0,0.03372,0.6813,1.4131,-0.830315,0.057317,-0.171155,1.413115,-0.059846,0.065446,-0.004331
0.5848,556,0,82.2,75.9,0.5888,0.3597,0.1887,0,0,0,,,,,,,,,,
0.1478,557,0,356.9,212.6,0.1518,-0.0091,0.1664,1,1,1,6e-05,0.4361,0.8593,0.859278,-0.255931,0.437054,-0.611087,0.092196,-0.657117,0.572723
0.2453,558,0,87.7,78.0,0.2492,0.1171,0.1952,1,1,1,5e-05,0.8089,0.63,0.008384,0.089619,0.629994,-0.238294,-0.037869,-0.199389,0.37737
0.4565,559,0,357.7,134.1,0.4605,-0.0452,0.1252,1,1,1,5e-05,1.2608,0.4666,-0.466617,0.073121,0.087636,0.213633,-0.024486,0.169457,-0.002734
0.6211,560,0,276.0,185.2,0.6251,0.0798,-0.0007,0,1,0,,,,,,,,,,
0.4917,561,0,27.0,229.3,0.4957,0.4262,-0.0214,0,0,0,,,,,,,,,,
0.1237,562,0,115.3,309.8,0.1277,0.0377,0.158,1,1,1,4e-05,0.4831,0.7291,0.729051,-0.287653,0.56204,-0.564136,0.112774,-0.559276,0.707433
0.3058,563,0,517.6,69.4,0.3098,-0.1341,0.1991,1,1,1,6e-05,0.6396,0.4076,0.227659,0.007097,0.084899,-0.407555,-0.011951,-0.36027,0.052444
0.4308,564,0,253.1,206.0,0.4347,0.0808,0.0425,1,1,1,0.0001,1.3137,0.598,-0.598033,0.247856,0.265752,0.553287,-0.085398,0.300689,-0.006584
0.3658,565,0,25.9,293.3,0.3698,0.3221,-0.0329,0,0,0,,,,,,,,,,
0.3166,566,0,587.8,60.8,0.3205,-0.1887,0.2048,1,1,1,5e-05,0.6676,0.3796,0.151906,-0.012318,-0.050567,-0.379589,-0.01342,-0.318373,-0.045437
0.3543,567,0,611.5,228.5,0.3582,-0.2836,0.0526,1,1,1,9e-05,1.0338,0.2278,0.058963,-0.11812,-0.227759,-0.01336,-0.001751,-0.008456,-0.103474
0.5431,568,0,633.9,169.5,0.547,-0.4799,0.0535,0,1,0,,,,,,,,,,
0.1091,569,0,309.3,297.7,0.113,0.0013,0.1728,1,1,1,5e-05,0.4013,0.9205,0.920531,-0.37896,0.443402,-0.645888,0.13066,-0.744716,0.693999
0.6478,570,0,272.4,277.2,0.6518,0.1008,-0.2184,0,0,0,,,,,,,,,,
0.4985,571,0,328.4,26.8,0.5025,-0.0101,0.2466,1,1,1,7e-05,1.294,0.9307,-0.930713,0.071038,0.041574,0.380146,-0.037188,0.320433,-0.052638
0.1758,572,0,414.9,53.9,0.1797,-0.0275,0.2039,1,1,1,5e-05,0.4355,0.6882,0.688172,-0.176609,0.388504,-0.611706,0.038229,-0.686222,0.445655
0.5999,573,0,321.2,59.8,0.6039,-0.0019,0.2118,1,1,0,0.04982,0.6865,1.4773,-1.477317,0.011423,-0.319243,1.407886,-0.057677,0.072334,-0.007455
0.5564,574,0,634.1,270.9,0.5604,-0.5547,-0.1381,0,1,0,,,,,,,,,,
0.4874,575,0,212.0,38.4,0.4914,0.1274,0.2329,1,1,1,0.0001,1.176,1.3433,-1.34325,0.23519,0.17836,0.918385,-0.106789,0.369609,-0.013892
0.1562,576,0,508.1,250.1,0.1602,-0.0541,0.1506,1,1,1,8e-05,0.4089,1.053,1.052951,-0.21187,0.344899,-0.638342,0.070997,-0.692632,0.447722
0.14,577,0,17.1,199.6,0.1439,0.0655,0.1731,1,1,1,5e-05,0.5457,0.666,0.508665,-0.198462,0.636664,-0.501478,0.069263,-0.486303,0.666024
0.2005,578,0,188.6,171.5,0.2045,0.0537,0.1601,1,1,1,0.0001,0.6292,0.5624,0.42999,-0.07983,0.562356,-0.418004,0.046761,-0.386562,0.516926
0.3866,579,0,597.0,115.7,0.3905,-0.2661,0.1567,1,1,1,5e-05,0.9625,0.2446,-0.137322,-0.125053,-0.244614,-0.084688,0.017685,-0.038491,-0.100644
0.2815,580,0,622.7,241.5,0.2854,-0.2207,0.0806,1,1,1,7e-05,0.7134,0.4742,0.474152,0.011089,-0.041436,-0.333847,-0.040706,-0.254736,-0.088601
0.1124,581,0,481.9,69.7,0.1163,-0.0174,0.1998,1,1,1,8e-05,0.3791,0.9068,0.906831,-0.370725,0.383272,-0.668145,0.105661,-0.875732,0.621031
0.4448,582,0,24.8,240.4,0.4488,0.3859,-0.0127,0,0,0,,,,,,,,,,
0.3997,583,0,429.4,242.4,0.4036,-0.1258,0.0107,1,1,1,7e-05,1.2012,0.154,-0.100744,0.017465,0.024261,0.153957,-0.001861,0.095889,0.006837
0.124,584,0,602.7,165.5,0.128,-0.0442,0.1856,1,1,1,9e-05,0.3789,1.0724,1.072379,-0.328311,0.324759,-0.668304,0.095217,-0.888827,0.529448
0.4174,585,0,160.0,147.0,0.4214,0.1745,0.1187,1,1,1,8e-05,1.2072,0.8829,-0.882928,0.381026,0.361295,0.685389,-0.149442,0.345961,-0.018845
0.2262,586,0,229.0,156.9,0.2301,0.0441,0.1593,1,1,1,8e-05,0.6599,0.5204,0.376628,-0.038889,0.520421,-0.387302,0.034885,-0.353523,0.452049
0.2533,587,0,465.7,304.2,0.2572,-0.099,0.0486,1,1,1,9e-05,0.6784,0.6682,0.66819,0.025613,0.232765,-0.368832,0.026565,-0.259796,0.17793
0.635,588,0,512.2,71.0,0.6389,-0.3178,0.1954,0,1,0,,,,,,,,,,
0.4113,589,0,227.9,238.1,0.4153,0.1091,0.0097,1,1,1,9e-05,1.2844,0.6881,-0.628881,0.303778,0.307377,0.688129,-0.101558,0.323243,-0.009764
0.078,590,0,52.6,210.9,0.0819,0.0018,0.1991,1,1,1,5e-05,0.3664,0.9051,0.856358,-0.477346,0.412758,-0.680817,0.141971,-0.905102,0.768958
0.6212,591,0,310.8,193.4,0.6252,0.0169,-0.0168,0,1,0,,,,,,,,,,
0.4262,592,0,116.6,17.5,0.4302,0.2003,0.2469,0,0,0,,,,,,,,,,
0.2033,593,0,198.4,198.1,0.2073,0.0523,0.1472,1,1,1,0.0001,0.6437,0.5562,0.456364,-0.074694,0.556165,-0.403477,0.053435,-0.3653,0.514265
0.3571,594,0,441.8,45.3,0.3611,-0.0988,0.2174,1,1,1,8e-05,0.7774,0.2698,-0.068316,0.025322,0.096127,-0.26978,-0.003443,-0.202596,0.056544
0.2467,595,0,493.8,321.2,0.2507,-0.1161,0.0403,1,1,1,0.0001,0.6669,0.7107,0.710666,0.030166,0.207803,-0.380325,0.018349,-0.257766,0.144022
0.1331,596,0,351.2,343.1,0.137,-0.0072,0.1403,1,1,1,6e-05,0.4366,0.9847,0.984725,-0.288825,0.440624,-0.610641,0.126439,-0.614732,0.622334
0.6296,597,0,531.3,263.8,0.6336,-0.4264,-0.1729,0,1,0,,,,,,,,,,
0.3772,598,0,312.7,163.9,0.3812,0.0072,0.1113,1,1,1,9e-05,1.033,0.2742,-0.107903,0.121838,0.274166,-0.014174,-0.017405,-0.006093,0.12329
0.3912,599,0,231.2,21.0,0.3951,0.079,0.2394,1,1,1,0.0001,1.0797,0.5185,-0.518533,0.203352,0.327088,0.032489,-0.074737,0.086968,0.061997
0.4697,600,0,249.5,181.9,0.4737,0.0921,0.0596,1,1,1,9e-05,1.0611,1.0376,-1.03758,0.248263,0.203097,1.033288,-0.091012,0.316956,-0.003842
0.5485,601,0,252.0,58.4,0.5524,0.0938,0.2126,1,1,0,0.03087,0.6777,1.5198,-1.519792,0.165125,-0.068209,1.416736,-0.091712,0.073584,-0.005793
0.4165,602,0,604.3,84.5,0.4205,-0.2902,0.1841,1,1,1,6e-05,1.0713,0.3356,-0.335561,-0.191283,-0.319547,0.024103,0.047404,0.065354,-0.095464
0.0828,603,0,241.5,252.7,0.0868,0.0019,0.1958,1,1,1,0.0001,0.3709,0.8807,0.868076,-0.463293,0.418716,-0.676254,0.139823,-0.880745,0.757093
0.1332,604,0,588.4,307.7,0.1372,-0.0591,0.1502,1,1,1,6e-05,0.3802,1.2097,1.209682,-0.272149,0.321258,-0.666955,0.0909,-0.77617,0.477919
0.176,605,0,410.3,119.0,0.18,-0.028,0.1851,1,1,1,4e-05,0.4446,0.7542,0.754208,-0.179619,0.392417,-0.60264,0.049925,-0.658101,0.457921
0.3963,606,0,542.4,271.1,0.4003,-0.2619,-0.0257,1,1,1,8e-05,1.3812,0.334,-0.184284,-0.152973,-0.204973,0.334048,0.019578,0.185242,-0.04024
0.2548,607,0,397.1,313.1,0.2588,-0.0534,0.0397,1,1,1,8e-05,0.7347,0.6105,0.610528,0.026993,0.305873,-0.312457,0.051357,-0.212335,0.260592
0.3219,608,0,315.5,82.6,0.3258,0.0033,0.1899,1,1,1,4e-05,0.7875,0.3361,0.031647,0.067048,0.33609,-0.25968,-0.00823,-0.212789,0.213842
0.4359,609,0,109.4,124.4,0.4399,0.2366,0.1402,0,0,0,,,,,,,,,,
0.5283,610,0,177.1,235.0,0.5322,0.2277,-0.0512,0,0,0,,,,,,,,,,
0.2844,611,0,402.9,168.9,0.2884,-0.0565,0.135,1,1,1,7e-05,0.6766,0.3999,0.39992,0.012567,0.27996,-0.37065,0.015534,-0.323747,0.225539
0.6233,612,0,46.3,275.8,0.6272,0.5539,-0.1971,0,0,0,,,,,,,,,,
0.4117,613,0,154.4,250.7,0.4156,0.1994,-0.0076,1,1,0,0.03176,0.6675,1.4269,-1.090144,0.479327,0.212485,1.426859,-0.151795,0.069669,-0.00406
0.1676,614,0,520.2,245.9,0.1716,-0.0654,0.1451,1,1,1,6e-05,0.4185,1.0354,1.035406,-0.170537,0.328892,-0.628692,0.053962,-0.661444,0.394302
0.1617,615,0,86.3,121.3,0.1656,0.0622,0.1866,1,1,1,4e-05,0.5596,0.6144,0.431174,-0.148372,0.614444,-0.487596,0.046477,-0.476906,0.599082
0.4552,616,0,385.5,31.6,0.4591,-0.0708,0.2371,1,1,1,6e-05,1.1178,0.5826,-0.582607,0.034004,0.021627,0.070567,-0.009005,0.124974,-0.024252
0.5823,617,0,502.6,14.9,0.5863,-0.2593,0.2712,1,1,0,0.0281,0.6947,1.4603,-1.460299,-0.419595,-0.577996,1.399723,0.057468,0.070674,-0.005571
0.3786,618,0,525.0,15.4,0.3825,-0.174,0.2422,1,1,1,6e-05,0.8196,0.2276,-0.210497,-0.037025,-0.089839,-0.227566,0.01251,-0.137636,-0.042294
0.0986,619,0,17.7,171.7,0.1026,0.0224,0.1927,1,1,1,4e-05,0.4033,0.7426,0.73348,-0.378763,0.512278,-0.643944,0.109786,-0.742599,0.739968
0.1035,620,0,368.6,27.8,0.1075,-0.0038,0.203,1,1,1,8e-05,0.3786,0.8585,0.83442,-0.391081,0.41989,-0.668619,0.10981,-0.858519,0.672584
0.4536,621,0,621.3,291.1,0.4575,-0.4287,-0.0997,0,1,0,,,,,,,,,,
0.1121,622,0,503.9,77.0,0.1161,-0.0197,0.1991,1,1,1,9e-05,0.3783,0.9248,0.924779,-0.372787,0.375572,-0.668877,0.106926,-0.884251,0.616813
0.5033,623,0,206.1,274.0,0.5072,0.1795,-0.1065,0,1,0,,,,,,,,,,
0.3552,624,0,459.3,150.1,0.3592,-0.1246,0.1306,1,1,1,3e-05,0.8344,0.2128,0.102945,0.020832,0.074596,-0.212847,-0.002032,-0.165903,0.044167
0.1828,625,0,473.6,211.5,0.1867,-0.0562,0.1504,1,1,1,4e-05,0.4475,0.9079,0.907902,-0.145818,0.344351,-0.599657,0.048763,-0.616568,0.392132
0.6266,626,0,300.9,336.5,0.6306,0.0421,-0.3575,0,0,0,,,,,,,,,,
0.0848,627,0,49.6,43.1,0.0888,0.0068,0.2006,1,1,1,9e-05,0.372,0.8639,0.809756,-0.444017,0.44226,-0.675192,0.127459,-0.863921,0.752735
0.359,628,0,323.4,323.3,0.3629,-0.0038,-0.0677,1,1,1,7e-05,1.4062,0.359,-0.10031,0.16165,0.220115,0.358999,-0.024816,0.189287,0.044968
0.1949,629,0,212.9,317.2,0.1988,0.0496,0.0911,1,1,1,0.0001,0.6896,0.5962,0.596197,-0.071745,0.546529,-0.357561,0.089778,-0.281303,0.532127
0.5729,630,0,351.7,318.8,0.5769,-0.0615,-0.2591,0,1,0,,,,,,,,,,
0.2947,631,0,84.6,109.8,0.2986,0.1583,0.1735,1,1,1,9e-05,1.0315,0.6176,-0.209138,0.232092,0.617617,-0.015697,-0.091612,0.000175,0.231624
0.372,632,0,494.4,247.2,0.376,-0.1845,0.0211,1,1,1,7e-05,1.0757,0.0489,0.045448,-0.024605,-0.048868,0.028519,-0.000399,0.017627,-0.023188
0.3995,633,0,241.2,103.3,0.4034,0.0779,0.1671,1,1,1,5e-05,1.1641,0.4204,-0.420447,0.207644,0.332692,0.116879,-0.068212,0.114157,0.070635
0.2205,634,0,514.4,126.5,0.2245,-0.0879,0.1751,1,1,1,7e-05,0.4791,0.7044,0.704428,-0.062743,0.261885,-0.568087,0.001448,-0.584765,0.24233
0.1288,635,0,6.3,39.7,0.1327,0.0475,0.204,1,1,1,9e-05,0.4718,0.6614,0.503598,-0.239667,0.596818,-0.575416,0.057277,-0.607158,0.661423
0.2926,636,0,276.6,279.3,0.2966,0.0349,0.0396,1,1,1,7e-05,0.9526,0.4128,0.273405,0.100551,0.412798,-0.094586,0.027294,-0.068446,0.275042
0.6217,637,0,93.5,60.5,0.6257,0.362,0.2114,0,0,0,,,,,,,,,,
0.5567,638,0,396.9,106.7,0.5606,-0.1133,0.1461,1,1,0,0.00167,0.7869,1.3075,-1.277653,-0.139649,-0.168418,1.307512,0.001134,0.160603,-0.007811
0.3218,639,0,606.4,196.8,0.3258,-0.2374,0.0992,1,1,1,4e-05,0.8088,0.2476,0.247556,-0.032651,-0.119741,-0.238359,-0.023563,-0.181008,-0.099599
0.5685,640,0,247.4,135.0,0.5724,0.1128,0.1017,0,1,0,,,,,,,,,,
0.4022,641,0,84.3,188.9,0.4062,0.257,0.0756,0,0,0,,,,,,,,,,
0.5908,642,0,275.3,186.3,0.5948,0.0766,0.0083,0,1,0,,,,,,,,,,
0.3499,643,0,360.2,94.3,0.3539,-0.0334,0.1794,1,1,1,3e-05,0.8286,0.2388,-0.014117,0.064752,0.23881,-0.218561,-0.006607,-0.169717,0.142423
0.4024,644,0,190.5,227.0,0.4064,0.1475,0.0291,1,1,1,8e-05,1.2239,0.7467,-0.712406,0.364253,0.355935,0.746657,-0.125904,0.332731,-0.011135
0.3492,645,0,453.1,350.7,0.3531,-0.148,-0.0966,1,1,1,7e-05,1.3623,0.3151,-0.001644,0.008487,0.001261,0.315135,0.002112,0.162709,0.000116
0.3548,646,0,24.1,178.2,0.3587,0.2725,0.1042,0,0,0,,,,,,,,,,
0.1467,647,0,506.1,334.0,0.1507,-0.0524,0.1293,1,1,1,8e-05,0.4074,1.1446,1.144597,-0.223264,0.354173,-0.639833,0.092125,-0.647063,0.475295
0.4041,648,0,567.0,62.2,0.4081,-0.2377,0.2053,1,1,1,6e-05,0.9529,0.2698,-0.269824,-0.112725,-0.219246,-0.09433,0.027647,-0.02554,-0.084663
0.2973,649,0,3.0,304.2,0.3013,0.2687,0.011,0,0,0,,,,,,,,,,
0.1015,650,0,138.7,340.6,0.1055,0.0185,0.1737,1,1,1,0.0001,0.4139,0.8312,0.831237,-0.384209,0.497254,-0.633307,0.130021,-0.702873,0.743624
0.2085,651,0,225.3,167.8,0.2125,0.041,0.1592,1,1,1,3e-05,0.6211,0.5297,0.449537,-0.075763,0.529706,-0.426097,0.046652,-0.395498,0.491945
0.168,652,0,228.9,303.8,0.172,0.0321,0.1216,1,1,1,5e-05,0.5726,0.7105,0.71048,-0.161758,0.532232,-0.474634,0.102511,-0.415899,0.591808
