depth,row,col,tx,ty,tz,ik_err_m,isaac_tip_x,isaac_tip_y,isaac_tip_z,isaac_vs_target_m,joint_deviation_rad,self_collision,penetration_m,pocket_hit,pocket_pts,collision_pairs
0.4,9,7,0.3586,-0.1793,-0.0899,8e-05,0.3805,-0.1749,-0.0204,0.073,0.31356,0,0.0,0,0,
0.4,9,8,0.3324,-0.2275,-0.0627,5e-05,0.3439,-0.2263,-0.0208,0.0435,0.18454,0,0.0,0,0,
0.4,9,9,0.3061,-0.262,-0.0353,4e-05,0.3091,-0.2627,-0.0223,0.0134,0.05193,0,0.0,0,0,
0.45,0,0,0.3087,0.1853,0.2304,6e-05,0.3346,0.157,0.2001,0.049,0.19899,1,0.00024,1,78,right_shoulder_yaw_link|torso_link
0.45,0,1,0.3241,0.1538,0.2324,8e-05,0.3392,0.1368,0.2207,0.0255,0.15192,1,0.0,1,82,right_shoulder_yaw_link|torso_link
0.45,0,2,0.338,0.1161,0.2342,5e-05,0.3455,0.1071,0.2329,0.0118,0.10963,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.45,0,3,0.3489,0.0726,0.2357,8e-05,0.3535,0.0654,0.2296,0.0105,0.08279,1,0.0,1,44,right_shoulder_yaw_link|torso_link
0.45,0,4,0.355,0.0247,0.2365,5e-05,0.3566,0.0209,0.2306,0.0072,0.04329,1,0.0,1,16,right_shoulder_yaw_link|torso_link
0.45,0,5,0.355,-0.0247,0.2365,8e-05,0.3552,-0.0252,0.2358,0.0009,0.00743,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.45,0,6,0.3489,-0.0726,0.2357,0.0001,0.349,-0.0726,0.2357,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.45,0,7,0.338,-0.1161,0.2342,3e-05,0.3381,-0.1161,0.2343,0.0001,0.0,0,0.0,0,0,
0.45,0,8,0.3241,-0.1538,0.2324,4e-05,0.3241,-0.1538,0.2324,0.0,0.0,0,0.0,0,0,
0.45,0,9,0.3087,-0.1853,0.2304,5e-05,0.3088,-0.1853,0.2304,0.0001,0.0,0,0.0,0,0,
0.45,1,0,0.318,0.1995,0.2092,7e-05,0.3523,0.1604,0.1788,0.0603,0.22625,1,0.00012,1,58,right_shoulder_yaw_link|torso_link
0.45,1,1,0.336,0.1668,0.2098,9e-05,0.3571,0.1429,0.2022,0.0328,0.17256,1,0.0,1,60,right_shoulder_yaw_link|torso_link
0.45,1,2,0.3527,0.127,0.2105,4e-05,0.3657,0.1091,0.2029,0.0233,0.13293,1,9e-05,1,90,right_shoulder_yaw_link|torso_link
0.45,1,3,0.366,0.0799,0.211,9e-05,0.3721,0.0699,0.2086,0.0119,0.08865,1,0.0,1,60,right_shoulder_yaw_link|torso_link
0.45,1,4,0.3735,0.0273,0.2113,6e-05,0.3757,0.0211,0.2047,0.0093,0.0497,1,0.0,1,24,right_shoulder_yaw_link|torso_link
0.45,1,5,0.3735,-0.0273,0.2113,5e-05,0.3737,-0.0279,0.2107,0.0009,0.00644,1,2e-05,1,20,right_shoulder_yaw_link|torso_link
0.45,1,6,0.366,-0.0799,0.211,8e-05,0.3661,-0.0799,0.211,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.45,1,7,0.3527,-0.127,0.2105,0.0001,0.3528,-0.127,0.2105,0.0001,0.0,0,0.0,0,0,
0.45,1,8,0.336,-0.1668,0.2098,4e-05,0.336,-0.1668,0.2099,0.0001,0.0,0,0.0,0,0,
0.45,1,9,0.318,-0.1995,0.2092,5e-05,0.3181,-0.1995,0.2092,0.0001,0.0,0,0.0,0,0,
0.45,2,1,0.3477,0.1808,0.1832,5e-05,0.3802,0.1356,0.1552,0.0624,0.21284,1,0.00015,1,70,right_shoulder_yaw_link|torso_link
0.45,2,2,0.3675,0.1387,0.182,5e-05,0.3864,0.112,0.1757,0.0333,0.15046,1,0.0,1,78,right_shoulder_yaw_link|torso_link
0.45,2,3,0.3836,0.0879,0.181,6e-05,0.3929,0.0714,0.1772,0.0193,0.10021,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.45,2,4,0.3928,0.0302,0.1804,5e-05,0.3957,0.0205,0.1733,0.0124,0.05624,1,0.0,1,28,right_shoulder_yaw_link|torso_link
0.45,2,5,0.3928,-0.0302,0.1804,4e-05,0.393,-0.0308,0.18,0.0007,0.00446,1,0.0,1,12,right_shoulder_yaw_link|torso_link
0.45,2,6,0.3836,-0.0879,0.181,5e-05,0.3837,-0.0879,0.181,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.45,2,7,0.3675,-0.1387,0.182,8e-05,0.3676,-0.1387,0.182,0.0001,0.0,0,0.0,0,0,
0.45,2,8,0.3477,-0.1808,0.1832,3e-05,0.3478,-0.1808,0.1832,0.0001,0.0,0,0.0,0,0,
0.45,2,9,0.3269,-0.2144,0.1845,4e-05,0.327,-0.2144,0.1846,0.0001,0.0,0,0.0,0,0,
0.45,3,1,0.3587,0.1952,0.1523,6e-05,0.4032,0.133,0.1287,0.0801,0.24092,1,0.0,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,3,2,0.3817,0.1509,0.1484,0.0001,0.4093,0.1119,0.1454,0.0478,0.16995,1,0.0,1,44,right_shoulder_yaw_link|torso_link
0.45,3,3,0.4008,0.0963,0.1451,9e-05,0.4138,0.0733,0.1436,0.0265,0.10602,1,0.0,1,88,right_shoulder_yaw_link|torso_link
0.45,3,4,0.4118,0.0332,0.1432,8e-05,0.4153,0.0204,0.1366,0.0148,0.05588,1,0.0,1,44,right_shoulder_yaw_link|torso_link
0.45,3,5,0.4118,-0.0332,0.1432,7e-05,0.4118,-0.0332,0.1432,0.0,0.0,1,0.0,1,12,right_shoulder_yaw_link|torso_link
0.45,3,6,0.4008,-0.0963,0.1451,6e-05,0.4009,-0.0963,0.1451,0.0001,0.0,0,0.0,0,0,
0.45,3,7,0.3817,-0.1509,0.1484,5e-05,0.3818,-0.1509,0.1484,0.0001,0.0,0,0.0,0,0,
0.45,3,8,0.3587,-0.1952,0.1523,8e-05,0.3588,-0.1952,0.1523,0.0001,0.0,0,0.0,0,0,
0.45,3,9,0.3351,-0.2296,0.1563,3e-05,0.3351,-0.2297,0.1564,0.0001,0.0,0,0.0,0,0,
0.45,4,2,0.3942,0.1632,0.1095,6e-05,0.4322,0.1026,0.0991,0.0723,0.19338,1,0.0,1,26,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,4,3,0.4161,0.1048,0.1032,0.0001,0.4337,0.0731,0.1026,0.0362,0.10985,1,1e-05,1,42,right_shoulder_yaw_link|torso_link
0.45,4,4,0.4289,0.0363,0.0995,6e-05,0.4329,0.0215,0.0942,0.0163,0.04961,1,0.0,1,82,right_shoulder_yaw_link|torso_link
0.45,4,5,0.4289,-0.0363,0.0995,0.0001,0.4288,-0.0363,0.0995,0.0001,0.0,1,0.0,1,24,right_shoulder_yaw_link|torso_link
0.45,4,6,0.4161,-0.1048,0.1032,7e-05,0.416,-0.1048,0.1032,0.0001,0.0,0,0.0,0,0,
0.45,4,7,0.3942,-0.1632,0.1095,4e-05,0.3942,-0.1632,0.1095,0.0001,0.0,0,0.0,0,0,
0.45,4,8,0.3682,-0.2096,0.117,6e-05,0.3682,-0.2096,0.117,0.0,0.0,0,0.0,0,0,
0.45,4,9,0.3418,-0.2448,0.1246,0.0001,0.3419,-0.2449,0.1246,0.0001,0.0,0,0.0,0,0,
0.45,5,2,0.4037,0.1749,0.0658,8e-05,0.4489,0.0901,0.0433,0.0987,0.20264,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,5,3,0.428,0.1128,0.0558,8e-05,0.447,0.0672,0.0437,0.0509,0.11183,1,0.0,1,6,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,5,4,0.4423,0.0392,0.0499,6e-05,0.4462,0.0258,0.0468,0.0143,0.03528,1,0.0,1,60,right_shoulder_yaw_link|torso_link
0.45,5,5,0.4423,-0.0392,0.0499,8e-05,0.4422,-0.0392,0.0499,0.0001,0.0,1,0.0,1,50,right_shoulder_yaw_link|torso_link
0.45,5,6,0.428,-0.1128,0.0558,4e-05,0.428,-0.1128,0.0558,0.0,0.0,0,0.0,0,0,
0.45,5,7,0.4037,-0.1749,0.0658,6e-05,0.4037,-0.1749,0.0658,0.0001,0.0,0,0.0,0,0,
0.45,5,8,0.3752,-0.2233,0.0777,0.0001,0.3753,-0.2234,0.0776,0.0001,0.0,0,0.0,0,0,
0.45,5,9,0.3466,-0.2593,0.0895,8e-05,0.3467,-0.2594,0.0895,0.0001,0.0,0,0.0,0,0,
0.45,6,2,0.4092,0.1854,0.0185,0.0072,0.4747,0.0729,0.0296,0.1306,0.2922,1,0.0,0,0,left_hand_Link1_2|right_hand_base_link;left_hand_Link1_3|right_hand_base_link;left_hand_Link2_2|right_hand_Link2_2;left_hand_Link2_2|right_hand_Link2_3;left_hand_Link2_3|right_hand_Link2_2;left_hand_Link2_3|right_hand_Link2_3;left_hand_base_link|right_hand_Link2_2;right_shoulder_roll_link|torso_link
0.45,6,3,0.435,0.1199,0.0043,0.00022,0.4679,0.0525,0.0013,0.0751,0.13869,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,6,4,0.4502,0.0417,-0.0041,9e-05,0.4507,0.0403,-0.0041,0.0015,0.00259,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,6,5,0.4502,-0.0417,-0.0041,7e-05,0.4502,-0.0417,-0.0041,0.0,0.0,0,0.0,1,34,
0.45,6,6,0.435,-0.1199,0.0043,9e-05,0.4349,-0.1199,0.0043,0.0001,0.0,0,0.0,0,0,
0.45,6,7,0.4092,-0.1854,0.0185,9e-05,0.4091,-0.1853,0.0185,0.0001,0.0,0,0.0,0,0,
0.45,6,8,0.379,-0.2357,0.0351,8e-05,0.379,-0.2357,0.0352,0.0001,0.0,0,0.0,0,0,
0.45,6,9,0.349,-0.2726,0.0517,6e-05,0.349,-0.2726,0.0517,0.0,0.0,0,0.0,0,0,
0.45,7,2,0.4099,0.1938,-0.031,0.03564,0.4645,0.0349,-0.0218,0.1683,0.29444,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,7,3,0.4361,0.1255,-0.0493,0.0278,0.4593,0.0296,-0.0332,0.0999,0.16899,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,7,4,0.4515,0.0437,-0.0601,0.01283,0.4511,0.0425,-0.0369,0.0232,0.08015,1,0.00028,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,7,5,0.4515,-0.0437,-0.0601,0.0001,0.461,-0.0289,-0.0386,0.0278,0.10465,0,1e-05,0,0,
0.45,7,6,0.4361,-0.1255,-0.0493,9e-05,0.44,-0.1158,-0.039,0.0147,0.04286,0,0.00028,0,0,
0.45,7,7,0.4099,-0.1938,-0.031,7e-05,0.4098,-0.1938,-0.0309,0.0001,0.0,0,0.0,0,0,
0.45,7,8,0.3791,-0.2461,-0.0094,6e-05,0.3791,-0.2461,-0.0094,0.0001,0.0,0,0.0,0,0,
0.45,7,9,0.3485,-0.284,0.012,6e-05,0.3486,-0.284,0.012,0.0001,0.0,0,0.0,0,0,
0.45,8,4,0.4459,0.045,-0.1157,0.04218,0.45,0.0281,-0.0394,0.0782,0.25249,1,4e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,8,5,0.4459,-0.045,-0.1157,0.02018,0.4673,-0.0342,-0.0368,0.0825,0.32809,0,6e-05,0,0,
0.45,8,6,0.4309,-0.1294,-0.1027,9e-05,0.4689,-0.1188,-0.0369,0.0767,0.32684,0,0.0,0,0,
0.45,8,7,0.4054,-0.1999,-0.0807,6e-05,0.4271,-0.1952,-0.0292,0.0561,0.23766,0,0.0,0,0,
0.45,8,8,0.3753,-0.254,-0.0547,5e-05,0.3845,-0.2538,-0.0266,0.0296,0.1227,0,0.0,0,0,
0.45,8,9,0.345,-0.2931,-0.0286,7e-05,0.3452,-0.2944,-0.0263,0.0026,0.00778,0,0.0,0,0,
0.45,9,5,0.434,-0.0456,-0.1684,0.0474,0.4599,-0.049,-0.0317,0.1392,0.51713,0,0.0,0,0,
0.45,9,6,0.4201,-0.1314,-0.1539,0.01925,0.4668,-0.1283,-0.0339,0.1288,0.53145,0,0.0,0,0,
0.45,9,7,0.3962,-0.2036,-0.129,9e-05,0.4501,-0.2025,-0.0259,0.1164,0.50351,0,0.0,0,0,
0.45,9,8,0.3676,-0.2592,-0.0993,9e-05,0.3985,-0.2547,-0.022,0.0833,0.35871,0,0.0,0,0,
0.45,9,9,0.3387,-0.2997,-0.0692,6e-05,0.3547,-0.2978,-0.0218,0.0501,0.2123,0,0.0,0,0,
0.5,0,1,0.3727,0.1844,0.2389,9e-05,0.4115,0.1325,0.2093,0.0713,0.1962,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,2,0.3902,0.1396,0.2412,7e-05,0.4104,0.1089,0.224,0.0405,0.12611,1,1e-05,1,10,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,3,0.4039,0.0875,0.243,7e-05,0.4101,0.0762,0.2368,0.0143,0.0513,1,1e-05,1,34,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,0,4,0.4116,0.0298,0.244,8e-05,0.4115,0.0298,0.244,0.0001,0.0,1,0.0,1,48,right_shoulder_yaw_link|torso_link
0.5,0,5,0.4116,-0.0298,0.244,0.0001,0.4115,-0.0299,0.244,0.0001,0.0,0,0.0,1,36,
0.5,0,6,0.4039,-0.0875,0.243,3e-05,0.4039,-0.0875,0.243,0.0,0.0,0,0.0,0,0,
0.5,0,7,0.3902,-0.1396,0.2412,9e-05,0.3903,-0.1396,0.2412,0.0001,0.0,0,0.0,0,0,
0.5,0,8,0.3727,-0.1844,0.2389,4e-05,0.3728,-0.1844,0.2389,0.0001,0.0,0,0.0,0,0,
0.5,0,9,0.3537,-0.2217,0.2363,6e-05,0.3537,-0.2217,0.2363,0.0,0.0,0,0.0,0,0,
0.5,1,1,0.3849,0.1987,0.2117,7e-05,0.4315,0.1341,0.185,0.0841,0.20687,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,1,2,0.4055,0.1515,0.2125,6e-05,0.4297,0.1137,0.2001,0.0466,0.13342,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,1,3,0.422,0.0955,0.2131,8e-05,0.4296,0.0805,0.2069,0.018,0.05619,1,0.0,1,14,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,1,4,0.4313,0.0327,0.2135,6e-05,0.4312,0.0327,0.2135,0.0001,0.0,1,0.0,1,36,right_shoulder_yaw_link|torso_link
0.5,1,5,0.4313,-0.0327,0.2135,7e-05,0.4312,-0.0327,0.2135,0.0001,0.0,0,0.0,1,32,
0.5,1,6,0.422,-0.0955,0.2131,8e-05,0.4219,-0.0955,0.2131,0.0001,0.0,0,0.0,0,0,
0.5,1,7,0.4055,-0.1515,0.2125,6e-05,0.4054,-0.1515,0.2125,0.0001,0.0,0,0.0,0,0,
0.5,1,8,0.3849,-0.1987,0.2117,7e-05,0.385,-0.1987,0.2117,0.0001,0.0,0,0.0,0,0,
0.5,1,9,0.3629,-0.2371,0.2109,5e-05,0.3629,-0.2371,0.2109,0.0,0.0,0,0.0,0,0,
0.5,2,2,0.4204,0.1642,0.1787,7e-05,0.452,0.1118,0.1639,0.0629,0.14797,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,2,3,0.44,0.1042,0.1775,8e-05,0.4493,0.0851,0.1719,0.022,0.05769,1,1e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,2,4,0.4512,0.0358,0.1768,8e-05,0.4511,0.0358,0.1768,0.0001,0.0,1,0.0,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,2,5,0.4512,-0.0358,0.1768,6e-05,0.4511,-0.0358,0.1768,0.0001,0.0,0,0.0,1,26,
0.5,2,6,0.44,-0.1042,0.1775,6e-05,0.4399,-0.1042,0.1775,0.0001,0.0,0,0.0,0,0,
0.5,2,7,0.4204,-0.1642,0.1787,7e-05,0.4204,-0.1642,0.1787,0.0,0.0,0,0.0,0,0,
0.5,2,8,0.3965,-0.2137,0.1802,6e-05,0.3964,-0.2137,0.1802,0.0001,0.0,0,0.0,0,0,
0.5,2,9,0.3714,-0.253,0.1818,3e-05,0.3715,-0.253,0.1818,0.0001,0.0,0,0.0,0,0,
0.5,3,2,0.4341,0.1771,0.1394,9e-05,0.4825,0.096,0.132,0.0947,0.1895,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,3,3,0.4567,0.1131,0.1355,8e-05,0.4703,0.0852,0.1312,0.0314,0.06853,1,3e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,3,4,0.4698,0.039,0.1333,6e-05,0.4698,0.039,0.1333,0.0,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,3,5,0.4698,-0.039,0.1333,9e-05,0.4698,-0.039,0.1333,0.0,0.0,0,0.0,1,14,
0.5,3,6,0.4567,-0.1131,0.1355,6e-05,0.4567,-0.1131,0.1355,0.0001,0.0,0,0.0,0,0,
0.5,3,7,0.4341,-0.1771,0.1394,5e-05,0.434,-0.1771,0.1394,0.0001,0.0,0,0.0,0,0,
0.5,3,8,0.4068,-0.2288,0.1441,5e-05,0.4067,-0.2288,0.1441,0.0001,0.0,0,0.0,0,0,
0.5,3,9,0.3787,-0.269,0.1489,4e-05,0.3788,-0.269,0.1489,0.0001,0.0,0,0.0,0,0,
0.5,4,2,0.4452,0.1898,0.0948,0.00905,0.5201,0.0428,0.111,0.1658,0.29864,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,4,3,0.4707,0.1218,0.0874,0.0001,0.5007,0.0625,0.0902,0.0666,0.12201,1,1e-05,0,0,right_shoulder_roll_link|torso_link
0.5,4,4,0.4857,0.0422,0.0831,0.0001,0.4856,0.0421,0.0832,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.5,4,5,0.4857,-0.0422,0.0831,9e-05,0.4856,-0.0422,0.0832,0.0001,0.0,0,0.0,0,0,
0.5,4,6,0.4707,-0.1218,0.0874,9e-05,0.4707,-0.1218,0.0875,0.0001,0.0,0,0.0,0,0,
0.5,4,7,0.4452,-0.1898,0.0948,5e-05,0.4452,-0.1897,0.0948,0.0001,0.0,0,0.0,0,0,
0.5,4,8,0.4149,-0.2436,0.1035,4e-05,0.4149,-0.2436,0.1035,0.0,0.0,0,0.0,0,0,
0.5,4,9,0.3842,-0.2845,0.1124,7e-05,0.3842,-0.2845,0.1124,0.0001,0.0,0,0.0,0,0,
0.5,5,3,0.4805,0.1298,0.034,0.02583,0.5015,0.0356,0.0507,0.098,0.16679,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,5,4,0.4968,0.045,0.0273,0.0081,0.4929,0.0357,0.0313,0.0109,0.01345,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,5,5,0.4968,-0.045,0.0273,0.0001,0.4967,-0.0451,0.0273,0.0001,0.0,0,0.0,0,0,
0.5,5,6,0.4805,-0.1298,0.034,7e-05,0.4804,-0.1298,0.0341,0.0001,0.0,0,0.0,0,0,
0.5,5,7,0.4527,-0.2014,0.0455,9e-05,0.4527,-0.2014,0.0456,0.0001,0.0,0,0.0,0,0,
0.5,5,8,0.4201,-0.2573,0.0591,5e-05,0.4201,-0.2573,0.0591,0.0001,0.0,0,0.0,0,0,
0.5,5,9,0.3874,-0.299,0.0726,0.0001,0.3873,-0.2989,0.0726,0.0001,0.0,0,0.0,0,0,
0.5,6,4,0.5016,0.0475,-0.0324,0.03978,0.4739,0.0247,-0.0128,0.0409,0.02142,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.5,6,5,0.5016,-0.0475,-0.0324,0.01676,0.4875,-0.05,-0.0241,0.0166,0.0,0,0.0,0,0,
0.5,6,6,0.4845,-0.1366,-0.023,0.0001,0.4844,-0.1366,-0.0229,0.0001,0.0,0,0.0,0,0,
0.5,6,7,0.4555,-0.2114,-0.007,8e-05,0.4555,-0.2114,-0.007,0.0,0.0,0,0.0,0,0,
0.5,6,8,0.4216,-0.2692,0.0117,8e-05,0.4215,-0.2692,0.0117,0.0001,0.0,0,0.0,0,0,
0.5,6,9,0.3877,-0.3118,0.0304,4e-05,0.3877,-0.3118,0.0304,0.0001,0.0,0,0.0,0,0,
0.5,7,5,0.4991,-0.0492,-0.0934,0.04771,0.4792,-0.0644,-0.0389,0.06,0.13233,0,2e-05,0,0,
0.5,7,6,0.482,-0.1417,-0.0815,0.01967,0.4844,-0.1329,-0.0399,0.0426,0.14696,0,0.0,0,0,
0.5,7,7,0.453,-0.2192,-0.0612,9e-05,0.4679,-0.208,-0.0387,0.0292,0.10948,0,0.00017,0,0,
0.5,7,8,0.4189,-0.2788,-0.0373,6e-05,0.4193,-0.279,-0.0362,0.0012,0.00256,0,0.0,0,0,
0.5,7,9,0.3849,-0.3224,-0.0135,7e-05,0.3848,-0.3224,-0.0134,0.0001,0.0,0,0.0,0,0,
0.5,8,6,0.473,-0.1449,-0.139,0.04853,0.4784,-0.15,-0.0341,0.1051,0.36505,0,0.0,0,0,
0.5,8,7,0.4451,-0.2243,-0.115,0.01753,0.4713,-0.2237,-0.0368,0.0825,0.3325,0,0.0,0,0,
0.5,8,8,0.4121,-0.2857,-0.0865,9e-05,0.4412,-0.2861,-0.036,0.0583,0.24568,0,0.0,0,0,
0.5,8,9,0.3789,-0.3305,-0.0578,8e-05,0.3884,-0.3343,-0.0328,0.0271,0.10991,0,0.0002,0,0,
0.5,9,7,0.4323,-0.2268,-0.1666,0.0438,0.4574,-0.238,-0.0336,0.1358,0.51238,0,0.0,0,0,
0.5,9,8,0.4014,-0.2897,-0.1344,0.01224,0.4454,-0.2988,-0.0293,0.1143,0.48121,0,0.0,0,0,
0.5,9,9,0.3698,-0.3359,-0.1016,0.0001,0.4073,-0.3404,-0.0303,0.0807,0.34504,0,0.0,0,0,
0.55,0,2,0.4409,0.1624,0.2479,0.0001,0.4755,0.106,0.2454,0.0662,0.14826,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,0,3,0.4574,0.1019,0.2501,9e-05,0.4646,0.0879,0.2488,0.0158,0.03837,1,2e-05,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.55,0,4,0.4666,0.0348,0.2513,7e-05,0.4666,0.0348,0.2513,0.0,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,0,5,0.4666,-0.0348,0.2513,4e-05,0.4666,-0.0348,0.2513,0.0,0.0,0,0.0,0,0,
0.55,0,6,0.4574,-0.1019,0.2501,4e-05,0.4574,-0.1019,0.2501,0.0,0.0,0,0.0,0,0,
0.55,0,7,0.4409,-0.1624,0.2479,6e-05,0.4408,-0.1624,0.2479,0.0001,0.0,0,0.0,0,0,
0.55,0,8,0.4199,-0.2142,0.2451,3e-05,0.4199,-0.2142,0.2451,0.0,0.0,0,0.0,0,0,
0.55,0,9,0.3972,-0.2569,0.2421,5e-05,0.3971,-0.2569,0.2421,0.0001,0.0,0,0.0,0,0,
0.55,1,2,0.4567,0.1754,0.2145,9e-05,0.5088,0.0861,0.2238,0.1038,0.20281,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,1,3,0.4762,0.1107,0.2152,0.0001,0.4883,0.0868,0.2151,0.0268,0.05824,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,1,4,0.4873,0.0379,0.2157,8e-05,0.4872,0.0379,0.2157,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,1,5,0.4873,-0.0379,0.2157,6e-05,0.4873,-0.0379,0.2157,0.0001,0.0,0,0.0,0,0,
0.55,1,6,0.4762,-0.1107,0.2152,9e-05,0.4761,-0.1107,0.2152,0.0001,0.0,0,0.0,0,0,
0.55,1,7,0.4567,-0.1754,0.2145,4e-05,0.4566,-0.1754,0.2145,0.0001,0.0,0,0.0,0,0,
0.55,1,8,0.4323,-0.2296,0.2135,5e-05,0.4322,-0.2296,0.2135,0.0001,0.0,0,0.0,0,0,
0.55,1,9,0.4063,-0.2735,0.2125,9e-05,0.4062,-0.2734,0.2125,0.0001,0.0,0,0.0,0,0,
0.55,2,2,0.4716,0.1888,0.1755,0.01158,0.539,0.0366,0.192,0.1672,0.29768,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,2,3,0.4944,0.1199,0.1741,0.0001,0.5222,0.0629,0.1826,0.064,0.11889,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,2,4,0.5076,0.0412,0.1732,0.0001,0.5075,0.0412,0.1732,0.0001,0.0,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,2,5,0.5076,-0.0412,0.1732,9e-05,0.5075,-0.0413,0.1732,0.0002,0.0,0,0.0,0,0,
0.55,2,6,0.4944,-0.1199,0.1741,5e-05,0.4944,-0.1199,0.1741,0.0,0.0,0,0.0,0,0,
0.55,2,7,0.4716,-0.1888,0.1755,9e-05,0.4715,-0.1888,0.1755,0.0001,0.0,0,0.0,0,0,
0.55,2,8,0.4436,-0.2455,0.1772,4e-05,0.4436,-0.2455,0.1772,0.0001,0.0,0,0.0,0,0,
0.55,2,9,0.4144,-0.2903,0.1791,5e-05,0.4144,-0.2903,0.1791,0.0001,0.0,0,0.0,0,0,
0.55,3,3,0.5107,0.1293,0.1263,0.02238,0.5317,0.0334,0.1434,0.0997,0.17097,1,2e-05,0,0,right_shoulder_roll_link|torso_link
0.55,3,4,0.5259,0.0446,0.1237,0.00277,0.5256,0.0383,0.1256,0.0066,0.00927,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,3,5,0.5259,-0.0446,0.1237,8e-05,0.5258,-0.0446,0.1237,0.0001,0.0,0,0.0,0,0,
0.55,3,6,0.5107,-0.1293,0.1263,6e-05,0.5106,-0.1293,0.1263,0.0001,0.0,0,0.0,0,0,
0.55,3,7,0.4846,-0.2024,0.1308,6e-05,0.4845,-0.2024,0.1308,0.0001,0.0,0,0.0,0,0,
0.55,3,8,0.4531,-0.2613,0.1361,9e-05,0.4531,-0.2613,0.1361,0.0001,0.0,0,0.0,0,0,
0.55,3,9,0.4209,-0.3069,0.1417,0.0001,0.4208,-0.3069,0.1417,0.0001,0.0,0,0.0,0,0,
0.55,4,4,0.5404,0.0478,0.0674,0.0328,0.5146,0.03,0.0792,0.0335,0.01471,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.55,4,5,0.5404,-0.0478,0.0674,0.0096,0.5316,-0.0493,0.0706,0.0095,0.0,0,0.0,0,0,
0.55,4,6,0.5235,-0.1382,0.0722,0.0001,0.5234,-0.1382,0.0723,0.0002,0.0,0,0.0,0,0,
0.55,4,7,0.4945,-0.2153,0.0806,8e-05,0.4944,-0.2153,0.0806,0.0001,0.0,0,0.0,0,0,
0.55,4,8,0.46,-0.2764,0.0905,7e-05,0.46,-0.2764,0.0905,0.0,0.0,0,0.0,0,0,
0.55,4,9,0.4252,-0.3228,0.1006,0.0001,0.4251,-0.3227,0.1006,0.0001,0.0,0,0.0,0,0,
0.55,5,5,0.5494,-0.0507,0.0055,0.04079,0.5132,-0.0567,0.0225,0.0404,0.0,0,0.0,0,0,
