depth,row,col,tx,ty,tz,state,final_ok
0.7,6,2,0.6292,0.3092,-0.1028,outside workspace box,0
0.7,6,3,0.67,0.1993,-0.1253,outside workspace box,0
0.7,6,4,0.6941,0.0691,-0.1386,outside workspace box,0
0.7,6,5,0.6941,-0.0691,-0.1386,outside workspace box,0
0.7,6,6,0.67,-0.1993,-0.1253,outside workspace box,0
0.7,6,7,0.6292,-0.3092,-0.1028,IK fails,0
0.7,6,8,0.581,-0.3949,-0.0762,IK fails,0
0.7,6,9,0.5327,-0.4587,-0.0496,IK fails,0
0.7,7,0,0.5214,0.4669,-0.1091,outside workspace box,0
0.7,7,1,0.5686,0.4019,-0.1421,outside workspace box,0
0.7,7,2,0.6154,0.3146,-0.1749,outside workspace box,0
0.7,7,3,0.6549,0.2027,-0.2026,outside workspace box,0
0.7,7,4,0.6781,0.0703,-0.2188,outside workspace box,0
0.7,7,5,0.6781,-0.0703,-0.2188,outside workspace box,0
0.7,7,6,0.6549,-0.2027,-0.2026,outside workspace box,0
0.7,7,7,0.6154,-0.3146,-0.1749,IK fails,0
0.7,7,8,0.5686,-0.4019,-0.1421,IK fails,0
0.7,7,9,0.5214,-0.4669,-0.1091,IK fails,0
0.7,8,0,0.5063,0.4715,-0.1678,outside workspace box,0
0.7,8,1,0.5511,0.4053,-0.2064,outside workspace box,0
0.7,8,2,0.5952,0.3166,-0.2445,outside workspace box,0
0.7,8,3,0.6321,0.2035,-0.2763,outside workspace box,0
0.7,8,4,0.6537,0.0705,-0.2949,outside workspace box,0
0.7,8,5,0.6537,-0.0705,-0.2949,outside workspace box,0
0.7,8,6,0.6321,-0.2035,-0.2763,IK fails,0
0.7,8,7,0.5952,-0.3166,-0.2445,IK fails,0
0.7,8,8,0.5511,-0.4053,-0.2064,IK fails,0
0.7,8,9,0.5063,-0.4715,-0.1678,IK fails,0
0.7,9,0,0.4878,0.4726,-0.2244,outside workspace box,0
0.7,9,1,0.5293,0.405,-0.2676,outside workspace box,0
0.7,9,2,0.5697,0.3153,-0.3096,outside workspace box,0
0.7,9,3,0.6031,0.2021,-0.3443,outside workspace box,0
0.7,9,4,0.6224,0.0698,-0.3644,outside workspace box,0
0.7,9,5,0.6224,-0.0698,-0.3644,outside workspace box,0
0.7,9,6,0.6031,-0.2021,-0.3443,IK fails,0
0.7,9,7,0.5697,-0.3153,-0.3096,IK fails,0
0.7,9,8,0.5293,-0.405,-0.2676,IK fails,0
0.7,9,9,0.4878,-0.4726,-0.2244,IK fails,0
0.75,0,0,0.5641,0.3921,0.2643,outside workspace box,0
0.75,0,1,0.6011,0.3283,0.2692,outside workspace box,0
0.75,0,2,0.6356,0.25,0.2738,outside workspace box,0
0.75,0,3,0.6631,0.1574,0.2774,outside workspace box,0
0.75,0,4,0.6785,0.0539,0.2794,outside workspace box,0
0.75,0,5,0.6785,-0.0539,0.2794,outside workspace box,0
0.75,0,6,0.6631,-0.1574,0.2774,outside workspace box,0
0.75,0,7,0.6356,-0.25,0.2738,IK fails,0
0.75,0,8,0.6011,-0.3283,0.2692,IK fails,0
0.75,0,9,0.5641,-0.3921,0.2643,model / self-contact,0
0.75,1,0,0.5724,0.4126,0.2189,outside workspace box,0
0.75,1,1,0.6135,0.3478,0.2205,outside workspace box,0
0.75,1,2,0.6526,0.2666,0.222,outside workspace box,0
0.75,1,3,0.6841,0.1688,0.2232,outside workspace box,0
0.75,1,4,0.7021,0.0579,0.2239,outside workspace box,0
0.75,1,5,0.7021,-0.0579,0.2239,outside workspace box,0
0.75,1,6,0.6841,-0.1688,0.2232,outside workspace box,0
0.75,1,7,0.6526,-0.2666,0.222,outside workspace box,0
0.75,1,8,0.6135,-0.3478,0.2205,IK fails,0
0.75,1,9,0.5724,-0.4126,0.2189,IK fails,0
0.75,2,0,0.5784,0.4327,0.1688,outside workspace box,0
0.75,2,1,0.6235,0.3669,0.166,outside workspace box,0
0.75,2,2,0.6669,0.283,0.1633,outside workspace box,0
0.75,2,3,0.7025,0.1801,0.161,outside workspace box,0
0.75,2,4,0.7231,0.062,0.1598,outside workspace box,0
0.75,2,5,0.7231,-0.062,0.1598,outside workspace box,0
0.75,2,6,0.7025,-0.1801,0.161,outside workspace box,0
0.75,2,7,0.6669,-0.283,0.1633,outside workspace box,0
0.75,2,8,0.6235,-0.3669,0.166,IK fails,0
0.75,2,9,0.5784,-0.4327,0.1688,IK fails,0
0.75,3,0,0.5815,0.4516,0.1142,outside workspace box,0
0.75,3,1,0.6299,0.3851,0.1059,outside workspace box,0
0.75,3,2,0.6771,0.2987,0.0978,outside workspace box,0
0.75,3,3,0.7165,0.191,0.0911,outside workspace box,0
0.75,3,4,0.7395,0.066,0.0871,outside workspace box,0
0.75,3,5,0.7395,-0.066,0.0871,outside workspace box,0
0.75,3,6,0.7165,-0.191,0.0911,outside workspace box,0
0.75,3,7,0.6771,-0.2987,0.0978,outside workspace box,0
0.75,3,8,0.6299,-0.3851,0.1059,IK fails,0
0.75,3,9,0.5815,-0.4516,0.1142,IK fails,0
0.75,4,0,0.5811,0.4685,0.0557,outside workspace box,0
0.75,4,1,0.6318,0.4013,0.041,outside workspace box,0
0.75,4,2,0.682,0.3127,0.0266,outside workspace box,0
0.75,4,3,0.7242,0.2008,0.0144,outside workspace box,0
0.75,4,4,0.749,0.0695,0.0073,outside workspace box,0
0.75,4,5,0.749,-0.0695,0.0073,outside workspace box,0
0.75,4,6,0.7242,-0.2008,0.0144,outside workspace box,0
0.75,4,7,0.682,-0.3127,0.0266,outside workspace box,0
0.75,4,8,0.6318,-0.4013,0.041,IK fails,0
0.75,4,9,0.5811,-0.4685,0.0557,IK fails,0
0.75,5,0,0.5765,0.4829,-0.0058,outside workspace box,0
0.75,5,1,0.6285,0.4149,-0.0273,outside workspace box,0
0.75,5,2,0.6802,0.3243,-0.0487,outside workspace box,0
0.75,5,3,0.724,0.2088,-0.0669,outside workspace box,0
0.75,5,4,0.7497,0.0724,-0.0775,outside workspace box,0
0.75,5,5,0.7497,-0.0724,-0.0775,outside workspace box,0
0.75,5,6,0.724,-0.2088,-0.0669,outside workspace box,0
0.75,5,7,0.6802,-0.3243,-0.0487,outside workspace box,0
0.75,5,8,0.6285,-0.4149,-0.0273,IK fails,0
0.75,5,9,0.5765,-0.4829,-0.0058,IK fails,0
0.75,6,0,0.5676,0.4941,-0.0688,outside workspace box,0
0.75,6,1,0.6195,0.4252,-0.0974,outside workspace box,0
0.75,6,2,0.6711,0.3328,-0.1259,outside workspace box,0
0.75,6,3,0.7148,0.2144,-0.15,outside workspace box,0
0.75,6,4,0.7405,0.0744,-0.1642,outside workspace box,0
0.75,6,5,0.7405,-0.0744,-0.1642,outside workspace box,0
0.75,6,6,0.7148,-0.2144,-0.15,outside workspace box,0
0.75,6,7,0.6711,-0.3328,-0.1259,outside workspace box,0
0.75,6,8,0.6195,-0.4252,-0.0974,IK fails,0
0.75,6,9,0.5676,-0.4941,-0.0688,IK fails,0
0.75,7,0,0.5544,0.5017,-0.1322,outside workspace box,0
0.75,7,1,0.6047,0.4317,-0.1674,outside workspace box,0
0.75,7,2,0.6547,0.3377,-0.2024,outside workspace box,0
0.75,7,3,0.6967,0.2174,-0.2318,outside workspace box,0
0.75,7,4,0.7214,0.0754,-0.2491,outside workspace box,0
0.75,7,5,0.7214,-0.0754,-0.2491,outside workspace box,0
0.75,7,6,0.6967,-0.2174,-0.2318,outside workspace box,0
0.75,7,7,0.6547,-0.3377,-0.2024,outside workspace box,0
0.75,7,8,0.6047,-0.4317,-0.1674,IK fails,0
0.75,7,9,0.5544,-0.5017,-0.1322,IK fails,0
0.75,8,0,0.5371,0.5056,-0.1943,outside workspace box,0
0.75,8,1,0.5848,0.4342,-0.2354,outside workspace box,0
0.75,8,2,0.6316,0.3389,-0.2758,outside workspace box,0
0.75,8,3,0.6707,0.2178,-0.3096,outside workspace box,0
0.75,8,4,0.6935,0.0754,-0.3292,outside workspace box,0
0.75,8,5,0.6935,-0.0754,-0.3292,outside workspace box,0
0.75,8,6,0.6707,-0.2178,-0.3096,outside workspace box,0
0.75,8,7,0.6316,-0.3389,-0.2758,IK fails,0
0.75,8,8,0.5848,-0.4342,-0.2354,IK fails,0
0.75,8,9,0.5371,-0.5056,-0.1943,IK fails,0
0.75,9,0,0.5164,0.5057,-0.2541,outside workspace box,0
0.75,9,1,0.5604,0.433,-0.2999,outside workspace box,0
0.75,9,2,0.6031,0.3368,-0.3443,outside workspace box,0
0.75,9,3,0.6383,0.2157,-0.381,outside workspace box,0
0.75,9,4,0.6587,0.0745,-0.4022,outside workspace box,0
0.75,9,5,0.6587,-0.0745,-0.4022,outside workspace box,0
0.75,9,6,0.6383,-0.2157,-0.381,outside workspace box,0
0.75,9,7,0.6031,-0.3368,-0.3443,IK fails,0
0.75,9,8,0.5604,-0.433,-0.2999,IK fails,0
0.75,9,9,0.5164,-0.5057,-0.2541,IK fails,0
0.8,0,0,0.6048,0.4251,0.2697,outside workspace box,0
0.8,0,1,0.6453,0.3562,0.275,outside workspace box,0
0.8,0,2,0.6832,0.2714,0.2801,outside workspace box,0
0.8,0,3,0.7133,0.171,0.2841,outside workspace box,0
0.8,0,4,0.7302,0.0585,0.2863,outside workspace box,0
0.8,0,5,0.7302,-0.0585,0.2863,outside workspace box,0
0.8,0,6,0.7133,-0.171,0.2841,outside workspace box,0
0.8,0,7,0.6832,-0.2714,0.2801,outside workspace box,0
0.8,0,8,0.6453,-0.3562,0.275,IK fails,0
0.8,0,9,0.6048,-0.4251,0.2697,IK fails,0
0.8,1,0,0.6128,0.4465,0.2205,outside workspace box,0
0.8,1,1,0.6577,0.3765,0.2222,outside workspace box,0
0.8,1,2,0.7003,0.2888,0.2239,outside workspace box,0
0.8,1,3,0.7348,0.1829,0.2252,outside workspace box,0
0.8,1,4,0.7544,0.0628,0.2259,outside workspace box,0
0.8,1,5,0.7544,-0.0628,0.2259,outside workspace box,0
0.8,1,6,0.7348,-0.1829,0.2252,outside workspace box,0
0.8,1,7,0.7003,-0.2888,0.2239,outside workspace box,0
0.8,1,8,0.6577,-0.3765,0.2222,outside workspace box,0
0.8,1,9,0.6128,-0.4465,0.2205,IK fails,0
0.8,2,0,0.6183,0.4673,0.1663,outside workspace box,0
0.8,2,1,0.6672,0.3965,0.1632,outside workspace box,0
0.8,2,2,0.7144,0.3059,0.1603,outside workspace box,0
0.8,2,3,0.7532,0.1948,0.1579,outside workspace box,0
0.8,2,4,0.7755,0.0671,0.1565,outside workspace box,0
0.8,2,5,0.7755,-0.0671,0.1565,outside workspace box,0
0.8,2,6,0.7532,-0.1948,0.1579,outside workspace box,0
0.8,2,7,0.7144,-0.3059,0.1603,outside workspace box,0
0.8,2,8,0.6672,-0.3965,0.1632,outside workspace box,0
0.8,2,9,0.6183,-0.4673,0.1663,IK fails,0
0.8,3,0,0.6206,0.4867,0.1075,outside workspace box,0
0.8,3,1,0.6728,0.4151,0.0985,outside workspace box,0
0.8,3,2,0.7239,0.3221,0.0898,outside workspace box,0
0.8,3,3,0.7665,0.206,0.0825,outside workspace box,0
0.8,3,4,0.7914,0.0712,0.0783,outside workspace box,0
0.8,3,5,0.7914,-0.0712,0.0783,outside workspace box,0
0.8,3,6,0.7665,-0.206,0.0825,outside workspace box,0
0.8,3,7,0.7239,-0.3221,0.0898,outside workspace box,0
0.8,3,8,0.6728,-0.4151,0.0985,outside workspace box,0
0.8,3,9,0.6206,-0.4867,0.1075,IK fails,0
0.8,4,0,0.6189,0.5039,0.0448,outside workspace box,0
0.8,4,1,0.6735,0.4317,0.029,outside workspace box,0
0.8,4,2,0.7275,0.3364,0.0135,outside workspace box,0
0.8,4,3,0.773,0.216,0.0004,outside workspace box,0
0.8,4,4,0.7996,0.0748,-0.0073,outside workspace box,0
0.8,4,5,0.7996,-0.0748,-0.0073,outside workspace box,0
0.8,4,6,0.773,-0.216,0.0004,outside workspace box,0
0.8,4,7,0.7275,-0.3364,0.0135,outside workspace box,0
0.8,4,8,0.6735,-0.4317,0.029,outside workspace box,0
0.8,4,9,0.6189,-0.5039,0.0448,IK fails,0
0.8,5,0,0.6129,0.5183,-0.0208,outside workspace box,0
0.8,5,1,0.6686,0.4453,-0.0439,outside workspace box,0
0.8,5,2,0.724,0.348,-0.0669,outside workspace box,0
0.8,5,3,0.7708,0.224,-0.0863,outside workspace box,0
0.8,5,4,0.7984,0.0776,-0.0977,outside workspace box,0
0.8,5,5,0.7984,-0.0776,-0.0977,outside workspace box,0
0.8,5,6,0.7708,-0.224,-0.0863,outside workspace box,0
0.8,5,7,0.724,-0.348,-0.0669,outside workspace box,0
0.8,5,8,0.6686,-0.4453,-0.0439,outside workspace box,0
0.8,5,9,0.6129,-0.5183,-0.0208,IK fails,0
0.8,6,0,0.6023,0.5293,-0.0879,outside workspace box,0
0.8,6,1,0.6576,0.4552,-0.1184,outside workspace box,0
0.8,6,2,0.7126,0.3562,-0.1488,outside workspace box,0
0.8,6,3,0.7592,0.2294,-0.1744,outside workspace box,0
0.8,6,4,0.7866,0.0796,-0.1895,outside workspace box,0
0.8,6,5,0.7866,-0.0796,-0.1895,outside workspace box,0
0.8,6,6,0.7592,-0.2294,-0.1744,outside workspace box,0
0.8,6,7,0.7126,-0.3562,-0.1488,outside workspace box,0
0.8,6,8,0.6576,-0.4552,-0.1184,outside workspace box,0
0.8,6,9,0.6023,-0.5293,-0.0879,IK fails,0
0.8,7,0,0.5871,0.5363,-0.155,outside workspace box,0
0.8,7,1,0.6406,0.4611,-0.1925,outside workspace box,0
0.8,7,2,0.6936,0.3605,-0.2296,outside workspace box,0
0.8,7,3,0.7382,0.2321,-0.2609,outside workspace box,0
0.8,7,4,0.7644,0.0804,-0.2792,outside workspace box,0
0.8,7,5,0.7644,-0.0804,-0.2792,outside workspace box,0
0.8,7,6,0.7382,-0.2321,-0.2609,outside workspace box,0
0.8,7,7,0.6936,-0.3605,-0.2296,outside workspace box,0
0.8,7,8,0.6406,-0.4611,-0.1925,IK fails,0
0.8,7,9,0.5871,-0.5363,-0.155,IK fails,0
0.8,8,0,0.5677,0.5394,-0.2207,outside workspace box,0
0.8,8,1,0.6181,0.4629,-0.2642,outside workspace box,0
0.8,8,2,0.6677,0.3611,-0.3069,outside workspace box,0
0.8,8,3,0.709,0.2319,-0.3426,outside workspace box,0
0.8,8,4,0.7331,0.0802,-0.3633,outside workspace box,0
0.8,8,5,0.7331,-0.0802,-0.3633,outside workspace box,0
0.8,8,6,0.709,-0.2319,-0.3426,outside workspace box,0
0.8,8,7,0.6677,-0.3611,-0.3069,outside workspace box,0
0.8,8,8,0.6181,-0.4629,-0.2642,IK fails,0
0.8,8,9,0.5677,-0.5394,-0.2207,IK fails,0
0.8,9,0,0.5448,0.5386,-0.2837,outside workspace box,0
0.8,9,1,0.5912,0.4607,-0.3319,outside workspace box,0
0.8,9,2,0.6362,0.3581,-0.3788,outside workspace box,0
0.8,9,3,0.6733,0.2292,-0.4174,outside workspace box,0
0.8,9,4,0.6947,0.0792,-0.4397,outside workspace box,0
0.8,9,5,0.6947,-0.0792,-0.4397,outside workspace box,0
0.8,9,6,0.6733,-0.2292,-0.4174,outside workspace box,0
0.8,9,7,0.6362,-0.3581,-0.3788,outside workspace box,0
0.8,9,8,0.5912,-0.4607,-0.3319,IK fails,0
0.8,9,9,0.5448,-0.5386,-0.2837,IK fails,0
