depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.2,7,2,160.0,270.0,0.204,0.0728,0.1132,1,1,1,9e-05,0.7166,0.5943,0.463133,-0.051042,0.59433,-0.330632,0.064307,-0.275525,0.530205
0.2,7,3,224.0,270.0,0.204,0.0437,0.1132,1,1,1,3e-05,0.6588,0.5651,0.565126,-0.07864,0.536489,-0.388438,0.077519,-0.328239,0.52138
0.2,7,4,288.0,270.0,0.204,0.0146,0.1132,1,1,1,4e-05,0.6065,0.6644,0.66444,-0.095391,0.479471,-0.440678,0.081869,-0.378274,0.495577
0.2,7,5,352.0,270.0,0.204,-0.0146,0.1132,1,1,1,5e-05,0.5608,0.7579,0.757851,-0.101194,0.42417,-0.486442,0.077243,-0.42451,0.453198
0.2,7,6,416.0,270.0,0.204,-0.0437,0.1132,1,1,1,6e-05,0.5227,0.841,0.841042,-0.096173,0.371193,-0.524525,0.063845,-0.465248,0.39525
0.2,7,7,480.0,270.0,0.204,-0.0728,0.1132,1,1,1,7e-05,0.4934,0.9092,0.909227,-0.08111,0.32048,-0.553815,0.042496,-0.498499,0.323517
0.2,7,8,544.0,270.0,0.204,-0.102,0.1132,1,1,1,8e-05,0.4737,0.9578,0.957812,-0.057587,0.271103,-0.5735,0.014856,-0.522213,0.240608
0.2,7,9,608.0,270.0,0.204,-0.1311,0.1132,1,1,1,9e-05,0.464,0.9832,0.983156,-0.028052,0.22126,-0.583231,-0.016518,-0.534614,0.14993
0.2,8,0,32.0,306.0,0.204,0.1371,0.0931,1,1,1,8e-05,0.8885,0.7142,0.274484,0.051217,0.71419,-0.158676,0.013639,-0.125628,0.48736
0.2,8,1,96.0,306.0,0.204,0.1066,0.0931,1,1,1,8e-05,0.8168,0.6551,0.378387,0.000975,0.655071,-0.230385,0.046771,-0.180644,0.515331
0.2,8,2,160.0,306.0,0.204,0.0762,0.0931,1,1,1,9e-05,0.7502,0.5953,0.483477,-0.03807,0.595307,-0.29703,0.071092,-0.233842,0.525918
0.2,8,3,224.0,306.0,0.204,0.0457,0.0931,1,1,1,0.0001,0.6885,0.5881,0.588059,-0.065818,0.535852,-0.358723,0.085991,-0.285042,0.518373
0.2,8,4,288.0,306.0,0.204,0.0152,0.0931,1,1,1,3e-05,0.6322,0.6897,0.689719,-0.082299,0.477705,-0.414991,0.091078,-0.333707,0.492564
0.2,8,5,352.0,306.0,0.204,-0.0152,0.0931,1,1,1,4e-05,0.5829,0.7841,0.784097,-0.087055,0.421902,-0.464296,0.086045,-0.378169,0.448709
0.2,8,6,416.0,306.0,0.204,-0.0457,0.0931,1,1,1,5e-05,0.5418,0.8667,0.866749,-0.080796,0.36886,-0.505366,0.071251,-0.416925,0.388112
0.2,8,7,480.0,306.0,0.204,-0.0762,0.0931,1,1,1,6e-05,0.5104,0.9326,0.932603,-0.064683,0.318203,-0.536759,0.047759,-0.448039,0.312865
0.2,8,8,544.0,306.0,0.204,-0.1066,0.0931,1,1,1,7e-05,0.4899,0.977,0.97695,-0.040638,0.26854,-0.55733,0.017607,-0.469552,0.225983
0.2,8,9,608.0,306.0,0.204,-0.1371,0.0931,1,1,1,8e-05,0.4807,0.9963,0.99626,-0.011417,0.217546,-0.566491,-0.016186,-0.479804,0.131377
0.2,9,0,32.0,342.0,0.204,0.1437,0.071,1,1,1,9e-05,0.9395,0.719,0.283702,0.074242,0.718972,-0.107664,0.011054,-0.081167,0.468101
0.2,9,1,96.0,342.0,0.204,0.1117,0.071,1,1,1,8e-05,0.8622,0.6571,0.390821,0.020486,0.657104,-0.185043,0.048388,-0.135265,0.501279
0.2,9,2,160.0,342.0,0.204,0.0798,0.071,1,1,1,9e-05,0.7906,0.5949,0.49872,-0.020457,0.594893,-0.256572,0.076032,-0.187012,0.515505
0.2,9,3,224.0,342.0,0.204,0.0479,0.071,1,1,1,9e-05,0.7244,0.6055,0.605517,-0.048806,0.533492,-0.322751,0.093199,-0.2364,0.509958
0.2,9,4,288.0,342.0,0.204,0.016,0.071,1,1,1,3e-05,0.664,0.7085,0.708464,-0.064903,0.474037,-0.383227,0.099381,-0.282963,0.48452
0.2,9,5,352.0,342.0,0.204,-0.016,0.071,1,1,1,4e-05,0.6108,0.8029,0.802858,-0.068729,0.417534,-0.43636,0.094263,-0.325123,0.439528
0.2,9,6,416.0,342.0,0.204,-0.0479,0.071,1,1,1,4e-05,0.5666,0.8839,0.883888,-0.061445,0.364229,-0.480597,0.078322,-0.361434,0.37654
0.2,9,7,480.0,342.0,0.204,-0.0798,0.071,1,1,1,5e-05,0.5331,0.9463,0.946251,-0.044679,0.313358,-0.514104,0.052901,-0.390067,0.298026
0.2,9,8,544.0,342.0,0.204,-0.1117,0.071,1,1,1,6e-05,0.5119,0.9852,0.985211,-0.020759,0.262983,-0.535342,0.020463,-0.409213,0.207498
0.2,9,9,608.0,342.0,0.204,-0.1437,0.071,1,1,1,7e-05,0.5037,0.9975,0.997472,0.007192,0.210181,-0.543466,-0.015473,-0.417366,0.109479
0.25,0,0,32.0,18.0,0.254,0.1409,0.2231,1,1,1,4e-05,0.8525,0.6559,-0.146853,0.149136,0.655875,-0.194673,-0.07651,-0.145217,0.322662
0.25,0,1,96.0,18.0,0.254,0.1096,0.2231,1,1,1,4e-05,0.7838,0.6053,-0.05695,0.095195,0.605266,-0.263402,-0.047727,-0.215166,0.349958
0.25,0,2,160.0,18.0,0.254,0.0783,0.2231,1,1,1,5e-05,0.7222,0.5509,0.031197,0.050804,0.55091,-0.325011,-0.02571,-0.281347,0.362618
0.25,0,3,224.0,18.0,0.254,0.047,0.2231,1,1,1,6e-05,0.6672,0.4933,0.116874,0.015763,0.493331,-0.379963,-0.010467,-0.343393,0.360004
0.25,0,4,288.0,18.0,0.254,0.0157,0.2231,1,1,1,7e-05,0.6191,0.433,0.198549,-0.00977,0.433032,-0.428053,-0.001759,-0.400394,0.341994
0.25,0,5,352.0,18.0,0.254,-0.0157,0.2231,1,1,1,9e-05,0.5785,0.4687,0.273811,-0.025589,0.370577,-0.468734,0.000882,-0.450932,0.309074
0.25,0,6,416.0,18.0,0.254,-0.047,0.2231,1,1,1,3e-05,0.5457,0.5015,0.339823,-0.031992,0.306489,-0.501548,-0.001794,-0.493433,0.262517
0.25,0,7,480.0,18.0,0.254,-0.0783,0.2231,1,1,1,4e-05,0.5214,0.5258,0.392237,-0.029534,0.241035,-0.525835,-0.008753,-0.525446,0.204184
0.25,0,8,544.0,18.0,0.254,-0.1096,0.2231,1,1,1,5e-05,0.5056,0.5453,0.427762,-0.020315,0.173972,-0.541611,-0.018459,-0.545264,0.136883
0.25,0,9,608.0,18.0,0.254,-0.1409,0.2231,1,1,1,5e-05,0.4982,0.5515,0.443714,-0.007446,0.104467,-0.549025,-0.028988,-0.551502,0.064007
0.25,1,0,32.0,54.0,0.254,0.1458,0.2067,1,1,1,4e-05,0.8746,0.6676,-0.117788,0.151335,0.667586,-0.172604,-0.073381,-0.131032,0.33068
0.25,1,1,96.0,54.0,0.254,0.1134,0.2067,1,1,1,5e-05,0.802,0.6153,-0.023092,0.094499,0.615264,-0.245233,-0.042425,-0.202591,0.361066
0.25,1,2,160.0,54.0,0.254,0.081,0.2067,1,1,1,5e-05,0.737,0.5592,0.069853,0.048131,0.5592,-0.310191,-0.018925,-0.270234,0.375585
0.25,1,3,224.0,54.0,0.254,0.0486,0.2067,1,1,1,6e-05,0.6791,0.5,0.160256,0.011949,0.500007,-0.368069,-0.002964,-0.333643,0.3735
0.25,1,4,288.0,54.0,0.254,0.0162,0.2067,1,1,1,7e-05,0.6285,0.4383,0.246372,-0.013909,0.438257,-0.418653,0.005657,-0.391866,0.354656
0.25,1,5,352.0,54.0,0.254,-0.0162,0.2067,1,1,1,9e-05,0.5859,0.4613,0.325455,-0.029258,0.374561,-0.461305,0.007406,-0.443371,0.31959
0.25,1,6,416.0,54.0,0.254,-0.0486,0.2067,1,1,1,3e-05,0.5517,0.4955,0.394238,-0.034475,0.309444,-0.49546,0.003105,-0.486413,0.269729
0.25,1,7,480.0,54.0,0.254,-0.081,0.2067,1,1,1,4e-05,0.5268,0.5204,0.447897,-0.030279,0.243097,-0.520351,-0.006056,-0.518344,0.207203
0.25,1,8,544.0,54.0,0.254,-0.1134,0.2067,1,1,1,5e-05,0.5113,0.5373,0.482789,-0.019088,0.175089,-0.535945,-0.018268,-0.537307,0.135215
0.25,1,9,608.0,54.0,0.254,-0.1458,0.2067,1,1,1,5e-05,0.5048,0.5424,0.496103,-0.004447,0.104325,-0.542382,-0.031262,-0.541874,0.057639
0.25,2,0,32.0,90.0,0.254,0.151,0.1891,1,1,1,5e-05,0.9007,0.6788,-0.090031,0.155766,0.678848,-0.146526,-0.070584,-0.11307,0.336258
0.25,2,1,96.0,90.0,0.254,0.1175,0.1891,1,1,1,5e-05,0.8236,0.6247,0.009646,0.095688,0.624692,-0.223555,-0.037086,-0.186063,0.370229
0.25,2,2,160.0,90.0,0.254,0.0839,0.1891,1,1,1,6e-05,0.755,0.5668,0.107516,0.047162,0.566818,-0.292241,-0.0118,-0.254929,0.386988
0.25,2,3,224.0,90.0,0.254,0.0503,0.1891,1,1,1,6e-05,0.6938,0.506,0.202703,0.009777,0.505963,-0.353373,0.005091,-0.319426,0.385685
0.25,2,4,288.0,90.0,0.254,0.0168,0.1891,1,1,1,8e-05,0.6405,0.4428,0.293229,-0.016394,0.44278,-0.406747,0.013729,-0.37858,0.36613
0.25,2,5,352.0,90.0,0.254,-0.0168,0.1891,1,1,1,9e-05,0.5956,0.4516,0.375971,-0.031229,0.377927,-0.451635,0.014579,-0.430751,0.328921
0.25,2,6,416.0,90.0,0.254,-0.0503,0.1891,1,1,1,3e-05,0.5599,0.4873,0.447196,-0.035235,0.311903,-0.487337,0.008548,-0.474031,0.275673
0.25,2,7,480.0,90.0,0.254,-0.0839,0.1891,1,1,1,4e-05,0.5343,0.5129,0.501594,-0.029357,0.24477,-0.512944,-0.002978,-0.505593,0.208824
0.25,2,8,544.0,90.0,0.254,-0.1175,0.1891,1,1,1,5e-05,0.5189,0.5352,0.535189,-0.01638,0.175848,-0.528341,-0.017864,-0.523454,0.132031
0.25,2,9,608.0,90.0,0.254,-0.151,0.1891,1,1,1,5e-05,0.5136,0.5451,0.545114,-0.00033,0.103724,-0.533635,-0.03344,-0.526168,0.049727
0.25,3,0,32.0,126.0,0.254,0.1566,0.1702,1,1,1,5e-05,0.9316,0.6895,-0.064156,0.163052,0.6895,-0.115603,-0.068454,-0.090909,0.338554
0.25,3,1,96.0,126.0,0.254,0.1218,0.1702,1,1,1,5e-05,0.8495,0.6334,0.040673,0.099294,0.633379,-0.197657,-0.031981,-0.165137,0.376699
0.25,3,2,160.0,126.0,0.254,0.087,0.1702,1,1,1,6e-05,0.7767,0.5736,0.143536,0.048387,0.573573,-0.270522,-0.004543,-0.234931,0.396158
0.25,3,3,224.0,126.0,0.254,0.0522,0.1702,1,1,1,7e-05,0.7119,0.511,0.24348,0.009723,0.510991,-0.335282,0.013547,-0.300171,0.395956
0.25,3,4,288.0,126.0,0.254,0.0174,0.1702,1,1,1,8e-05,0.6554,0.4464,0.338273,-0.016749,0.44639,-0.391786,0.022353,-0.359885,0.37587
0.25,3,5,352.0,126.0,0.254,-0.0174,0.1702,1,1,1,9e-05,0.608,0.4392,0.42438,-0.031037,0.380465,-0.43921,0.022338,-0.412344,0.336578
0.25,3,6,416.0,126.0,0.254,-0.0522,0.1702,1,1,1,3e-05,0.5705,0.4976,0.497565,-0.033844,0.313659,-0.476692,0.014507,-0.455493,0.279913
0.25,3,7,480.0,126.0,0.254,-0.087,0.1702,1,1,1,4e-05,0.5441,0.552,0.552046,-0.026422,0.245834,-0.503137,0.000488,-0.486361,0.208676
0.25,3,8,544.0,126.0,0.254,-0.1218,0.1702,1,1,1,5e-05,0.5289,0.5836,0.583556,-0.011974,0.175988,-0.518301,-0.017199,-0.502872,0.127047
0.25,3,9,608.0,126.0,0.254,-0.1566,0.1702,1,1,1,5e-05,0.525,0.5893,0.58927,0.00495,0.102333,-0.522232,-0.035418,-0.503599,0.040103
0.25,4,0,32.0,162.0,0.254,0.1627,0.1499,1,1,1,6e-05,0.9685,0.6993,-0.040902,0.174,0.699339,-0.078741,-0.067449,-0.064122,0.336482
0.25,4,1,96.0,162.0,0.254,0.1265,0.1499,1,1,1,6e-05,0.8806,0.6411,0.069237,0.105976,0.641126,-0.166638,-0.027501,-0.139381,0.379506
0.25,4,2,160.0,162.0,0.254,0.0904,0.1499,1,1,1,6e-05,0.803,0.5792,0.177091,0.052389,0.579242,-0.24423,0.002529,-0.209766,0.402232
0.25,4,3,224.0,162.0,0.254,0.0542,0.1499,1,1,1,7e-05,0.7341,0.5148,0.281661,0.012333,0.514841,-0.313051,0.022157,-0.275332,0.403542
0.25,4,4,288.0,162.0,0.254,0.0181,0.1499,1,1,1,8e-05,0.6741,0.4488,0.380441,-0.014451,0.448812,-0.373065,0.031351,-0.335154,0.383187
0.25,4,5,352.0,162.0,0.254,-0.0181,0.1499,1,1,1,9e-05,0.6238,0.4695,0.46946,-0.028189,0.381885,-0.42336,0.030563,-0.387446,0.341946
0.25,4,6,416.0,162.0,0.254,-0.0542,0.1499,1,1,1,3e-05,0.5843,0.544,0.543956,-0.029872,0.314402,-0.462876,0.020917,-0.430036,0.281914
0.25,4,7,480.0,162.0,0.254,-0.0904,0.1499,1,1,1,4e-05,0.5569,0.5977,0.597711,-0.021149,0.24594,-0.490274,0.004336,-0.459861,0.206319
0.25,4,8,544.0,162.0,0.254,-0.1265,0.1499,1,1,1,4e-05,0.5421,0.6262,0.626235,-0.005708,0.175092,-0.505126,-0.016208,-0.474795,0.119948
0.25,4,9,608.0,162.0,0.254,-0.1627,0.1499,1,1,1,5e-05,0.5398,0.6269,0.62688,0.01134,0.099645,-0.507393,-0.037064,-0.473469,0.02862
0.25,5,0,32.0,198.0,0.254,0.1692,0.1279,1,1,1,7e-05,1.0127,0.7081,-0.021247,0.189675,0.708092,-0.034462,-0.068197,-0.032272,0.328641
0.25,5,1,96.0,198.0,0.254,0.1316,0.1279,1,1,1,6e-05,0.9179,0.6477,0.094374,0.116564,0.647692,-0.129323,-0.024201,-0.108399,0.3774
0.25,5,2,160.0,198.0,0.254,0.094,0.1279,1,1,1,6e-05,0.8349,0.5836,0.207144,0.059863,0.583562,-0.212338,0.008948,-0.179012,0.404103
0.25,5,3,224.0,198.0,0.254,0.0564,0.1279,1,1,1,7e-05,0.7615,0.5172,0.316079,0.01822,0.51721,-0.285727,0.030545,-0.244432,0.407466
